Folder	Index	∆-ML_RE	HF_RE	CC_RE	DFT_RE
5	128	-13.035875852606296	21.21497411688324	8.146000030741561	10.377840850997018
5	129	-10.49211364689154	21.25055477945716	10.768204235762823	14.527677479054546
5	130	-7.300061589842699	14.322246369702045	6.97172747226432	10.85393774372642
5	131	-2.49339194777167	28.05557961782324	25.5656181438826	26.567777981283143
5	132	-7.198865062430741	19.217724914022256	12.137553559528897	14.913945248001257
5	133	-9.87050426139058	18.5004640473926	8.673490445158677	12.86617191939149
5	134	-7.070119651368259	25.7464548034186	18.623060403973795	21.121459861285985
5	135	-11.531188147746889	20.141828217107104	8.64708110250649	12.94414312831941
5	136	-4.950241152178933	18.153231463977136	13.293824779393615	16.173935171740595
5	137	-12.52677439066906	17.296223849407397	4.856533296435373	8.972366627422161
5	138	-10.299521824976637	21.858659182005795	11.67003762771492	15.183584821235854
5	139	-11.304614500353182	22.278030872897943	10.893840018950868	15.28708675262169
5	140	-2.6082257809121074	31.05444672692101	28.57182553745224	30.492194311867934
5	141	-3.117186042778485	29.92665110633243	26.767026463348884	27.33841791312443
5	142	-13.442223478552933	21.81905439234106	8.39933554767049	11.19432585206232
5	143	-12.255415617925337	21.33537507572328	9.06893414616934	11.764525053295074
5	144	-10.158443912855091	15.331877938704563	5.126465743058361	9.68487925469526
5	145	-17.639922579536233	30.339125282043824	12.727241527318256	16.938909040472936
5	146	-9.948089437220688	16.844968158198753	7.051919445977546	11.291543688159436
5	147	-7.635095441579779	15.12115435276064	7.41596342556295	11.942234654794447
5	148	-7.207368764935836	46.648697749275016	39.47486916158232	40.84607949995552
5	149	-15.178564569201626	28.580752411828144	13.405937650823034	16.075472046999494
5	150	-11.991251527439545	33.35522810774273	21.23290857876418	23.210452242550677
5	151	-9.691074519321774	15.670935433125123	5.997858746995917	9.795716858410742
5	152	-11.443822610177904	17.67076976285898	6.299721315852366	9.443749872181796
5	153	-11.474408301218318	28.95257713907631	17.31089980620891	19.921783415426034
5	154	-3.932729798634682	20.34090835461393	16.38040863382048	19.395482943422397
5	155	-8.12453784444233	22.13294091442367	13.935106898745287	16.21815905967378
5	156	-12.344865655927606	20.78579923740472	8.43223653367022	12.173816824739331
5	157	-7.939743660424938	15.170400904724374	7.252842149377102	10.996131253079511
5	158	-8.156058866476087	16.247561707219575	8.104215986008057	11.867120691254968
5	159	-15.921158593475866	41.037561070901575	25.13587135411217	30.63635491600144
5	160	-9.552173328066146	18.800092015007976	9.310877578536749	12.64956319174962
5	161	-8.993255644619694	23.30340150612756	13.36329112848034	17.576863471942488
5	162	-28.8901772180684	83.71422173111932	54.84783470581169	60.11646859132452
5	163	-8.640009349750926	21.78427163689048	13.129529703466687	16.48222020122921
5	164	-13.72474585849386	26.669285144802416	12.904773559857858	17.71621818462154
5	165	-8.65583093345549	19.720291107718367	11.143926255143016	15.751408749783876
5	166	-10.649655321993125	34.213109730393626	23.41102672641864	25.055259672080865
5	167	-7.005396468110575	23.439255574106937	16.294193153065862	19.441934514266904
5	168	-4.458680472104334	18.256101526669227	13.84967548865825	16.585191731952364
5	169	-4.196498458851693	17.8925671929901	13.547566168213962	16.036600594001357
5	170	-14.398193483807972	28.595580570516177	14.189131936669584	18.944568553502904
5	171	-7.136793917380601	38.17623378161807	31.00041042608791	33.15624251990812
5	172	-11.77533038077854	24.0777058149979	12.42084749165224	16.1569646554708
5	173	-11.444473849252518	31.531210079643643	19.943852696655085	23.135252953798044
5	174	-8.727507234390032	18.775861927395454	10.089994697191289	14.478474742849356
5	175	-10.706408530487806	14.49334441119572	3.7824834093044046	6.5075991867051926
5	176	-17.530192253294445	44.49948182763183	26.988293492759112	31.207107578840805
5	177	-11.01156868369253	26.354635306925047	15.34935810090974	18.84965219523292
5	178	-9.107087310885165	16.442394026904367	7.352144690841669	10.856084713508608
5	179	-2.6126509056284704	18.20349730766611	15.61038212190033	18.460010616661748
5	180	-10.184075374951137	22.79765290825162	12.670467897638446	17.013345013489015
5	181	-0.7369593212010841	24.496374148409814	23.77225958229974	24.7656078497821
5	182	-11.06592972837734	17.916587426385377	6.8277721101476345	10.217987304378768
5	183	-9.035411573277544	20.6814002370229	11.65650779765565	15.756495984329376
5	184	-10.353345523038117	33.09775777140749	22.734440675238147	26.181261154648386
5	185	-14.42960093961574	29.10607971381978	14.690312170248944	19.38358582512592
5	186	-14.239600680220065	28.841278317384425	14.61418352718465	19.536352757160785
5	187	-8.08061667093989	15.253754527744604	7.285929928708356	11.336424811772304
5	188	-9.053576045424052	15.555720870645018	6.501289724459639	10.007694957312196
5	189	-6.666753460959626	17.47488125390373	10.880095722503029	14.94542337648454
5	190	-7.447434784251982	28.062165810872106	20.52960647494183	23.834035121195484
5	191	-13.804264722662085	39.39749061776092	25.61217348880018	30.58178590834723
5	192	-11.19046427375588	24.13102030972368	13.052946760639315	17.477355688432
6	0	-6.327072166529206	60.89993268964463	54.52914921042975	56.09814596985234
6	1	-8.989038731065648	44.69131392426789	35.76080052429461	38.300615051877685
6	2	-6.2901652574871605	33.309775073837955	26.96859256594325	29.10093713310198
6	3	-6.814510493535181	67.26461194857256	60.42845258914167	61.86356929357862
6	4	-4.477654893094041	50.94442454905948	46.536508776887786	47.7024194530095
6	5	-2.655478339439924	15.327613978268346	12.684350559400627	15.690497994597536
6	6	-11.250052028561868	26.44766297753085	15.220350814110134	17.77542243312928
6	7	-26.01244425062532	105.7417005376774	79.70383897752617	85.89652543212287
6	8	-2.295714401253917	20.68493316692184	18.45450597978197	19.44945697984076
6	9	-7.827402649656506	33.31053147139028	25.519858399988152	27.293202406464843
6	10	-2.069309544213411	11.42022351018386	9.43922301751445	11.366134169278666
6	11	-5.840019621187366	39.83673157999874	34.15410841774428	36.65736680661212
7	0	-0.0311492905696013	11.882802103296854	11.839851177006494	14.655794615129707
7	1	0.247228686092285	3.9378723657282535	4.219724991620751	6.416794586868491
7	2	4.506202827824609	27.03296937435516	31.614524499105755	33.1567337171291
7	3	-1.657960957201567	-15.277355052850908	-16.942684109817492	-14.614421054400736
7	4	-9.332080286820656	17.927587475744076	8.637944373913342	11.610598157945788
7	5	5.907785500539603	-19.54106871117256	-13.743302475224482	-13.200910107203526
7	6	-0.4291401243833661	3.5316661426913925	3.1445151412917767	6.540903738467023
7	7	0.8046526425289358	13.576401517551858	14.392787356715417	17.465483937121462
7	8	-1.241748428418305	8.191455370746553	7.01199641590938	10.452078500267817
7	9	-0.7512858721684097	4.636896672629518	3.890629805973731	5.561108361900551
7	10	0.5668930223346251	1.909793045691913	2.45876007626066	6.2459225422062445
7	11	-1.1758970560185844	4.378925914759748	3.1663791805913206	6.713348536519334
7	12	5.688447013473706	33.11891614715569	38.85885487031192	40.61659817793407
7	13	-5.594957117144531	29.865998633234994	24.27256350169773	27.369847613736056
7	14	0.083428107164309	1.0236041682655923	1.1088026633660777	3.961276873131282
7	15	-0.9291575695256142	7.494550360541325	6.682656784716528	10.107025171862915
7	16	-1.6724881577590622	3.5208528866642155	1.806480213679606	5.6202157546940725
7	17	6.761730994044228	-19.869861799001228	-13.244654328445904	-13.175264080287889
7	18	-1.688817054332958	6.157294891367201	4.415652704105014	6.96412429359043
7	19	-0.8028223954786426	-1.6183978193439543	-2.4673087519186083	-0.8585503887152299
7	20	-1.051225281444431	11.849944932968356	10.782488157215994	12.98539446623181
7	21	-5.993039018605259	30.17267862407607	24.28804428386502	27.076681310252752
7	22	-1.2723714481528532	7.918672596832039	6.558192495227559	9.311894564219983
7	23	0.2376952260419784	-0.3211645421106368	-0.0783240407472476	2.031533842877252
7	24	5.535363854942489	-14.531383365741933	-8.639708532748045	-6.745795222843299
7	25	-8.933621468044748	29.37441404012497	20.432746082748054	23.379982142854715
7	26	-0.7366554479210663	-14.826230808743276	-15.58895162754925	-12.579785520531004
7	27	4.49357570808229	23.25892856050632	27.810239314916544	29.67103486636188
7	28	-2.1620695409733344	11.331081601267217	9.14687076379778	12.59832417801954
7	29	-1.8094262151423663	10.147121158690425	8.433567147643771	11.242128791665891
7	30	4.836524653896504	20.36037406031392	25.200856970302997	25.925209063629158
7	31	-1.4060522931940795	-12.196492607705297	-13.608968120533971	-11.2018529298075
7	32	-0.8154177266105762	4.643266093189595	3.952384590083966	7.445675089111319
7	33	-1.1160553620220526	3.4582287066150457	2.24868680772488	5.094549457484391
7	34	0.4709564231918648	-21.48880385560915	-20.94089762645308	-19.709214957460063
7	35	6.578573756829883	29.259955875197196	36.01143330370542	37.39791457008687
7	36	-0.9273873530671608	3.264242721896153	2.3401278883684427	6.2642951612360775
7	37	5.194783041485607	-14.151429671241203	-9.164782164851204	-9.252487379708327
7	38	4.193863589343437	24.63614626324852	28.71683017050964	29.654924521659268
7	39	-5.308479145420733	28.77988789547817	23.5095359729894	26.18897963789641
7	40	-1.5089208768476965	8.557713196700206	7.057387185312109	9.253488222777378
7	41	-1.072724153328636	-1.6917545422620606	-2.7515550991811324	-1.0830321076209657
7	42	-1.2672627569527322	6.896431327710161	5.300644720817218	7.809820536640473
7	43	-2.8216030500284432	12.2071282947727	9.485806035459971	12.925890426005935
7	44	-2.893392879183466	7.4454191130935214	4.6240333025634754	8.186467298102798
7	45	5.83129742435176	17.703251040540636	23.608248155389447	23.205487230821745
7	46	-5.05598512023289	7.377580863540061	2.3199888044327963	5.007003362785326
7	47	-3.3819454041076824	1.474274112668354	-1.9394216900109316	0.7608090701396577
7	48	-0.7379604739167007	4.573403096641414	4.104531183926156	7.574419481592486
7	49	-5.38199731572854	10.394167968188412	5.137629524775548	7.233899926126469
7	50	5.262531728040358	34.05518407505588	39.27781377107021	40.79942960530752
7	51	-1.176101865487908	-19.0478975281294	-20.38881737436168	-18.8463060586364
7	52	-1.6450911623396678	-2.905804847134277	-4.467809541616589	-3.476746609347174
7	53	0.5727722580206773	-0.955330067750765	-0.3601097900245804	2.2675413995457347
7	54	-3.274377101670097	10.666717827058164	7.49802563819685	10.967556491901632
7	55	-4.887702072923275	2.0288195749162696	-2.7691205867449757	-2.7876961416914128
7	56	5.714307914740402	47.21989087530528	53.04472830181476	54.35658218964818
7	57	-8.612546455451593	27.35239973678836	18.674673004308715	20.841565105802147
8	0	-5.7726648070279225	2.6441720183647703	-2.9659384499827866	-6.596263735031243
8	1	-5.896895296901903	2.4555569172662217	-3.300236174662132	-7.694306182442233
8	2	-5.577681929908749	2.15916208786075	-3.5318229568365496	-8.12626681861002
8	3	-11.97091334904485	26.386413227126468	14.692147817870136	19.97317463104264
9	0	2.0203274768621213	39.33314148237696	41.27218266751152	45.11195857683197
9	1	2.933570506091882	36.41261455664062	39.30628706430434	41.433569763961714
9	2	-4.085373091035763	25.902902255096706	21.798659332445823	23.429655321408063
10	0	-18.422463991755198	80.7138026234752	62.2385003240488	61.501533918402856
10	1	-20.446401331403194	89.99581026128726	69.6193396927847	70.4195321679872
10	2	-17.010854819269298	73.76099200744648	56.759986881545046	55.21165038246545
10	3	-18.424207770650128	83.45859396070591	64.98865562659921	64.62292589523713
10	4	-20.594219720706175	91.62833980016876	70.88526549216476	71.49558604724007
10	5	-23.67313577426671	95.87645045359386	72.17433982301736	73.85194189098547
10	6	-21.744191762467157	83.55124343256466	61.57727744444856	62.907480890426086
10	7	-20.80506609242821	84.24544339915155	63.43248995201429	63.420625118975295
10	8	-19.53001922426097	86.22720490157371	66.71076292544603	66.66517383226892
10	9	-22.13097824823558	94.96376229604356	72.89147616075934	74.38109499629354
10	10	-20.514686477817577	92.797193047154	72.31689769466175	73.01580208484665
10	11	-22.301183492082146	79.58135331328958	57.31116084026871	57.49635139774182
10	12	-22.79226600882612	95.4517839800974	72.66706131849787	75.3722386417503
10	13	-20.09080233212876	86.88144494063454	66.79890399138094	67.16305405108142
10	14	-16.488348273052452	72.19208287948277	55.671468585846014	54.04893825319596
10	15	-17.038518432479123	73.31078558720765	56.2255482179753	54.85992784178234
11	0	1.5375547592736891	19.525899251166265	21.18600962648634	22.413352234085323
11	1	-6.01267508465412	14.053074932729942	8.025882720889058	6.665485638572136
11	2	-6.847940394487068	11.955222553631756	5.3347241187875625	3.582354000885971
11	3	2.798542621257411	12.982986908289604	15.794069108669646	17.02558343313285
11	4	3.425711000744741	6.485375397402095	9.859341881528962	10.33649726951262
11	5	1.509416243644182	19.66076631264877	21.10644260319532	23.175542652170407
11	6	-3.770634996243871	-1.495817605376942	-5.272775623103371	-7.428536228224402
11	7	1.4504524094636508	17.354468764562625	18.870619165478274	20.0585898985446
11	8	3.3047683441996014	7.145984857081203	10.434031039912952	11.131376513338182
11	9	2.7582465888301613	11.894443245604634	14.572427155566402	15.193491783866191
11	10	1.2503222549187285	17.10855655130581	18.257681198301725	19.47284765072982
12	0	10.381447833432276	-16.20212481589988	-5.812100891431328	-8.172699940769235
12	1	0.5715111850629455	18.30683781276457	18.860310943215158	21.30160008164239
12	2	-7.303020029484742	20.933338263450423	13.58273404071224	16.242873426206643
12	3	11.06387101477776	49.622896613611374	60.69035753651406	60.77746547412244
12	4	5.628140853812738	12.668242520740025	18.17262798693264	18.905021416110685
12	5	-0.3781815247853046	9.858977519295877	9.602851633448154	11.208102433680324
12	6	-16.227462977505184	47.46320643118816	31.192048811120912	29.730485866602976
12	7	4.17906326871389	-17.081925823993515	-12.784257296472788	-15.236747114016907
12	8	-2.198535378120596	56.82515467889607	54.63636164064519	56.79583274453762
12	9	-7.516274596612448	33.80342822973034	26.29910235365969	28.234961134614423
12	10	1.081835533309004	7.854277339676628	8.865119605878135	9.980921252368717
12	11	11.81906797182046	49.39603500990779	61.22121253624209	61.28546250972431
12	12	-15.42601087638468	54.31869774314691	38.797600507736206	37.97875176445814
12	13	-0.7416336848227729	22.303499330824707	21.53422229818534	21.49322232411941
12	14	0.758397428346143	2.568981953925686	3.403763473004801	4.092022951779654
12	15	4.390398535666463	55.51146053121192	59.93863907313789	60.13276111715823
12	16	1.8948920984028064	9.603663377114572	11.456987196957924	13.461242301214952
12	17	8.213783215392596	-3.106609939975897	5.100233969336841	2.640140973031521
12	18	-13.769620152652353	29.236899587325752	15.461720030056313	15.296027463540668
12	19	8.451858447986297	-24.52102855659905	-16.06852149174665	-12.605011839041254
12	20	3.3162709469577294	-19.329819336737277	-16.078015664272243	-18.348437370266765
12	21	1.5524137087220424	5.706126831530128	7.343061002378818	8.365664327604463
