Folder	Index	∆-ML_RE	R2S_RE	DFT_RE
5	64	-1.058984740742318	27.98906967614312	26.912360867339885
5	65	2.39164048056422	6.393470792594599	8.662896267720498
5	66	1.413346961326205	16.43608687078813	17.940337847336195
5	67	1.6240607167994128	22.858298463048413	24.42191050227848
5	68	1.6972790396833588	13.832559688657057	15.61449157432071
5	69	3.7075149585044542	8.750638380006421	12.333066175779097
5	70	0.3597285662186351	27.539077722263755	28.00458274356788
5	71	2.1877691153000995	8.664243024250027	10.73208394809626
5	72	2.110954892245722	12.385098484432092	14.440756334835896
5	73	1.236943442825698	17.583059935772326	18.866537386202253
5	74	2.3299032503751462	9.69666798680555	11.961306019045878
5	75	2.4235191489484222	10.962988127575954	13.405356516159372
5	76	0.9745700753454544	17.752562162961112	18.74022822469124
5	77	1.1188555547945498	20.146156748058274	21.118863203941142
5	78	2.8561438849039007	7.738084994984092	10.493166105792625
5	79	4.089994617038144	3.833706280449405	7.873443253629375
5	80	2.8586312211851563	8.293541362858377	11.242631519271526
5	81	1.5331454214659317	18.09432008882868	19.47433046658989
5	82	3.330351135664692	6.419066085509257	9.743197964737192
5	83	1.7693130258524548	24.185490155476145	25.951477734866785
5	84	2.622079041159921	8.126439775340259	10.699807912431424
5	85	1.5145745597127558	16.704038386174943	18.282252587290717
5	86	2.153744946768839	15.094934109481985	17.354364990489557
5	87	3.017273698293579	10.844413591985358	13.915535112930227
5	88	1.9326972477858744	10.168007415835746	12.18021853058599
5	89	-0.571134245199552	28.001469522103434	27.63640625073458
5	90	3.4510784126630654	2.777457102085464	6.3135624680435285
5	91	0.6074075402068857	22.923752215487184	23.712105224636616
5	92	2.564732686410025	14.058157555089563	16.599392634117976
5	93	1.6435495056862237	14.285120626795106	16.107416005717823
5	94	2.667556937247788	14.839684537815629	17.516946641611867
5	95	2.2282411585187134	14.667198230163194	16.725429676967906
5	96	2.762823550302599	5.171552108658943	7.848841885512229
5	97	1.924053516822099	22.76336596213514	24.68956222594716
5	98	2.566400872810547	10.299175508931512	12.819178417295916
5	99	0.9200528128115408	17.62341881688917	18.604390299355146
5	100	1.891650207266835	22.96002470512758	24.82112235436216
5	101	2.5242234210451078	12.49687466674368	14.898842664581023
5	102	2.0577482951009074	10.471509614639215	12.489509015285876
5	103	2.9666735480399358	9.65389693560428	12.737561280024238
5	104	2.806363211633851	8.263910412439145	11.016106604685774
5	105	3.048061670467902	11.321522858226672	14.30803393703536
5	106	0.4767815999067153	24.02698797764606	24.42731597722741
5	107	1.0887960402895516	18.199888276838465	19.31325238617137
5	108	1.5511684985922756	19.09718789582257	20.622744837863134
5	109	2.268012432610604	6.300733689335175	8.689988213038305
5	110	4.135654096275438	3.73843709033099	7.816298343415838
5	111	2.940302989966419	6.245555873902049	9.28902045750874
5	112	2.3183295232204277	6.03190355366678	8.371786996576702
5	113	2.2484181640585774	8.884363926947117	11.121746281482046
5	114	0.569304795147815	22.413937980949413	23.111299596959725
5	115	1.0371214623766465	14.867223864595871	15.98075862461701
5	116	2.240227451428652	13.552489670313662	15.763006076362217
5	117	2.735528696203517	11.346804522851016	14.173664991016269
5	118	0.7971071269922447	49.24493307483499	50.02838103051181
5	119	2.575429406987354	8.70798493939219	11.256760932679754
5	120	3.451527671162268	7.0885470734210685	10.42434776807204
5	121	4.286702349735435	4.52600833500037	8.682557991007343
5	122	2.26006379346876	15.449306347582024	17.716384223051136
5	123	3.148101455474773	10.588522927311717	13.83164186484646
5	124	1.4755638840189107	18.656634768325603	20.140707457379904
5	125	2.396854814426192	13.568934398150304	15.923230903485091
5	126	1.2944959863821737	12.641978461731924	13.87281018352951
5	127	3.101651727271061	4.98914269573288	8.076026341848774
5	128	-0.8266605501103328	30.496301458159	29.878898900700733
5	129	2.253179072177531	8.265314821270294	10.377840850997018
5	130	1.6282018848592372	12.912397493433671	14.527677479054546
5	131	3.307647275160079	7.580498334864387	10.85393774372642
5	132	-0.7371546322016229	27.31219075154513	26.567777981283143
5	133	2.4929561760639274	12.464660895522684	14.913945248001257
5	134	2.277308762646115	10.509149615565548	12.86617191939149
5	135	1.828389954888053	19.18954218813451	21.121459861285985
5	136	2.990470961325343	9.86035656108288	12.94414312831941
5	137	1.6063391462177492	14.648440494172974	16.173935171740595
5	138	2.2989317416146804	6.676142080454156	8.972366627422161
5	139	2.0387722585555395	13.031493205344304	15.183584821235854
5	140	2.646254290408152	12.908956807106732	15.28708675262169
5	141	-0.1825271142362226	30.703007835283643	30.492194311867934
5	142	-0.386148932404069	27.72484710830031	27.33841791312443
5	143	2.321579356483284	8.83820753559121	11.19432585206232
5	144	2.252389638328438	9.29544291817001	11.764525053295074
5	145	4.204477308890581	5.6116163451224566	9.68487925469526
5	146	3.2285157663560256	13.719556666474093	16.938909040472936
5	147	2.3212203478275057	9.113785290595844	11.291543688159436
5	148	3.073991343006369	8.781560740841087	11.942234654794447
5	149	1.0675349625553563	39.77363926373073	40.84607949995552
5	150	4.007154737394785	12.181959628534967	16.075472046999494
5	151	2.9010762712791944	20.26336607837584	23.210452242550677
5	152	4.046083662311986	5.74396285021794	9.795716858410742
5	153	2.995308216198552	6.325309690495487	9.443749872181796
5	154	3.145967593200268	16.706053908797912	19.921783415426034
5	155	1.4074301070708517	17.812594297836768	19.395482943422397
5	156	1.7729917102252557	14.351762015605344	16.21815905967378
5	157	2.601729496850311	9.543377572321331	12.173816824739331
5	158	1.4793946975948271	9.515930489142193	10.996131253079511
5	159	2.233804539840321	9.866709839028772	11.867120691254968
5	160	1.523861009871581	29.032868274574867	30.63635491600144
5	161	2.087586170043778	10.48212915903423	12.64956319174962
5	162	2.084085072893714	15.539130859164288	17.576863471942488
5	163	3.966415925439989	56.06644645670895	60.11646859132452
5	164	2.00715011759209	14.548672122473365	16.48222020122921
5	165	1.9255326273804343	15.646483960881596	17.71621818462154
5	166	2.388857398842184	13.244515962986044	15.751408749783876
5	167	2.244462189235662	22.73583585966844	25.055259672080865
5	168	2.274377806625964	17.09610597140272	19.441934514266904
5	169	1.9182471105192749	14.578259257163154	16.585191731952364
5	170	1.84065956865588	14.381478291325038	16.036600594001357
5	171	2.5646309705947488	17.266214700212004	18.944568553502904
5	172	-1.165169198701605	34.19525136941229	33.15624251990812
5	173	2.3192739549909334	13.816112654807512	16.1569646554708
5	174	2.4617672015996703	20.7782836901024	23.135252953798044
5	175	2.3825287075598567	12.117877999640768	14.478474742849356
5	176	2.887596638819573	3.713526706182165	6.5075991867051926
5	177	1.1337519075659088	30.08228220217279	31.207107578840805
5	178	1.650034254843618	17.285906402772525	18.84965219523292
5	179	3.605627003618835	7.342359950998798	10.856084713508608
5	180	1.492187733172159	16.82965572064859	18.460010616661748
5	181	1.6456902459676286	15.395502961764578	17.013345013489015
5	182	0.4330348531993166	24.2965076341643	24.7656078497821
5	183	2.676048662394152	7.551070320361759	10.217987304378768
5	184	2.1565029977480776	13.536829013115494	15.756495984329376
5	185	2.327816019645155	23.96152730690665	26.181261154648386
5	186	3.615165194025423	15.905381766904611	19.38358582512592
5	187	1.8937400388054757	17.605708045652136	19.536352757160785
5	188	2.537879072170611	8.683581895020325	11.336424811772304
5	189	2.387664593272945	7.695828201802215	10.007694957312196
5	190	2.1130947724905127	12.83167511902866	14.94542337648454
5	191	1.838034993390309	22.02768174253288	23.834035121195484
5	192	1.2643362245914318	29.220496369176544	30.58178590834723
5	193	2.317868855232589	15.143624893767992	17.477355688432
6	0	3.0644311309603083	53.00691303797066	56.09814596985234
6	1	1.9137486522987568	36.43370144366054	38.300615051877685
6	2	3.3599002166664604	25.690518284391143	29.10093713310198
6	3	2.5894896651477453	59.18662081801449	61.86356929357862
6	4	1.8210467462766504	45.82792342084576	47.7024194530095
6	5	2.195990742863493	13.51288718674914	15.690497994597536
6	6	3.1335077299692955	14.626135991624324	17.77542243312928
6	7	3.097687826313951	82.9806199107552	85.89652543212287
6	8	2.2061530071387097	17.175686831236817	19.44945697984076
6	9	3.5846075054610225	23.66230521106627	27.293202406464843
6	10	3.008500829940857	8.401549394096946	11.366134169278666
6	11	2.632303488514921	34.251150991010945	36.65736680661212
7	0	1.2669915208629732	13.3663882073306	14.655794615129707
7	1	0.5543248585645131	5.841890962066827	6.416794586868491
7	2	-0.8724057719385598	34.06706735678017	33.1567337171291
7	3	0.0852911926929138	-14.706461718509672	-14.614421054400736
7	4	0.2119403823067926	11.36999225782347	11.610598157945788
7	5	0.5396246325417735	35.493273329455405	35.97523460900993
7	6	1.5819735948981375	-14.72835112476605	-13.200910107203526
7	7	1.7430933951395602	4.762640842061956	6.540903738467023
7	8	0.8283996200108561	16.642078360018786	17.465483937121462
7	9	0.3242068845480048	10.127703880891204	10.452078500267817
7	10	0.6212518873876149	5.011092060391093	5.561108361900551
7	11	1.2870143161574248	5.0098813631339	6.2459225422062445
7	12	0.7160003632791074	6.021067236782983	6.713348536519334
7	13	-1.1158113262189602	41.74917662917869	40.61659817793407
7	14	-0.544096206068545	27.91675069378107	27.369847613736056
7	15	0.9250726544261738	3.0114652787451632	3.961276873131282
7	16	1.7950306071941284	3.834386576985708	5.6202157546940725
7	17	0.5285286890067269	33.003378732071724	33.57196367034339
7	18	1.5517818343725125	-14.691368359490298	-13.175264080287889
7	19	0.1563623758492198	6.79188012535451	6.96412429359043
7	20	0.8019581822841388	-1.6365559720434248	-0.8585503887152299
7	21	1.4607227357039392	11.52069754540571	12.98539446623181
7	22	-0.4889889037952954	27.51388138293987	27.076681310252752
7	23	-0.068022834073659	9.5325896833383	9.311894564219983
7	24	0.7492892554721635	1.279838440415915	2.031533842877252
7	25	1.2067839308065729	-7.939651097549358	-6.745795222843299
7	26	0.2565956379684166	23.172005110100145	23.379982142854715
7	27	0.0349467815015316	-12.588352644845145	-12.579785520531004
7	28	-0.4317055146828963	30.14567431018804	29.67103486636188
7	29	0.258768897965183	12.299943805090152	12.59832417801954
7	30	-0.2555829407322108	11.43924414049252	11.242128791665891
7	31	-0.2331785174842338	26.171561740076868	25.925209063629158
7	32	-0.3321432762248903	-10.928638917102944	-11.2018529298075
7	33	0.6584173223987477	6.75901142458315	7.445675089111319
7	34	0.7911562480010303	4.367697562556714	5.094549457484391
7	35	0.3641969694164331	-20.12383840896655	-19.709214957460063
7	36	-0.778321788938122	38.24910622564494	37.39791457008687
7	37	1.4335541862524224	4.865916776645463	6.2642951612360775
7	38	0.744731240422027	6.746823738940293	7.494677195500117
7	39	0.9737986560295866	-10.196058694564272	-9.252487379708327
7	40	0.6740796851079693	28.964229811826957	29.654924521659268
7	41	0.7340185366875929	25.458241981308674	26.18897963789641
7	42	0.9104078951523888	-1.975493549805833	-1.0830321076209657
7	43	0.1862895916231366	7.636859174468555	7.809820536640473
7	44	0.2327015556162166	12.696831118460976	12.925890426005935
7	45	0.575353594268222	7.576868549193023	8.186467298102798
7	46	-0.5150756481682635	23.748017964244355	23.205487230821745
7	47	0.5499739863231667	4.568396575312363	5.007003362785326
7	48	1.7977723318257972	-0.9564646640792488	0.7608090701396577
7	49	0.7487535040250037	6.638665811857209	7.574419481592486
7	50	-0.0515857763506204	7.154466656065779	7.233899926126469
7	51	-0.9537183390713296	41.841468657105	40.79942960530752
7	52	0.271458217215752	-19.06295398977818	-18.8463060586364
7	53	0.1960431237518349	-3.7841484063246753	-3.476746609347174
7	54	1.5582439386243152	0.670184345333837	2.2675413995457347
7	55	0.1689438648001413	10.599615220213307	10.967556491901632
7	56	-0.6825882085260417	-2.098770202894229	-2.7876961416914128
7	57	0.5778413239440425	53.84226185525768	54.35658218964818
7	58	0.156128258021809	20.83280426985584	20.841565105802147
8	0	6.55351857774837	-12.993191356537864	-6.596263735031243
8	1	6.069567712464327	-13.604323655279586	-7.694306182442233
8	2	6.415816174146528	-14.447693053545663	-8.12626681861002
8	3	11.899292239595482	8.529470512468833	19.97317463104264
9	0	0.7074666073798781	44.41282588368631	45.11195857683197
9	1	0.6704047279866359	40.69039075184264	41.433569763961714
9	2	0.023830818870735	23.327103499119403	23.429655321408063
10	0	-2.0975803079087854	63.669585983181605	61.501533918402856
10	1	-1.7434016074144054	72.13213376380736	70.4195321679872
10	2	-1.6532517200523031	56.82781590672676	55.21165038246545
10	3	-2.4388611283921406	67.04028012556955	64.62292589523713
10	4	-2.2318753349520293	66.41230183941661	64.05352229508571
10	5	-4.074609407694311	75.48694586442434	71.49558604724007
10	6	-1.512809088693167	75.23843699382269	73.85194189098547
10	7	-2.362397440725438	65.23107872568653	62.907480890426086
10	8	-1.2785476956549502	64.78624318900984	63.420625118975295
10	9	-1.212442327180085	65.74469109051279	64.36556163904606
10	10	-2.238571298577128	68.70287415978964	66.66517383226892
10	11	-1.5155279007326214	75.7735305869719	74.38109499629354
10	12	-1.3100686515583106	74.25345060863765	73.01580208484665
10	13	-0.987701212160772	58.587279557512375	57.49635139774182
10	14	-0.6835909549671157	76.0562456905609	75.3722386417503
10	15	-1.337416103277434	68.65541252150433	67.16305405108142
10	16	-1.465478566659776	55.71051530173281	54.04893825319596
10	17	-1.5675175218312916	56.37948433766724	54.85992784178234
11	0	0.9645098621628564	21.40856345411157	22.413352234085323
11	1	7.5261842069512355	-0.7045035767514491	6.665485638572136
11	2	1.2077014989140054	15.840622147516116	17.02558343313285
11	3	1.242559918632281	9.265625174477464	10.33649726951262
11	4	1.3447238023466426	21.818955230526623	23.175542652170407
11	5	3.519564171843108	-11.06329381823889	-7.428536228224402
11	6	1.18804119998687	18.83060850398033	20.0585898985446
11	7	1.115913953998259	10.07027993380325	11.131376513338182
11	8	0.9277239150026446	14.183565035404172	15.193491783866191
11	9	0.8943658976552058	18.544019169232342	19.47284765072982
12	0	0.3987638031307696	-8.452191130490974	-8.172699940769235
12	1	1.2169933664495645	20.199584241141565	21.30160008164239
12	2	1.6751582240372611	14.645636288711104	16.242873426206643
12	3	4.4308195734599565	56.43011684968951	60.77746547412244
12	4	0.7170250006319279	18.02333633249509	18.905021416110685
12	5	1.801579499605204	9.352541706553891	11.208102433680324
12	6	0.7650017335667414	28.96589711488923	29.730485866602976
12	7	-1.7216058277595252	-13.488301961304389	-15.236747114016907
12	8	1.5701932257773308	55.3552483007079	56.79583274453762
12	9	0.971846804064576	27.322118469019188	28.234961134614423
12	10	2.063086818290593	7.841238706780132	9.980921252368717
12	11	4.548618443106648	56.74645243934356	61.28546250972431
12	12	-0.0307152005540274	38.12361572607188	37.97875176445814
12	13	1.3892854652253206	20.099783584213583	21.49322232411941
12	14	1.9007231380847145	2.112941125960788	4.092022951779654
12	15	-0.0303311428305974	60.09270433388883	60.13276111715823
12	16	1.6825581802273888	11.78640062303748	13.461242301214952
12	17	0.1367543115501774	2.4129888019524515	2.640140973031521
12	18	-1.0759778859974745	16.296803646924673	15.296027463540668
12	19	0.9911670809779451	-13.614470451255327	-12.605011839041254
12	20	-1.1423899684478371	-17.208564756292617	-18.348437370266765
12	21	1.696885543941299	6.612756890681339	8.365664327604463
12	22	2.742932313063875	7.231483143812511	9.931252685986692
12	23	0.5927905193918548	6.1969803941610735	6.792650359449908
12	24	-1.8967496774547428	15.674216999206692	13.817530900152631
12	25	0.7619015221932486	6.42736570345005	7.120652458397672
12	26	0.7816979085544915	16.790724309248617	17.458987681631697
12	27	0.5768067457789385	26.19472180196317	26.795492838311475
12	28	4.008438494486221	53.101905497256666	57.22610071062809
12	29	0.3198202520331037	10.500199680303922	10.885461994010257
12	30	0.4092656831979724	13.310025061655324	13.695478780806296
12	31	1.5428440244814468	9.456378021015553	10.955624782247469
12	32	1.2306841727075408	17.93413446523482	19.25892551796278
12	33	0.6655934190390127	13.569937547290465	14.24636217218358
12	34	-0.5078180961737857	23.58616964975954	23.01443228649441
12	35	1.3449361856235311	12.27269735178561	13.788402677339036
12	36	1.2263219044769045	11.55956669236184	12.774401067814324
12	37	1.920820756899701	18.439336519804783	20.41074137200485
12	38	3.093916616635731	4.537944656825857	7.647829244611785
12	39	1.1047934126983066	12.785099019325571	13.942361857916694
12	40	1.7518229336945552	9.02985514505417	10.917797987960512
12	41	1.0778817699992516	14.029204595164629	15.172534037992593
12	42	1.8921100521862184	38.93069879818359	40.667228383914335
12	43	0.8118603473671016	41.66101019628695	42.369102049124194
12	44	1.7148141993472663	20.005812722811243	21.63244328345172
12	45	0.309369548538406	13.255271566769808	13.53507638478186
12	46	-1.1717994393275362	18.339923285966503	17.057518167450326
12	47	-0.4735287287355305	20.56051499923342	20.041338039241964
12	48	-1.5408052676150703	48.028113155887695	46.48404753548675
12	49	-1.7942280758639626	43.25048734102165	41.545597310119774
12	50	2.078925831300282	36.66194670138066	38.82906710577663
12	51	2.0007387644833585	8.13167229355895	10.28446957297274
12	52	-0.6344754781720283	-15.164654128428085	-15.695926530432189
12	53	1.6147727225303043	80.67191249862663	82.32099976367317
12	54	-0.6376698328748702	3.551858266728232	2.954507161804941
12	55	1.5548432554392804	18.28840523542021	19.94318393059075
12	56	-0.6665262239670398	40.36397754889913	39.71978745004162
12	57	1.257262542984762	26.82673343954957	28.036794208717765
12	58	2.52012433578831	5.417607299488736	7.865627914638026
12	59	1.5931079035241569	15.612796598143175	17.173694369470468
12	60	1.3063876571826183	15.804986138740787	17.162904174329014
12	61	1.0796620252389957	21.68940370649216	22.699081397266127
12	62	1.351772498582747	9.495906709693372	10.73705587812583
12	63	-1.5968287863827513	17.828868374985177	16.278050523076672
12	64	-1.241803456203364	-12.280120655457722	-13.192474429990398
12	65	2.355493979794176	7.840848977561109	10.22250493473257
12	66	0.9272047790442456	15.27106634536176	16.10121723578777
12	67	1.5817776246192636	7.5073906696925405	9.104946047591511
12	68	-0.0871309963130286	20.10546348389471	19.958374145411653
12	69	1.374525688986914	12.20548866482568	13.618033360311529
12	70	1.645637578947536	10.6966070595372	12.370560893119546
12	71	1.2932671953336907	14.016843952733325	15.307239673129516
12	72	1.0806660642339594	29.537701354769524	30.489034968573836
12	73	0.7727606953452053	-14.257196182996267	-13.488765485381007
12	74	1.1817569159677106	20.969306349172257	22.25903791564633
12	75	-0.1187128978463505	24.68644900448271	24.425224353617523
12	76	1.2977240731234687	10.498036567907548	11.825959290843455
12	77	-1.3557714921467792	10.837428445433034	9.553263780166162
12	78	1.2565641226502675	13.669023316295352	14.975960620300611
12	79	0.4063149619891035	30.89501980697969	31.305699844640912
12	80	0.0392181453162692	34.43607173592318	34.375592219643295
12	81	-0.7653032505859869	-14.904859253409086	-15.77589942558552
12	82	1.1908110786084691	27.318993716995465	28.59618245999445
12	83	0.8046142648878032	12.750590688548982	13.49482358378009
12	84	1.109488358359016	17.838104265450966	18.77254346388509
12	85	-1.3871504598194235	-16.474474044924136	-17.875024766341085
12	86	2.100074054244068	9.752911215851782	11.914005807047944
12	87	0.3507511490419688	1.3852498142805416	1.261871693219291
12	88	1.2397582754814565	14.747219553188188	16.037693680642406
12	89	0.8726296214281746	22.75930724371574	23.67360043991357
12	90	2.433958201578463	2.168826911016368	4.621051528229145
12	91	0.5216334735285457	4.11183918316965	4.565677695180057
12	92	3.14568325668143	3.2223618214193266	6.354163488605991
12	93	0.5192853462154758	2.2904085879854392	2.654265774326632
12	94	-0.3276724598558118	28.77927447558613	28.801613569434267
12	95	1.0886314650311777	10.513171436585251	11.622958800377091
12	96	1.0902872757450623	15.336178796569584	16.64139345131116
12	97	0.2255677296425844	18.63411349337548	18.817196284566307
12	98	0.8166690592717885	34.27881715272088	35.12303057999816
12	99	0.9919617688884586	18.0409502479306	19.031969364528777
12	100	1.8395668010547084	9.688698139769258	11.57854350694106
12	101	0.2762496548563362	20.293419043257018	20.597956676458125
12	102	-1.5345051872545667	-16.778022365499055	-18.311182486300822
12	103	0.911947782742388	18.377733937610174	19.24269986868603
12	104	2.189868703371083	3.9664194538490847	6.133931893506087
12	105	3.378466471336239	11.501621568924747	14.926944677339634
12	106	-0.0558414577366548	3.796901084046112	3.683768920775037
12	107	1.0989989549502184	13.827488596754849	14.988148305943469
12	108	1.1553135183870893	40.55961930623744	41.68992395274108
12	109	-1.8840894514653144	16.067421486834064	14.160988414281746
12	110	1.8002277122746548	7.414893399778521	9.192095494800014
12	111	3.265778245905892	64.01204496034188	67.23635081562679
12	112	0.8690548008342276	18.30536191514693	19.252922765677795
12	113	-0.3992220680777123	-3.2209066786745097	-3.5615530690702144
12	114	0.5429114239809252	33.33382759251981	33.802538078976795
12	115	-0.7783832472538279	45.61942059957073	44.7875193868822
12	116	0.1187089621196904	18.352832777774893	18.493250597908627
12	117	-1.942731635030924	39.8848435356922	37.98548093507998
12	118	3.5894023066629828	69.38065707171336	73.10215362487361
12	119	1.2117401657875533	25.209926822280977	26.42458824097412
12	120	-0.2342140971692075	35.53199258056702	35.29595735075418
12	121	-1.2593554236629885	-16.633255259715952	-17.848852950934088
12	122	1.075050228241608	29.489972210052656	30.374200910911892
12	123	-0.3911239300027915	40.07326723134611	39.53219855896896
12	124	1.3720281101303655	20.861365194548853	22.15606407888117
12	125	0.6165294091866116	16.42083900369471	17.07221949120867
