Folder	Index	∆-ML_RE	R2S_RE	CC_RE	DFT_RE
5	49	-2.1099189074021183	13.5800266910519	11.387931331933942	15.461962169531034
5	50	-0.0445131708594033	9.015123842138564	8.99314219225198	12.295407726080157
5	51	-0.8532352469692057	6.629697427822975	5.768245977873448	9.930267985531827
5	52	-2.7865176156557254	17.17008303257171	14.358348208654206	19.09356272238074
5	53	0.524065000420336	11.881872749043396	12.489472117827972	14.972471506131114
5	54	-2.006794207398343	13.040892828197684	11.06752318731742	15.0255115761247
5	55	-1.2422275697687155	25.69290047534741	24.51030062590144	25.08059898900683
5	56	-2.6950616136214194	16.303756508306833	13.561644847650314	18.00455784163205
5	57	-1.841685111441791	13.985361212049613	12.038866744056577	16.333419743954437
5	58	0.9301929233263024	9.818381110933842	10.717057465662949	11.982130011776462
5	59	-0.2255850755430799	17.809218182082986	17.58992285959539	19.82227101974422
5	60	0.862137312446265	14.746486216579797	15.61161126793013	18.369072263565613
5	61	-2.06728455853974	12.206620955024846	10.110878648265498	14.483633466181344
5	62	-1.4970305982326124	8.722280391288223	7.161345722532133	11.229163953685202
5	63	-0.8365441504856221	20.86860170494765	20.00856619424303	23.237415046838574
5	64	-1.956752777747937	27.98906967614312	26.053183222102238	26.912360867339885
5	65	-1.286219419713035	6.393470792594599	5.055735656700563	8.662896267720498
5	66	-2.5812013543368835	16.43608687078813	13.89350042300066	17.940337847336195
5	67	-1.5190820987753568	22.858298463048413	21.3076443435275	24.42191050227848
5	68	-3.203124880029065	13.832559688657057	10.6374673814571	15.61449157432071
5	69	-0.7330637871424983	8.750638380006421	8.038589276809944	12.333066175779097
5	70	-1.1439465272054292	27.539077722263755	26.462712520878995	28.00458274356788
5	71	-0.6076830849020496	8.664243024250027	8.045484485919587	10.73208394809626
5	72	-1.3366961048366477	12.385098484432092	10.98131462483434	14.440756334835896
5	73	-1.6142555817694983	17.583059935772326	16.008842188632116	18.866537386202253
5	74	-1.2116489466035318	9.69666798680555	8.385547435551416	11.961306019045878
5	75	-1.8041182491511731	10.962988127575954	9.140033206960652	13.405356516159372
5	76	-1.2602861301999155	17.752562162961112	16.513220969121903	18.74022822469124
5	77	-1.629612005829273	20.146156748058274	18.41682677526842	21.118863203941142
5	78	-0.3451475110927902	7.738084994984092	7.420243528555147	10.493166105792625
5	79	0.6804361587301457	3.833706280449405	4.5111571153393015	7.873443253629375
5	80	-1.4457054985809066	8.293541362858377	6.942562352080131	11.242631519271526
5	81	-1.4776973895550896	18.09432008882868	16.475373420020333	19.47433046658989
5	82	-0.7319132407914424	6.419066085509257	5.655445891636191	9.743197964737192
5	83	-1.7720969768113832	24.185490155476145	22.431127575808205	25.951477734866785
5	84	-1.4498622971552209	8.126439775340259	6.707700922124786	10.699807912431424
5	85	-1.8582397335323435	16.704038386174943	14.824660361453423	18.282252587290717
5	86	-1.4824035189475069	15.094934109481985	13.668313040572684	17.354364990489557
5	87	-1.2037930510855404	10.844413591985358	9.674969985964708	13.915535112930227
5	88	-1.284915801970584	10.168007415835746	8.799455999251222	12.18021853058599
5	89	-1.838744381722023	28.001469522103434	26.21845838634181	27.63640625073458
5	90	-0.6758682444841497	2.777457102085464	2.111905691534048	6.3135624680435285
5	91	-1.2341614711247075	22.923752215487184	21.76318474992877	23.712105224636616
5	92	-1.750680096659636	14.058157555089563	12.315090204239825	16.599392634117976
5	93	-1.036901666195888	14.285120626795106	13.33469100028742	16.107416005717823
5	94	0.2030130083716699	14.839684537815629	15.022451394674135	17.516946641611867
5	95	-1.3366294920184316	14.667198230163194	13.21928503230447	16.725429676967906
5	96	-0.0142782907788614	5.171552108658943	5.15069121849956	7.848841885512229
5	97	-3.0202493532190147	22.76336596213514	19.753489579365123	24.68956222594716
5	98	-0.2457840048000434	10.299175508931512	10.01819458504906	12.819178417295916
5	99	-1.5110067862817402	17.62341881688917	16.072250439261552	18.604390299355146
5	100	0.2799047299074573	22.96002470512758	23.27508733308059	24.82112235436216
5	101	-2.0436867143993998	12.49687466674368	10.481188274367014	14.898842664581023
5	102	-1.593727230247481	10.471509614639215	8.755965447955532	12.489509015285876
5	103	-1.2258771535369704	9.65389693560428	8.516323493386153	12.737561280024238
5	104	-0.9231252914583196	8.263910412439145	7.352296892815502	11.016106604685774
5	105	-1.8484367730253557	11.321522858226672	9.461979513580443	14.30803393703536
5	106	-1.9514067659317504	24.02698797764606	22.046529416023983	24.42731597722741
5	107	-1.7793716519388738	18.199888276838465	16.443987535109045	19.31325238617137
5	108	-1.4309294868077984	19.09718789582257	17.652127331268275	20.622744837863134
5	109	-1.721454193446533	6.300733689335175	4.642122272576671	8.689988213038305
5	110	0.5995228797650896	3.73843709033099	4.37523617077386	7.816298343415838
5	111	-0.1499138203700454	6.245555873902049	6.171608791977633	9.28902045750874
5	112	-1.7832514546986715	6.03190355366678	4.293595972645562	8.371786996576702
5	113	-1.117343769986718	8.884363926947117	7.777106343884952	11.121746281482046
5	114	-2.4046394043789405	22.413937980949413	19.9879520557588	23.111299596959725
5	115	-0.945627006624278	14.867223864595871	13.889021996204974	15.98075862461701
5	116	-1.4433826460162322	13.552489670313662	12.097561346687144	15.763006076362217
5	117	-1.287241399794567	11.346804522851016	10.09040748726693	14.173664991016269
5	118	0.0499969507669106	49.24493307483499	49.24333956663031	50.02838103051181
5	119	-0.3172190262708056	8.70798493939219	8.357996578357415	11.256760932679754
5	120	-0.6611403036122283	7.0885470734210685	6.429538040159969	10.42434776807204
5	121	0.811142662259897	4.52600833500037	5.400011832767632	8.682557991007343
5	122	-1.795617097070732	15.449306347582024	13.666272150934674	17.716384223051136
5	123	-0.3491577463317128	10.588522927311717	10.27732300007483	13.83164186484646
5	124	-1.4211595911567372	18.656634768325603	17.1682266301068	20.140707457379904
5	125	-1.2567039674652278	13.568934398150304	12.364030046213884	15.923230903485091
5	126	-2.694537296900222	12.641978461731924	9.947955695854034	13.87281018352951
5	127	0.1847508661017514	4.98914269573288	5.180866406153655	8.076026341848774
5	128	-2.4066226328232005	30.496301458159	28.13004095791257	29.878898900700733
5	129	-0.1728901578255204	8.265314821270294	8.146000030741561	10.377840850997018
5	130	-2.047147659998245	12.912397493433671	10.768204235762823	14.527677479054546
5	131	-0.5817739030285907	7.580498334864387	6.97172747226432	10.85393774372642
5	132	-1.853371785081805	27.31219075154513	25.5656181438826	26.567777981283143
5	133	-0.3949531966781308	12.464660895522684	12.137553559528897	14.913945248001257
5	134	-1.877813291666968	10.509149615565548	8.673490445158677	12.86617191939149
5	135	-0.62643234719107	19.18954218813451	18.623060403973795	21.121459861285985
5	136	-1.315053906078134	9.86035656108288	8.64708110250649	12.94414312831941
5	137	-1.3361276421745174	14.648440494172974	13.293824779393615	16.173935171740595
5	138	-1.861360766067719	6.676142080454156	4.856533296435373	8.972366627422161
5	139	-1.3762079179059583	13.031493205344304	11.67003762771492	15.183584821235854
5	140	-1.993308845562637	12.908956807106732	10.893840018950868	15.28708675262169
5	141	-2.188259435269316	30.703007835283643	28.57182553745224	30.492194311867934
5	142	-0.922261998554859	27.72484710830031	26.767026463348884	27.33841791312443
5	143	-0.5252383129392797	8.83820753559121	8.39933554767049	11.19432585206232
5	144	-0.256946067920154	9.29544291817001	9.06893414616934	11.764525053295074
5	145	-0.4873056532853184	5.6116163451224566	5.126465743058361	9.68487925469526
5	146	-0.9779234081939876	13.719556666474093	12.727241527318256	16.938909040472936
5	147	-2.0663629369947216	9.113785290595844	7.051919445977546	11.291543688159436
5	148	-1.3692826948810648	8.781560740841087	7.41596342556295	11.942234654794447
5	149	-0.3081025251530604	39.77363926373073	39.47486916158232	40.84607949995552
5	150	1.2100125667575412	12.181959628534967	13.405937650823034	16.075472046999494
5	151	0.9477446729056568	20.26336607837584	21.23290857876418	23.210452242550677
5	152	0.265452941311139	5.74396285021794	5.997858746995917	9.795716858410742
5	153	-0.0949994318943083	6.325309690495487	6.299721315852366	9.443749872181796
5	154	0.6078688539226107	16.706053908797912	17.31089980620891	19.921783415426034
5	155	-1.5013606336783312	17.812594297836768	16.38040863382048	19.395482943422397
5	156	-0.454597087259259	14.351762015605344	13.935106898745287	16.21815905967378
5	157	-1.156512590515689	9.543377572321331	8.43223653367022	12.173816824739331
5	158	-2.2590352810547074	9.515930489142193	7.252842149377102	10.996131253079511
5	159	-1.750904744750386	9.866709839028772	8.104215986008057	11.867120691254968
5	160	-3.9162737458553063	29.032868274574867	25.13587135411217	30.63635491600144
5	161	-1.2006455710930766	10.48212915903423	9.310877578536749	12.64956319174962
5	162	-2.2003166214982173	15.539130859164288	13.36329112848034	17.576863471942488
5	163	-1.2061568640525024	56.06644645670895	54.84783470581169	60.11646859132452
5	164	-1.4427066680154894	14.548672122473365	13.129529703466687	16.48222020122921
5	165	-2.715145783713723	15.646483960881596	12.904773559857858	17.71621818462154
5	166	-2.117492847239646	13.244515962986044	11.143926255143016	15.751408749783876
5	167	0.6922875340023893	22.73583585966844	23.41102672641864	25.055259672080865
5	168	-0.7837395923136796	17.09610597140272	16.294193153065862	19.441934514266904
5	169	-0.7940866987073321	14.578259257163154	13.84967548865825	16.585191731952364
5	170	-0.7184182584158805	14.381478291325038	13.547566168213962	16.036600594001357
5	171	-3.007353136840408	17.266214700212004	14.189131936669584	18.944568553502904
5	172	-3.1598784795860126	34.19525136941229	31.00041042608791	33.15624251990812
5	173	-1.3969836228981478	13.816112654807512	12.42084749165224	16.1569646554708
5	174	-0.8070716457131084	20.7782836901024	19.943852696655085	23.135252953798044
5	175	-2.0002946232562806	12.117877999640768	10.089994697191289	14.478474742849356
5	176	0.0494634703492806	3.713526706182165	3.7824834093044046	6.5075991867051926
5	177	-3.1329859645930758	30.08228220217279	26.988293492759112	31.207107578840805
5	178	-1.983093917848521	17.285906402772525	15.34935810090974	18.84965219523292
5	179	0.0814282243733828	7.342359950998798	7.352144690841669	10.856084713508608
5	180	-1.1928594697078552	16.82965572064859	15.61038212190033	18.460010616661748
5	181	-2.770611955250388	15.395502961764578	12.670467897638446	17.013345013489015
5	182	-0.4986122234003858	24.2965076341643	23.77225958229974	24.7656078497821
5	183	-0.7245602394471575	7.551070320361759	6.8277721101476345	10.217987304378768
5	184	-1.9071520636465775	13.536829013115494	11.65650779765565	15.756495984329376
5	185	-1.2403660589546064	23.96152730690665	22.734440675238147	26.181261154648386
5	186	-1.241410798376478	15.905381766904611	14.690312170248944	19.38358582512592
5	187	-2.9889510950963256	17.605708045652136	14.61418352718465	19.536352757160785
5	188	-1.385252077301601	8.683581895020325	7.285929928708356	11.336424811772304
5	189	-1.1989419336694311	7.695828201802215	6.501289724459639	10.007694957312196
5	190	-1.9306765036263869	12.83167511902866	10.880095722503029	14.94542337648454
5	191	-1.5083933779854704	22.02768174253288	20.52960647494183	23.834035121195484
5	192	-3.6016321572941763	29.220496369176544	25.61217348880018	30.58178590834723
5	193	-2.0932680277832105	15.143624893767992	13.052946760639315	17.477355688432
6	0	1.5416745939718055	53.00691303797066	54.52914921042975	56.09814596985234
6	1	-0.6475312239579409	36.43370144366054	35.76080052429461	38.300615051877685
6	2	1.2688316316066164	25.690518284391143	26.96859256594325	29.10093713310198
6	3	1.2545289644183697	59.18662081801449	60.42845258914167	61.86356929357862
6	4	0.700998313492704	45.82792342084576	46.536508776887786	47.7024194530095
6	5	-0.8229009457512291	13.51288718674914	12.684350559400627	15.690497994597536
6	6	0.5866207961869918	14.626135991624324	15.220350814110134	17.77542243312928
6	7	-3.3198541949641083	82.9806199107552	79.70383897752617	85.89652543212287
6	8	1.2224769046160873	17.175686831236817	18.45450597978197	19.44945697984076
6	9	1.8646989701719008	23.66230521106627	25.519858399988152	27.293202406464843
6	10	1.0205307273048163	8.401549394096946	9.43922301751445	11.366134169278666
6	11	-0.0723631741076644	34.251150991010945	34.15410841774428	36.65736680661212
7	0	-1.526695966732632	13.3663882073306	11.839851177006494	14.655794615129707
7	1	-1.6332137733595855	5.841890962066827	4.219724991620751	6.416794586868491
7	2	-2.465317077728457	34.06706735678017	31.614524499105755	33.1567337171291
7	3	-2.329646068231	-14.706461718509672	-16.942684109817492	-14.614421054400736
7	4	-2.783804644595449	11.36999225782347	8.637944373913342	11.610598157945788
7	5	-1.929622913915836	35.493273329455405	33.56128647358855	35.97523460900993
7	6	1.019164136873826	-14.72835112476605	-13.743302475224482	-13.200910107203526
7	7	-1.670358939670166	4.762640842061956	3.1445151412917767	6.540903738467023
7	8	-2.246350743626465	16.642078360018786	14.392787356715417	17.465483937121462
7	9	-3.1530395478826847	10.127703880891204	7.01199641590938	10.452078500267817
7	10	-1.1021906331321532	5.011092060391093	3.890629805973731	5.561108361900551
7	11	-2.523311705885476	5.0098813631339	2.45876007626066	6.2459225422062445
7	12	-2.840757241267028	6.021067236782983	3.1663791805913206	6.713348536519334
7	13	-2.9070438048823632	41.74917662917869	38.85885487031192	40.61659817793407
7	14	-3.616701868900151	27.91675069378107	24.27256350169773	27.369847613736056
7	15	-1.8789504362936496	3.0114652787451632	1.1088026633660777	3.961276873131282
7	16	-1.9648238691351023	3.834386576985708	1.806480213679606	5.6202157546940725
7	17	-1.5521634751751492	33.003378732071724	31.4661852598947	33.57196367034339
7	18	1.5020176911261274	-14.691368359490298	-13.244654328445904	-13.175264080287889
7	19	-2.331018947588177	6.79188012535451	4.415652704105014	6.96412429359043
7	20	-0.8109302151615907	-1.6365559720434248	-2.4673087519186083	-0.8585503887152299
7	21	-0.7874268245467135	11.52069754540571	10.782488157215994	12.98539446623181
7	22	-3.2904697354959183	27.51388138293987	24.28804428386502	27.076681310252752
7	23	-2.8215570131292225	9.5325896833383	6.558192495227559	9.311894564219983
7	24	-1.3634990085347454	1.279838440415915	-0.0783240407472476	2.031533842877252
7	25	-0.6637157676341019	-7.939651097549358	-8.639708532748045	-6.745795222843299
7	26	-2.7704294620698136	23.172005110100145	20.432746082748054	23.379982142854715
7	27	-3.08632901796301	-12.588352644845145	-15.58895162754925	-12.579785520531004
7	28	-2.365901675103629	30.14567431018804	27.810239314916544	29.67103486636188
7	29	-3.1843328430756515	12.299943805090152	9.14687076379778	12.59832417801954
7	30	-3.0338301683883917	11.43924414049252	8.433567147643771	11.242128791665891
7	31	-0.9707284847904418	26.171561740076868	25.200856970302997	25.925209063629158
7	32	-2.8047330644293424	-10.928638917102944	-13.608968120533971	-11.2018529298075
7	33	-2.866046558166545	6.75901142458315	3.952384590083966	7.445675089111319
7	34	-2.079083090541701	4.367697562556714	2.24868680772488	5.094549457484391
7	35	-0.946012416125228	-20.12383840896655	-20.94089762645308	-19.709214957460063
7	36	-2.244164548000896	38.24910622564494	36.01143330370542	37.39791457008687
7	37	-2.5369364887853294	4.865916776645463	2.3401278883684427	6.2642951612360775
7	38	-2.4623898571340987	6.746823738940293	4.243025724979816	7.494677195500117
7	39	1.0535317518695422	-10.196058694564272	-9.164782164851204	-9.252487379708327
7	40	-0.2088161663081109	28.964229811826957	28.71683017050964	29.654924521659268
7	41	-1.9337571349151403	25.458241981308674	23.5095359729894	26.18897963789641
7	42	-0.8149386187665755	-1.975493549805833	-2.7515550991811324	-1.0830321076209657
7	43	-2.329804955705725	7.636859174468555	5.300644720817218	7.809820536640473
7	44	-3.249273042363882	12.696831118460976	9.485806035459971	12.925890426005935
7	45	-2.9916042342476032	7.576868549193023	4.6240333025634754	8.186467298102798
7	46	-0.1834716000959417	23.748017964244355	23.608248155389447	23.205487230821745
7	47	-2.1109355663842564	4.568396575312363	2.3199888044327963	5.007003362785326
7	48	-0.9796466889572456	-0.9564646640792488	-1.9394216900109316	0.7608090701396577
7	49	-2.7115504720796366	6.638665811857209	4.104531183926156	7.574419481592486
7	50	-2.11209471431647	7.154466656065779	5.137629524775548	7.233899926126469
7	51	-2.571822003446755	41.841468657105	39.27781377107021	40.79942960530752
7	52	-1.3018849855891972	-19.06295398977818	-20.38881737436168	-18.8463060586364
7	53	-0.707634166593408	-3.7841484063246753	-4.467809541616589	-3.476746609347174
7	54	-1.0240728947401294	0.670184345333837	-0.3601097900245804	2.2675413995457347
7	55	-3.2522005889953505	10.599615220213307	7.49802563819685	10.967556491901632
7	56	-0.7662336059033805	-2.098770202894229	-2.7691205867449757	-2.7876961416914128
7	57	-0.819195998607313	53.84226185525768	53.04472830181476	54.35658218964818
7	58	-2.1183201200088604	20.83280426985584	18.674673004308715	20.841565105802147
8	0	10.084462611901898	-12.993191356537864	-2.9659384499827866	-6.596263735031243
8	1	10.328512531977085	-13.604323655279586	-3.300236174662132	-7.694306182442233
8	2	10.849601500143024	-14.447693053545663	-3.5318229568365496	-8.12626681861002
8	3	6.127088704858778	8.529470512468833	14.692147817870136	19.97317463104264
9	0	-3.0799617252347677	44.41282588368631	41.27218266751152	45.11195857683197
9	1	-1.3960320818120238	40.69039075184264	39.30628706430434	41.433569763961714
9	2	-1.6173314739729392	23.327103499119403	21.798659332445823	23.429655321408063
10	0	-1.3905746181677898	63.669585983181605	62.2385003240488	61.501533918402856
10	1	-2.502199291803976	72.13213376380736	69.6193396927847	70.4195321679872
10	2	-0.0687205731291555	56.82781590672676	56.759986881545046	55.21165038246545
10	3	-2.073507944298683	67.04028012556955	64.98865562659921	64.62292589523713
10	4	-2.2478751142178623	66.41230183941661	64.13331531517906	64.05352229508571
10	5	-4.57580624886009	75.48694586442434	70.88526549216476	71.49558604724007
10	6	-3.058469720182416	75.23843699382269	72.17433982301736	73.85194189098547
10	7	-3.648645593601316	65.23107872568653	61.57727744444856	62.907480890426086
10	8	-1.327280163715642	64.78624318900984	63.43248995201429	63.420625118975295
10	9	-0.9515773448973164	65.74469109051279	64.77885678279563	64.36556163904606
10	10	-1.9528266854687784	68.70287415978964	66.71076292544603	66.66517383226892
10	11	-2.8746877447244685	75.7735305869719	72.89147616075934	74.38109499629354
10	12	-1.937585236006953	74.25345060863765	72.31689769466175	73.01580208484665
10	13	-1.2695498201387636	58.587279557512375	57.31116084026871	57.49635139774182
10	14	-3.3748777084174435	76.0562456905609	72.66706131849787	75.3722386417503
10	15	-1.8421538285589636	68.65541252150433	66.79890399138094	67.16305405108142
10	16	-0.0100321945374446	55.71051530173281	55.671468585846014	54.04893825319596
10	17	-0.1610692190303382	56.37948433766724	56.2255482179753	54.85992784178234
11	0	-0.2597942574482772	21.40856345411157	21.18600962648634	22.413352234085323
11	1	8.680852910205374	-0.7045035767514491	8.025882720889058	6.665485638572136
11	2	-0.060412795576866	15.840622147516116	15.794069108669646	17.02558343313285
11	3	0.6070585581203716	9.265625174477464	9.859341881528962	10.33649726951262
11	4	-0.7129248796116769	21.818955230526623	21.10644260319532	23.175542652170407
11	5	5.738177332648007	-11.06329381823889	-5.272775623103371	-7.428536228224402
11	6	0.0667772692648043	18.83060850398033	18.870619165478274	20.0585898985446
11	7	0.379982490068727	10.07027993380325	10.434031039912952	11.131376513338182
11	8	0.393680754951049	14.183565035404172	14.572427155566402	15.193491783866191
11	9	-0.3064950514384463	18.544019169232342	18.257681198301725	19.47284765072982
12	0	2.7078271420062947	-8.452191130490974	-5.812100891431328	-8.172699940769235
12	1	-1.3723069204100966	20.199584241141565	18.860310943215158	21.30160008164239
12	2	-1.0619007513619465	14.645636288711104	13.58273404071224	16.242873426206643
12	3	4.265705516733647	56.43011684968951	60.69035753651406	60.77746547412244
12	4	0.1166643604931039	18.02333633249509	18.17262798693264	18.905021416110685
12	5	0.1971009716772869	9.352541706553891	9.602851633448154	11.208102433680324
12	6	2.2367282482087774	28.96589711488923	31.192048811120912	29.730485866602976
12	7	0.700086288777527	-13.488301961304389	-12.784257296472788	-15.236747114016907
12	8	-0.6950865166706137	55.3552483007079	54.63636164064519	56.79583274453762
12	9	-0.9793880209794564	27.322118469019188	26.29910235365969	28.234961134614423
12	10	1.0130426026636314	7.841238706780132	8.865119605878135	9.980921252368717
12	11	4.473038757830466	56.74645243934356	61.22121253624209	61.28546250972431
12	12	0.6811767949216119	38.12361572607188	38.797600507736206	37.97875176445814
12	13	1.4791229044987515	20.099783584213583	21.53422229818534	21.49322232411941
12	14	1.2536347960061107	2.112941125960788	3.403763473004801	4.092022951779654
