Folder	Index	∆-ML_RE	PM6_RE	DFT_RE
CDIE20	19	5.71085895728902	0.6958188417900146	8.536356497206725
ISO34	0	7.635202985213255	-8.212034917890009	-0.7094478336803149
ISO34	1	4.727743190320325	15.901050929869996	20.873536737562972
ISO34	2	-0.9450452383316588	6.795443034420003	5.865652913416852
ISO34	3	0.11569599375070538	0.9375039920599946	1.213238561162143
ISO34	4	-0.7637168651854154	2.0139406822599994	0.9783656007784884
ISO34	5	-2.1752144813654013	5.183188638809995	3.3474879587156465
ISO34	6	4.100471429512254	6.502179875210004	9.890105122089153
ISO34	7	0.418104546086397	20.409090211560013	19.80773804054479
ISO34	8	2.627632161078509	5.2394802957099955	6.748474899388384
ISO34	9	-2.595311557801324	7.518275414469997	3.804368203447666
ISO34	10	-6.325686280528316	3.061855651340011	0.3976944448368158
ISO34	11	13.54907423548866	44.28856222405001	49.72418469862896
ISO34	12	23.13647499907529	20.997447565439998	37.79309076460777
ISO34	13	-2.2102293320494937	24.473871322170005	23.110522444621893
ISO34	14	-0.33677798883582	7.806326810279998	7.277985448658001
ISO34	15	-1.2198244975152193	10.513678776369993	9.940696124540409
ISO34	16	11.687775301295915	17.471825684650007	25.498457884794334
ISO34	17	4.396115056006238	5.6076844616499955	10.275155275478028
ISO34	18	2.9886505907343235	2.383825987809999	4.651616445102263
ISO34	19	9.397166575916344	7.764519704669993	17.90984903142089
ISO34	20	1.6016234936832916	-0.2578439228999798	1.270521836791886
ISO34	21	1.3362321201129816	1.3554412949399932	2.210813891637372
ISO34	22	2.82595807427424	0.8183114243200009	4.3550140675506555
ISO34	23	-1.467509067573701	11.96537165573	10.778247257709154
ISO34	24	-2.226800133183133	29.001201046709998	28.11130628270621
ISO34	25	-0.543681861308869	17.244352967050006	17.139847886544885
ISO34	26	-8.341504493320826	72.11247434659	61.21980120916851
ISO34	27	5.094574567934615	27.709140329329998	34.342278443451505
ISO34	28	0.24114307455602102	11.941579725199999	11.127850501739886
ISO34	29	-3.9077137593121734	13.53518707707	9.994617120886687
ISO34	30	1.6644879645318724	13.157269660050002	13.744510866352357
ISO34	31	6.516876420238987	-2.165003413800001	2.49780217994703
ISO34	32	0.9671194303955417	6.408956186959999	7.400002976646647
ISO34	33	-0.22543973161373287	5.740047109380008	8.792821378301596
ISOL24	0	-15.08076869463548	78.91468806125005	66.0317255005939
ISOL24	1	5.397471694042906	238.93508490493002	30.891865075856913
ISOL24	2	-4.635288872872479	14.688402727729994	10.583779300155584
ISOL24	3	-6.925983806140721	43.902377474380046	54.30593122879509
ISOL24	4	-0.4320911495015025	34.93071881658	30.268194565782323
ISOL24	5	-3.429603338474408	22.00669401739998	28.342747781192884
ISOL24	6	-7.727662549121305	13.02247639346001	15.982435152051039
ISOL24	7	18.14513992308639	10.799843790559976	22.80933786625974
ISOL24	8	-6.885225412086584	20.93599949129998	20.878658563422505
ISOL24	9	-2.2575806329841726	2.630669861410013	4.1615515652811155
ISOL24	10	-11.181980301626027	52.68466924574	44.71222324226983
ISOL24	11	1.8602883528219536	30.792878468679987	29.22038106463151
ISOL24	12	-4.981481457944028	6.504188479599998	2.944618647918105
ISOL24	13	-13.269933281466365	25.948712732949957	-0.8861519799102098
ISOL24	14	-6.57675828516949	21.34808393776	20.51514959684573
ISOL24	15	1.5151720935245976	2.4392666974999884	9.880248893518
DARC	0	0.5781654093589168	-41.52645906918001	-42.566314253694145
DARC	1	6.335708790255012	-60.56598779673001	-59.6478803276259
DARC	2	2.3505667674471624	-19.80313969706998	-24.778939356066985
DARC	3	6.911134646565188	-26.95375057066002	-29.21027347218478
DARC	4	-3.4616634623671416	-27.77071293233	-33.10635718103731
DARC	5	-6.845229616505094	-41.16114674009998	-45.075250236171996
DARC	6	14.762928691925481	-18.403170110319998	-9.073198106663767
DARC	7	12.284779957379214	-18.738364904	-10.835652756039053
DARC	8	12.045321500569116	-19.964704362470002	-11.354091767279897
DARC	9	10.49178827169817	-20.493172559050002	-13.332947596267331
DARC	10	10.118362911278382	-28.274120848880003	-27.17105343140429
DARC	11	8.426468993828166	-29.272775429470002	-27.498384458129294
DARC	12	7.059557139058597	-29.21942403732001	-29.12516722077271
DARC	13	5.143435600446537	-29.995185795050006	-29.46392031130381
