Folder	Index	∆-ML_BH	HF_BH	CC_BH	DFT_BH
5	31	-11.013483745755366	90.68798317477922	79.5418315428542	80.06043428639532
5	32	-9.95199536129894	79.44423550795182	69.49223723632167	70.48731507133925
5	33	-7.879527316904387	75.17594887310406	67.29204519520863	67.81562217490864
5	34	-11.807702165351202	86.95355868103798	75.15398567196098	74.90686045537586
5	35	-11.396062267143634	125.45956563873916	114.0731932236813	118.75001753855032
5	36	-8.407519648047128	82.64191063592443	74.19312098817318	74.93909267528215
5	37	-11.340688313561486	117.65199584595392	106.28874659532448	111.54822299737134
5	38	-8.461292743142621	74.03970143268816	65.45310215263453	65.6062841808598
5	39	-10.669323427924382	88.53830834120163	77.93676984193735	79.27660351977102
5	40	-9.231873786215148	76.24070521746762	67.01559573819395	67.62512991658878
5	41	-9.870464712430476	79.97882637346629	70.07210817903979	70.88912588683888
5	42	-12.14013093155586	87.91752966801869	75.6969407259021	76.86854513824801
5	43	-10.085928107138445	87.21586258200114	77.07921799019095	77.42891578387935
5	44	-9.771620883949936	77.268437286868	67.52234517916804	68.41030974587193
5	45	-10.43984686091585	63.12154830683721	52.63860971017857	53.6244585730019
5	46	-5.425781813461299	84.44835625821725	79.00568406653474	79.20109290879918
5	47	-3.716489444288072	63.75202178239124	60.06025995363598	59.87178091186797
5	48	-12.00109891561806	79.67415729310596	67.64115493599093	68.07086021613213
5	49	-7.641335664576218	72.78458658314776	65.09138963004807	65.44977446476696
5	50	-3.826226029624422	60.47994757880224	56.66189273123746	55.85902288559009
5	51	-5.58936595171599	67.71070199817768	62.132138841057895	61.74808261243743
5	52	-8.607304630410454	75.75085711010615	67.03591008504736	68.13553912239149
5	53	-5.706926194700827	83.28669339991757	77.57448540904443	78.5133407698595
5	54	-9.821564575657248	73.99222134565935	64.18041028513107	64.31186202733079
5	55	-11.037083433877116	119.11095060271327	108.06064237724058	112.82762328069656
5	56	-11.248724732235589	80.73339055193355	69.45386620479985	70.1793528944545
5	57	-7.578860831805059	75.57936703335145	67.93683026533108	69.01094933506101
5	58	-4.191867779383983	87.71906986873364	83.44750858610496	84.58601830078987
5	59	-11.057003539489642	90.75338849934631	79.69444627294433	79.39231619768543
5	60	-10.57978742582759	86.96454489376629	76.34508807523525	77.79736900751595
5	61	-7.321501836199104	75.19452904025093	67.83711032156134	68.26863510670955
5	62	-9.257794932402248	76.15930946482695	67.05341100200894	67.69134237265098
5	63	-9.725524817424912	84.47215280099772	74.64182844993775	75.3970337214123
5	64	-7.940623103776261	119.13886351609835	111.17606849930598	115.4881154980103
5	65	-10.955983713873591	79.22024037409574	68.33161442459095	68.68178266065661
5	66	-7.36007336364537	75.47191707586171	68.09274501021719	68.46754920575768
5	67	-10.22466998304708	84.26042837198474	74.08461945370072	73.9690728142159
5	68	-8.60906816531974	80.27773253491614	71.70868721193983	73.44242642875179
5	69	-9.717013285564915	77.83952433275408	68.08539550137357	68.77998519717949
5	70	-10.671834402251534	82.9831543036853	72.26232868694933	72.22087902529165
5	71	-12.481046538054898	84.89956352158333	72.4031938885455	72.20337810833007
5	72	-6.1061129343154334	61.9020440991153	55.79153746779775	56.15644853722188
5	73	-7.647794058758791	73.97836635695421	66.3378797028854	67.03311971609946
5	74	-10.717410619576183	75.73030523603666	65.04887916694861	65.11799268427421
5	75	-8.357973667200895	77.44946304574842	69.13230962739908	69.95153195725288
5	76	-8.337678914428352	73.23351312344312	64.81767058357946	65.04934499712544
5	77	-9.91960330683628	73.44656816642964	63.46993393529556	63.48871012008749
5	78	-11.202299859292223	83.83151177462423	72.55221803652239	72.88982269426924
5	79	-4.51171053172925	69.37431763031054	64.83694027163438	64.0717404060706
5	80	-8.33060734217679	76.08178563727415	67.64138093279325	68.49531452934025
5	81	-8.457801874806819	75.41631263378076	66.93021275597857	67.67544418814941
5	82	-6.388197352234556	71.54561897585518	65.15470102490508	65.12563967867754
5	83	-11.714181645609187	85.82605593386688	74.1115407483303	74.26473430701299
5	84	-8.937284671389762	75.07367608768982	66.07029716196121	66.71340570459142
5	85	-10.01664589193956	76.60262759425677	66.59907898673555	66.49728356202831
5	86	-12.007138315867904	79.16797745638178	67.17849332361948	67.3754218792019
5	87	-11.495893203904188	79.37639495229814	67.90080222126562	68.74293786133057
5	88	-9.900795209024636	76.4728177881334	66.61242432959261	66.39527828301652
5	89	-8.752244955437163	118.4045398895687	109.63864211199687	114.46378260524943
5	90	-7.804440711116285	65.44121425863705	57.6459981900116	57.43409849819727
5	91	-10.306327802653186	86.01727922278224	75.71264058662928	76.70938111253781
5	92	-8.628062259855142	76.63613046976388	68.0980190380651	68.59650114635588
5	93	-8.04347752565377	88.07169178454205	79.98929371600389	80.83004800818162
5	94	-8.478292167883637	76.20956147203106	67.71781859191833	68.21453884744551
5	95	-10.33113466921168	85.45033622061601	75.03434341665707	75.38370682729874
5	96	-9.763976362963376	87.66249917494133	77.79478157454287	79.4439034309762
5	97	-10.709286403193572	81.3662185454159	70.64769671257818	70.535094950028
5	98	-8.252148939429162	73.20501676935237	65.00792300855392	65.02826272236416
5	99	-11.75509753083088	63.81668223987799	52.01568867935566	53.31484754176927
5	100	-11.812806853480197	78.96589017749648	67.2094087661535	68.11641471798066
5	101	-10.599434963058684	76.10802663539653	65.525250484352	65.6904749145906
5	102	-9.37960848199873	75.51319147471804	66.12811775653972	66.80474531729124
5	103	-10.999901673627164	79.3370276899368	68.3339735546615	68.60869805637049
5	104	-8.80127433823418	75.49902746995213	66.74705386377173	68.16052560746903
5	105	-14.179635676815906	119.44721542217304	105.28137730059098	110.7302574866044
5	106	-8.63578651911871	73.80030622976483	65.20667337521445	65.28994167293422
5	107	-10.04232594505379	85.50377063199994	75.47344831965165	76.44747847117833
5	108	-8.607380914556188	70.95790732721798	62.372562560107326	62.98340429147356
5	109	-4.456642010109135	67.92758515049354	63.46094249043381	63.005579652905
5	110	-10.58811769199383	82.92881129283342	72.34152673583594	72.6682789340266
5	111	-10.467150990784605	71.18058337760158	60.6924952819827	62.15854126546765
5	112	-9.380741126084558	78.80109698610613	69.3458604796615	69.83175364267663
5	113	-9.319910501749746	79.96197577382554	70.67709936006577	71.38415577841806
5	114	-9.027808363487566	75.29402990548988	66.29588811012218	65.9723667440121
5	115	-9.914293007952438	75.58494777115993	65.60745567455888	66.04240269731963
5	116	-9.6183136367099	76.7133083838271	67.10023385338718	67.70359001663746
5	117	-10.666541468256582	90.90580029360716	80.09020590831642	80.8011342517566
5	118	-8.032659239579061	65.05466975900345	57.035463168576825	57.141513329406735
5	119	-8.146347764166876	72.80406843149103	64.65982564134174	66.01980070921127
5	120	-4.629629348443814	68.47136809077347	63.82483426807448	63.44736653857399
5	121	-6.966278082070858	72.67034519067965	65.61554313218221	66.41382847097702
5	122	-7.988610170726588	70.83001849401626	62.84560849572881	64.09825813499629
5	123	-11.17785405276527	86.10869724256918	74.92314145079581	76.02434093537158
5	124	-10.996710180470473	78.87443987248116	67.85228208766785	68.346078221075
5	125	-10.473858030411066	80.28543026332045	69.88272053777473	70.73052685317816
5	126	-7.544964219202029	80.942262347613	73.37620474828873	73.70781357205124
5	127	-8.035103779149722	118.13445062877145	110.07860488048756	114.76752924956963
5	128	-11.82454537861804	85.5454555148608	73.69556823413586	73.48852516789339
5	129	-8.307596893103437	73.50134472217178	65.11745075311046	65.54315957927611
5	130	-5.155641068296063	63.371671440429054	58.19609981685062	58.411428664578125
5	131	-12.166763161772906	121.21959778908058	108.97545213761624	114.98749564425088
5	132	-5.889920014795735	67.17350755704683	61.350275169214	61.239818070374895
5	133	-9.002483109612967	76.38076789971092	67.36832142804633	68.0905611430062
5	134	-8.7278709122279	81.74667957969359	72.97272893582704	73.08665670006303
5	135	-10.435498086579171	76.95828432450071	66.56434004704352	67.41670550237177
5	136	-9.020048121441503	76.53632750676479	67.4790483394172	68.09450225078035
5	137	-12.595621964573866	74.90458434453467	62.20858803068404	64.09978015438537
5	138	-10.84361805375147	80.20410599946626	69.31024983790121	69.45571568902233
5	139	-11.67711424341678	79.44117993867258	67.68972810960258	68.63483066821937
5	140	-12.73237906175791	123.05685046769212	110.3371982826502	115.23218101763632
5	141	-12.210221615263436	124.6728822387231	112.44963898707648	117.47462985187305
5	142	-14.664867421915003	84.70421463766252	70.04985902269254	69.86876408109674
5	143	-12.531785152280008	85.07131418646895	72.51556273596361	72.36759708329919
5	144	-2.4784690511364715	58.55193642215454	56.07161671045469	55.06770885689184
5	145	-13.497787651334876	86.5244483721035	73.00098545660148	74.20971330572502
5	146	-7.25860655700194	70.3855726866168	63.05504528339952	63.74254375247983
5	147	-4.422480066959452	60.16720487739076	55.66498616687022	56.4589683416998
5	148	-12.30155572833246	86.35383230342995	74.02657978059142	74.58863848407054
5	149	-10.369331903975764	87.51584799357806	77.18572706292616	78.52190789414453
5	150	-10.473716393223183	62.85122382483678	52.32095503702294	53.23501762418891
5	151	-10.475534085233903	78.90168863191502	68.3283536132949	69.18052766320761
5	152	-13.854897070269544	86.38392677795491	72.48113281230326	72.97913525384502
5	153	-10.169440298232075	87.9640896251367	77.67662674732856	79.05651490238961
5	154	-8.104783339782443	74.9440415444551	66.80278283474036	67.54752537590684
5	155	-10.323412449593889	79.48165412430535	69.1824716970732	69.33446147679933
5	156	-10.435438816392889	79.45814123065793	68.99194254126633	69.57943049925962
5	157	-7.813904885919328	77.85748416167917	70.03868601666181	69.79239791075815
5	158	-6.354750266727933	72.56834221779718	66.2822106903186	67.04416819330072
5	159	-10.777100161342332	89.5817056800006	78.71760038551292	80.29627811070532
5	160	-10.004335931959758	79.93610375013668	69.94405791957979	70.37744371939334
5	161	-7.825796525349233	75.79899443275644	67.94812088197796	68.3457830415573
5	162	-9.1060017894647	90.69165908225114	81.60968860931462	83.94626511909883
5	163	-9.404484551720998	78.17599900637288	68.76451594548416	68.55120262049604
5	164	-8.279401547073121	74.71764577087015	66.32491717100493	67.5109507884772
5	165	-7.393836450328763	76.10975850897375	68.68425478914287	69.79696858109673
5	166	-11.82470077715243	64.05914684856543	52.23903118976159	53.55948679335416
5	167	-8.62332646395862	82.63679572826368	73.8751642172574	74.67671267336118
5	168	-8.364731485934499	74.01090298072086	65.59630572944297	66.6144421583449
5	169	-8.993648442615722	76.9702021976409	67.9543357945222	68.62284130635089
5	170	-9.580535797764242	75.26116812299006	65.61061271184008	66.74012867550482
5	171	-10.17594712566006	116.65745302382857	106.39998315257252	111.68586428515846
5	172	-11.392948435443031	79.36363766246359	68.0326344682835	68.32494982451317
5	173	-9.96870987420698	84.51133557615685	74.41234251574497	75.16834338827175
5	174	-7.656067510552475	75.17827110574581	67.48939345913823	68.00675783239421
5	175	-9.72436855058595	82.95242565445369	73.14566031884169	73.69933638520888
5	176	-10.86683567780483	80.82143937418004	69.92109848753898	70.86645010390203
5	177	-12.33641067287408	82.02669655787759	69.68077854256262	69.83732285001315
5	178	-8.950489088012091	78.55717262244434	69.56023921823362	70.31363190303091
5	179	-7.68348279577549	74.1299064490886	66.41821004200028	67.27388704256737
5	180	-8.698324302544279	76.81840612948872	68.09129909181502	68.68518414336722
5	181	-7.493422358318185	102.57375321589645	95.13041188989882	98.08893626049394
5	182	-6.193563967324735	67.19014369029901	61.03278422844596	60.311953534488566
5	183	-7.986084883742478	74.76472229213687	66.73521900991909	67.25316451780964
5	184	-10.767950163550267	82.87584501769743	72.14320530189434	71.71875790701597
5	185	-9.51077274311774	81.82906003273092	72.2711195020529	74.05209897249006
5	186	-8.199712716507292	75.83143650687998	67.59893734633806	68.90396520777722
5	187	-9.03146826025477	76.05293875746429	66.93275406718021	67.54148572616396
5	188	-8.108196034094362	76.52648972679162	68.36930054740515	69.2902652619523
5	189	-9.041145026069444	77.54817292213556	68.46890057448763	69.70856000881759
5	190	-9.66004040991811	82.07162149719079	72.32090567905107	72.43275565622025
5	191	-8.286268274430768	81.1575566039246	72.80381937377388	74.71123484065174
5	192	-8.0055326680922	73.9231562562345	65.88034452867578	66.5880512643489
6	0	-11.092980068464383	94.38936831714818	83.02877337604878	84.07769380038371
6	1	-10.482738177755436	87.17147034947993	76.56371001942898	77.41388007710339
6	2	-11.61879740577433	77.57205017798697	65.81008027249482	65.68945331670693
6	3	-9.172408855029516	95.71344217582372	86.27986446669092	87.0298395260761
6	4	-13.583475132519652	93.3548402004817	79.51981299553881	80.10633008959121
6	5	-7.235016696449065	77.89854870626004	70.61040493118344	71.41500895653735
6	6	-12.187876255609808	60.87460720923264	48.67560096344096	49.1880718136963
6	7	-20.945626061202347	103.42526541795814	82.42607675457839	87.02112019978813
6	8	-8.213478224181927	81.01630397920962	72.73520397194079	74.14409120866912
6	9	-14.807775661138294	79.13196324885939	64.17225133872125	64.02493139126454
6	10	-4.147177650789217	69.10042562708259	64.9584389293741	66.13083433057182
6	11	-12.11366570671953	88.8356578919047	76.67628872100613	77.59981088939821
7	0	-23.33178024514837	83.11377354737488	59.762938076019054	67.26511928840773
7	1	-12.379255317615844	70.72231256062514	58.44463405443821	60.66218403499806
7	2	-10.698986981195276	66.40581250216928	55.80225848019472	59.2157328982139
7	3	-8.543073897106751	48.62970746634528	40.21144353190903	42.944778214092366
7	4	-21.956937828325863	88.88862186096958	66.91982843269943	70.29333831096301
7	5	-6.50853495316187	53.546113777469145	47.08217579266056	48.069212291855365
7	6	-13.91647408979884	76.1350563162996	62.18257302933489	65.51306971698068
7	7	-10.82160451679465	77.7802601258154	67.00759360592929	68.79934021056397
7	8	-11.53361674136113	72.8474436782999	61.35088397696381	63.48443462923751
7	9	-32.12366419896898	88.23677784934989	56.03319033278967	65.01615113770822
7	10	-8.685899191285671	54.78476775647141	46.07559287469485	49.264943017740734
7	11	-14.019179730792755	78.40098575892625	64.36847192465211	67.13931285453145
7	12	-9.7552027644565	64.82501086802222	55.0649300183868	58.72919633609126
7	13	-14.493428891000804	87.1566975369351	72.60700151056517	76.3532885312452
7	14	-12.59790150542176	73.93609572722926	61.404424468491925	64.26829537504818
7	15	-12.261856269581358	73.05460666125873	60.785317710542586	62.760269329184666
7	16	-13.815510189362158	71.34167298843386	57.54118409342482	62.3001029061852
7	17	-5.600169301443202	56.41848493175348	50.912549773056526	52.207209453888936
7	18	-13.1752868306221	76.53536356115364	63.24688660443644	64.45888910142821
7	19	-18.20469795236704	81.26091094550793	63.03820160208852	65.66442532200017
7	20	-28.01952255137394	86.83969548728783	58.6801089043438	70.36764975514961
7	21	-15.644162032050415	88.07950251139118	72.37516567064449	76.4227156767738
7	22	-13.834907296385836	74.35272547710338	60.55094055947848	62.2704396705376
7	23	-14.443449086265671	75.15976473348564	60.70769933331758	63.52501489498536
7	24	-6.708445843736627	58.31727100981516	51.68226726891589	53.42541533289477
7	25	-13.127151767339	85.77786326504429	72.56330571722356	74.74402513433597
7	26	-7.266804111153988	47.47659097757423	40.26377332620905	42.91269127780106
7	27	-9.812012646379571	64.88163690801593	55.140664320089854	58.718823543254985
7	28	-9.617278491390152	68.33014544530306	58.77865274218493	59.86367269940092
7	29	-13.076375964259114	69.69740314537194	56.62153154407861	57.50885962988832
7	30	-9.670297848238988	62.208103751792805	52.593119778844994	55.62995896584471
7	31	-7.18860881117962	44.85143267127569	37.70272662802017	39.43792790587759
7	32	-13.812925235759394	78.40207653949619	64.6268324117118	67.3950743781752
7	33	-13.776476083940452	81.82162981075817	68.0598347998166	70.40148009546101
7	34	-6.310252274722416	47.18871023243992	40.97786331907264	43.46253692868049
7	35	-8.634202958721517	61.66284030172392	53.0794856903085	56.425472384435125
7	36	-10.561419925932569	66.45432571746642	55.9998604140128	58.96404623557464
7	37	-6.139061689143546	50.54437558626523	44.57355343841482	44.545769666088745
7	38	-13.281988989740968	69.09878599704825	55.850810899049975	60.10324085902539
7	39	-17.821346846707456	77.15365165713592	59.23781832214445	65.36694432413788
7	40	-14.650144818604076	75.82938408677	61.21527666057227	62.933198406070005
7	41	-29.72495524937904	93.19979946370586	63.59652674588142	73.18075209038216
7	42	-14.137547159401493	77.73806098490604	63.55936410554568	65.17387616325868
7	43	-9.11802162858703	67.29959072172642	58.22461000754265	59.34072297622333
7	44	-12.01735933382406	75.9193792490405	63.89526225667214	66.44915776982089
7	45	-9.261771473988574	61.22736057220027	51.97212894531549	54.64726022197283
7	46	-22.749257923942423	70.06837461932446	47.36267474372289	52.714320950908586
7	47	-14.521107913821195	65.76394924809574	51.16021230860497	55.6771046697686
7	48	-14.411415663297705	79.02703384775668	64.69297337898752	67.48589281455497
7	49	-17.129716622773458	75.65316652550246	58.595081059931545	61.2765333292482
7	50	-10.217997315200137	64.02654796038405	53.836462038889294	57.63265976545517
7	51	-9.460482667163433	50.363532008515904	40.99253927584505	43.54949497041525
7	52	-13.400170619448543	61.94896841846639	48.60511532257078	51.31677275869879
7	53	-10.762463056293882	69.62197555365856	58.80562246477348	61.85020550203626
7	54	-14.645731537776328	73.13900955527788	58.46192281119875	60.76013059559045
7	55	-12.542024252263673	63.16935585864121	50.70057859242661	52.36315187183209
7	56	-8.672272131477257	69.65500798681751	61.05557762199896	65.4717860938108
7	57	-14.005011928401927	85.20643030569772	71.19561677830643	73.18804625302437
8	0	-22.28827517334298	57.29645490433904	35.121591579780215	41.0605412577861
8	1	-22.633468116749555	58.15230716779479	35.608656236494426	41.29102111671818
8	2	-22.662119317052657	56.39630726419273	33.82889899372822	39.118006346252514
8	3	-18.047804799527512	46.07227902335581	28.07571870178799	34.49651204876136
9	0	-12.132656348115688	75.56870136709767	63.314812485390576	68.83110890639364
9	1	-11.276184689123738	72.95406574942172	61.65797214570921	65.7247849215928
9	2	-14.624572986763042	63.497588566620834	48.96113641507691	52.412232385308016
10	0	-18.272809608149828	121.56533833235152	103.2450975245156	106.1480243713595
10	1	-18.68372346859473	107.84985883298214	89.16971347710933	89.42009489279008
10	2	-19.18301077179308	110.09849951890646	90.91527140515971	92.44951769436013
10	3	-18.089269179753728	125.6797165205935	107.56334790529218	110.6675941029971
10	4	-31.8134750279246	123.61514332628576	91.8049978246272	94.64593005395729
10	5	-27.09505662949755	121.89096285251436	94.69124933466082	95.66684993353556
10	6	-34.98854099501477	125.55007275298703	90.6289518829726	94.6758723265375
10	7	-22.79925519451581	101.96486935490977	79.11826738037053	80.37709272868233
10	8	-27.41152275333002	126.03076568304095	98.65878954823712	99.5279479509627
10	9	-23.274387999206056	114.92866267616046	91.7154246768332	93.26314083774923
10	10	-24.798204631240424	119.44356718778728	94.7118173513736	95.86697011764043
10	11	-18.883672648108583	94.06432493164904	75.11827125609852	74.56060565405642
10	12	-33.21258157728289	124.85489961635903	91.85196595964952	96.31237295240862
10	13	-18.86738824136637	103.94400422080072	85.05028956398019	85.4913292764686
10	14	-17.5627300193064	115.88520805339796	98.23834783158964	99.73010210646316
10	15	-19.1062985166318	110.69331161872832	91.55889420592575	93.4581691751082
11	0	-23.563796976143067	113.19822578021558	89.37465338935726	94.69408351925084
11	1	-33.7048541859258	110.99297187157208	77.15987118182238	81.32939028806868
11	2	-34.63606674515222	110.43352596802288	75.7095043041918	80.03724885755219
11	3	-19.863884918672284	106.27516833736443	86.18778229301097	90.69492681181872
11	4	-18.939163791853844	100.54511351595283	81.45306128260563	85.37694490642752
11	5	-24.41728302812021	112.52189109285246	87.88512679745327	93.48510200020974
11	6	-31.647603863618087	112.7592684670235	80.78748681113939	85.84012077676016
11	7	-23.925291018473672	111.77701479848474	87.68732192768948	92.95918203311156
11	8	-17.81687280658207	98.25751143955858	80.28394514136016	84.06767845150898
11	9	-22.313210744358685	106.8761146366014	84.24240397254471	88.98410321131814
11	10	-23.80573333229404	110.85801256651756	86.80779995649937	92.19501990804564
12	0	-9.305797437793217	53.49664122867398	44.17156274791341	43.08027253198088
12	1	-12.631097323871243	63.19592662760988	50.58116464008344	53.92585761772352
12	2	-18.26349205527299	63.58796884588082	45.34379441669444	46.67147500021383
12	3	-28.81033384481634	116.90016438413296	87.96631500197691	101.83256666554372
12	4	-17.551443942409833	107.40014130383496	89.89002760691801	94.20549453704734
12	5	-19.83233772486915	90.91981440249948	71.14870860162773	71.57133418545709
12	6	-8.779202523155618	72.84638979518786	64.08667003270239	63.79086095019011
12	7	-19.21630262301528	79.05920841544867	59.84204849350499	61.61982019274728
12	8	-27.23756214031414	106.77782446859057	79.60340875803377	80.81214352545794
12	9	-28.282256632592865	108.04813183899388	79.83800729369977	80.37239061115542
12	10	-18.060847273041414	84.9028635363793	66.87310013099341	66.44454328369466
12	11	-28.97729624440808	117.2350893653056	88.12412074065651	101.89974306721706
12	12	-3.777034260548135	81.44814931089059	77.63973853166681	78.46507891829242
12	13	-17.509362384461838	89.17181432512007	71.69022696148022	71.78431082132738
12	14	-9.610503073374955	75.671430758317	66.16504517570138	65.48899644348421
12	15	-12.282047953382971	112.24806135409744	99.94528797653038	104.38456426659832
12	16	-21.430831645618127	90.96410286097672	69.56756566619151	69.41168551260489
12	17	-12.582600925745282	63.855122454086086	51.25655613662093	50.35169715460506
12	18	-7.452884667882017	60.23637604693067	52.77117990597617	64.48720788655919
12	19	-9.023143942747764	49.30727129968	40.37242706268444	46.81920543170418
12	20	-15.791276541693833	68.91712606343208	53.26112486911006	55.56916812737472
12	21	-10.568044730499878	77.03764841181692	66.51979100040626	65.83899402883253
12	22	-9.807842288940948	58.97241964837304	49.13980073778657	48.23190002309275
12	23	-12.931865114225277	67.3179195249977	54.44185678567737	53.414947990415385
12	24	-30.293594162553973	103.91472379607148	73.77272769945557	74.164620021882
12	25	-29.242169561011224	107.11817798562696	77.8358368948393	78.89203072700184
