Folder	Index	∆-ML_BH	R2S_BH	DFT_BH
5	116	6.693151435621587	59.41703610646073	66.04240269731963
5	117	6.791729450110509	60.98969954895438	67.70359001663746
5	118	8.074502511664818	72.62029381332104	80.8011342517566
5	119	8.03904697564765	49.270567571307765	57.141513329406735
5	120	6.261848549171162	59.89908962967456	66.01980070921127
5	121	6.46900846800628	57.00448546165717	63.44736653857399
5	122	6.430751300996178	60.01584466022905	66.41382847097702
5	123	6.379014517521199	57.85794400362647	64.09825813499629
5	124	7.875081221217641	68.08246907321154	76.02434093537158
5	125	7.513448113090043	60.840262610901846	68.346078221075
5	126	6.774638051039695	64.07300414339988	70.73052685317816
5	127	7.057152926429708	66.61065325248637	73.70781357205124
5	128	11.098879428571948	103.67893993016332	114.76752924956963
5	129	6.740890910407401	66.89119140707771	73.48852516789339
5	130	5.783721186169004	59.56686738596181	65.54315957927611
5	131	7.009049819232928	51.43930685086525	58.411428664578125
5	132	13.147198640396986	101.82308171736076	114.98749564425088
5	133	7.080459100427547	54.363841760961805	61.239818070374895
5	134	6.087819055189115	62.00755463485257	68.0905611430062
5	135	6.953607464186902	65.92873552118544	73.08665670006303
5	136	6.515906378958604	60.82081535388716	67.41670550237177
5	137	7.143166610260465	61.06019441422541	68.09450225078035
5	138	10.311111759259944	53.57000486983452	64.09978015438537
5	139	6.693217790551884	62.738144701696	69.45571568902233
5	140	6.577052411258165	62.05304917841568	68.63483066821937
5	141	11.25138096501138	103.95563613873674	115.23218101763632
5	142	12.838330325210336	104.72683183831396	117.47462985187305
5	143	6.724979277107835	63.06964975135634	69.86876408109674
5	144	6.6847358628107685	65.49594699873705	72.36759708329919
5	145	6.219169657046251	49.124965660856105	55.06770885689184
5	146	7.999094220819359	66.03714711818611	74.20971330572502
5	147	10.214458262121994	53.43118517007679	63.74254375247983
5	148	6.560295163101344	50.22498673346127	56.4589683416998
5	149	6.5338309196296365	67.90698484855238	74.58863848407054
5	150	8.496507119842335	70.00561668604496	78.52190789414453
5	151	5.439757071188595	47.77863572750357	53.23501762418891
5	152	7.274695191424428	61.88291738869157	69.18052766320761
5	153	7.169393752607959	65.73658287807484	72.97913525384502
5	154	7.137733346461246	71.93806937205954	79.05651490238961
5	155	7.024145675814182	60.52194608992431	67.54752537590684
5	156	7.408990920475318	61.8483029777708	69.33446147679933
5	157	6.634132260325757	62.86833040046622	69.57943049925962
5	158	6.422115508005831	63.34042622699053	69.79239791075815
5	159	7.115768998328584	59.88084845771664	67.04416819330072
5	160	6.722972725767143	73.50025163553073	80.29627811070532
5	161	6.195159027706247	64.17503940153983	70.37744371939334
5	162	6.898595628884621	61.531575352855725	68.3457830415573
5	163	7.489154775257617	76.54593006550567	83.94626511909883
5	164	6.199695451971806	62.21709519668366	68.55120262049604
5	165	5.959461415898431	61.53230177119258	67.5109507884772
5	166	6.695351109216084	63.07897557935212	69.79696858109673
5	167	5.592909248881924	47.99493313295534	53.55948679335416
5	168	6.963209923792363	67.86275634841877	74.67671267336118
5	169	8.267428501081483	58.35584267118247	66.6144421583449
5	170	7.337806765497433	61.565336510393536	68.62284130635089
5	171	6.04694068181324	60.64099337396328	66.74012867550482
5	172	11.498462376730686	100.3891757101519	111.68586428515846
5	173	7.834784194247376	60.36429485923145	68.32494982451317
5	174	6.736701846290373	68.44527698852471	75.16834338827175
5	175	6.386185813830181	61.63041667634389	68.00675783239421
5	176	6.735392983380052	67.11004626634531	73.69933638520888
5	177	6.322996117855787	64.44706808403134	70.86645010390203
5	178	6.007736210105399	63.76860718167154	69.83732285001315
5	179	6.993043313114782	63.40012859101989	70.31363190303091
5	180	7.032196685735755	60.31750890534022	67.27388704256737
5	181	6.130808778168145	62.48212258989224	68.68518414336722
5	182	12.634060600400794	85.42826002102811	98.08893626049394
5	183	6.611862670207572	53.830450062203454	60.311953534488566
5	184	6.260024355337151	61.02735799865332	67.25316451780964
5	185	6.33039247126851	65.28764941953705	71.71875790701597
5	186	7.422893984888489	66.63865379727213	74.05209897249006
5	187	6.1955482092459135	62.66788736372837	68.90396520777722
5	188	6.428905445005313	60.93815613139304	67.54148572616396
5	189	6.322463013828269	62.83475142397219	69.2902652619523
5	190	6.737583912352434	63.003886982856784	69.70856000881759
5	191	6.123159359227941	66.34638686897233	72.43275565622025
5	192	6.368428849116938	68.37034981834586	74.71123484065174
5	193	6.645704274243585	59.991893609490944	66.5880512643489
6	0	6.057506262394519	78.0955948724295	84.07769380038371
6	1	4.856756031878845	72.5458647585474	77.41388007710339
6	2	5.828004982791093	59.9793761530309	65.68945331670693
6	3	5.694351448786662	81.46896869142074	87.0298395260761
6	4	5.545759029198088	74.67443656254909	80.10633008959121
6	5	4.627591139046146	66.77267221760121	71.41500895653735
6	6	3.710165380757651	45.62043297308264	49.1880718136963
6	7	2.161601227847278	85.32844783368637	87.02112019978813
6	8	4.71959164322876	69.53197577921674	74.14409120866912
6	9	6.543840419143791	57.54786944828811	64.02493139126454
6	10	4.900881190597687	61.378598566545406	66.13083433057182
6	11	5.105972376284896	72.54375699226512	77.59981088939821
7	0	15.07980474879536	52.23338126929593	67.26511928840773
7	1	8.702265394388156	51.97936084360117	60.66218403499806
7	2	8.272135222371489	50.86621120059863	59.2157328982139
7	3	8.767634984806236	34.193242765031755	42.944778214092366
7	4	11.051912257479138	59.3429391286918	70.29333831096301
7	5	11.85438857144058	51.66011727444129	63.43816523946589
7	6	7.006826380894189	41.17159563390305	48.069212291855365
7	7	9.731514632973294	55.48083334992407	65.51306971698068
7	8	8.540725721480754	60.49185161539936	68.79934021056397
7	9	8.66205460393428	55.07184598234016	63.48443462923751
7	10	14.28104182222831	50.82160680784728	65.01615113770822
7	11	9.74914049269634	39.54508498989162	49.264943017740734
7	12	7.583614685646296	59.5793548632937	67.13931285453145
7	13	9.126109731440692	49.59865960775642	58.72919633609126
7	14	9.578868282397153	66.9156175123353	76.3532885312452
7	15	8.477203898716375	55.74894629156916	64.26829537504818
7	16	11.867307330562838	50.34019898987026	62.3001029061852
7	17	12.598542207440268	49.6834199456498	62.288208094018046
7	18	7.867096079515321	44.43531948555028	52.207209453888936
7	19	9.21431520808833	55.64115272671916	64.45888910142821
7	20	8.657747480669663	56.89176147634862	65.66442532200017
7	21	14.61014966155954	55.85926963717793	70.36764975514961
7	22	9.670599232295087	66.81235772039508	76.4227156767738
7	23	8.508559846540166	54.009531787305605	62.2704396705376
7	24	8.387937674356579	55.1305890129006	63.52501489498536
7	25	8.160870477065615	45.20503928748076	53.42541533289477
7	26	7.24601698530634	67.49606958974618	74.74402513433597
7	27	8.876892647769793	34.270953385857865	42.91269127780106
7	28	7.641981296190217	51.169637298444286	58.718823543254985
7	29	8.776618373221659	51.16270980407717	59.86367269940092
7	30	8.586119636828073	49.03094406545279	57.50885962988832
7	31	8.112558442711766	47.35788499479531	55.62995896584471
7	32	8.879374292009928	30.475779563188556	39.43792790587759
7	33	7.46640937747771	59.78004234554828	67.3950743781752
7	34	8.069950729273536	62.38244646185194	70.40148009546101
7	35	9.195955963219149	34.32990396453533	43.46253692868049
7	36	10.222750630349388	46.212007322581485	56.425472384435125
7	37	10.37010647952168	48.78527168559958	58.96404623557464
7	38	12.37817135393005	62.296759075718	74.62828708946472
7	39	6.669262908241365	37.91345482613542	44.545769666088745
7	40	12.414567948185422	47.64592255410389	60.10324085902539
7	41	12.75259039410968	52.8102865802357	65.36694432413788
7	42	13.590101247932914	59.479284393863054	73.18075209038216
7	43	9.18433389332614	56.11684835975757	65.17387616325868
7	44	8.492653293156181	51.07922242782661	59.34072297622333
7	45	8.217386897420369	58.39163088187343	66.44915776982089
7	46	8.093973282840196	46.60161430973676	54.64726022197283
7	47	13.096467035476984	39.40923322804156	52.714320950908586
7	48	13.722350181462424	41.90543036931194	55.6771046697686
7	49	7.739824600059777	59.764462401508354	67.48589281455497
7	50	8.858369992703203	52.56672657874879	61.2765333292482
7	51	9.57155116519803	48.014733221702045	57.63265976545517
7	52	9.142222355331144	34.408168046938954	43.54949497041525
7	53	9.894746890895	41.35448701962014	51.31677275869879
7	54	9.005201171532747	52.66326873053913	61.85020550203626
7	55	10.536114491309114	50.193766887066886	60.76013059559045
7	56	9.566546009581655	42.88822596898535	52.36315187183209
7	57	9.204719760350152	56.52803112499532	65.4717860938108
7	58	6.871262909338384	66.41760584639269	73.18804625302437
8	0	13.807575647118632	27.074850274831988	41.0605412577861
8	1	13.569685952253836	27.47702314646449	41.29102111671818
8	2	13.687572732591576	25.12691680662101	39.118006346252514
8	3	11.832930438155143	22.580017970554763	34.49651204876136
9	0	10.589185979278014	58.24859334353823	68.83110890639364
9	1	10.892400439701198	55.04487625975162	65.7247849215928
9	2	11.027372144594857	41.42751166553353	52.412232385308016
10	0	3.2500596624279083	102.96466545006842	106.1480243713595
10	1	2.57330303520132	86.7620909466059	89.42009489279008
10	2	3.727228594175351	88.80295292352093	92.44951769436013
10	3	2.5993917666387105	108.06981139112033	110.6675941029971
10	4	1.155853644403166	103.58316801243927	104.61933345298166
10	5	0.2380948708757486	94.38183662717348	94.64593005395729
10	6	3.1969413010469694	92.38886752736288	95.66684993353556
10	7	2.3492919207738154	92.51087583097978	94.6758723265375
10	8	3.2855155238753118	77.03712262329645	80.37709272868233
10	9	1.1125232467191566	98.89221659020404	100.18540498559014
10	10	1.2926602062821786	98.21470810298342	99.5279479509627
10	11	3.125455599897805	90.00770276738331	93.26314083774923
10	12	3.710696629146625	92.19854822577328	95.86697011764043
10	13	2.6658905180283554	72.06594898086041	74.56060565405642
10	14	4.880325269228692	91.05687686163584	96.31237295240862
10	15	3.09702410723699	82.3963996823586	85.4913292764686
10	16	4.1969542202403005	95.53754054894672	99.73010210646316
10	17	3.8737024433696448	89.69695483383839	93.4581691751082
11	0	6.459884140115413	88.0956866509805	94.69408351925084
11	1	8.497836754561394	72.7202466721792	81.32939028806868
11	2	6.395232052998416	84.3688745603431	90.69492681181872
11	3	6.670741065183208	78.89674206887139	85.37694490642752
11	4	6.920472785267116	86.45618580203154	93.48510200020974
11	5	10.497836520113502	75.22934408098808	85.84012077676016
11	6	6.609338391838257	86.1146169755666	92.95918203311156
11	7	7.311382353590503	76.86305895014084	84.06767845150898
11	8	6.631158580247039	82.11644496853114	88.98410321131814
11	9	6.757827801466746	85.38661895392579	92.19501990804564
12	0	1.3916996719156742	41.61624437721912	43.08027253198088
12	1	8.267422508534054	45.6469276410935	53.92585761772352
12	2	3.0454030936341	43.48990329870139	46.67147500021383
12	3	18.42733753838517	83.54990590034868	101.83256666554372
12	4	12.020978914352275	81.89587899047183	94.20549453704734
12	5	3.978902007080812	67.50046499725431	71.57133418545709
12	6	5.560972119026921	58.27923666744027	63.79086095019011
12	7	6.693961536590351	54.75360786839156	61.61982019274728
12	8	5.391583682222681	75.42719507252332	80.81214352545794
12	9	4.6364283767231385	75.83178242042777	80.37239061115542
12	10	4.464227795574537	62.05931482496089	66.44454328369466
12	11	18.68517073561541	83.18228056299267	101.89974306721706
12	12	5.660755352952748	72.82423057637061	78.46507891829242
12	13	5.356958075469073	66.45673096933751	71.78431082132738
12	14	6.015884768319253	59.573785655986285	65.48899644348421
12	15	9.119037320779228	94.99447941486142	104.38456426659832
12	16	4.052866355498424	65.3687684413162	69.41168551260489
12	17	2.673557985123594	47.72352017648518	50.35169715460506
12	18	11.707075903161249	52.91906023334013	64.48720788655919
12	19	9.893287886690963	36.941539359104354	46.81920543170418
12	20	11.062577923173386	44.51661377027631	55.56916812737472
12	21	6.473820192557774	59.48202864092309	65.83899402883253
12	22	2.1317446017437405	46.13883969900781	48.23190002309275
12	23	2.2097698569678244	51.17518344492419	53.414947990415385
12	24	3.762825459601196	70.34991822915617	74.164620021882
12	25	7.247281878135979	65.32091246164055	72.57153384634876
12	26	3.9609777915057407	74.7933431751444	78.89203072700184
12	27	5.435217990747773	76.09826265033917	81.58637173331226
12	28	6.133284355658766	75.8398145318497	81.9254430642759
12	29	2.0204774245853514	53.79598554718541	56.1617594625277
12	30	10.950804295433676	64.99383971697534	76.04808905019308
12	31	3.6813986732878448	62.3119285357534	66.05291385552846
12	32	13.133631073348838	58.96358501759824	72.04915833953419
12	33	1.916788124911207	44.13414182548877	46.039087469980586
12	34	10.751455769193946	88.08689122373471	98.92076137225376
12	35	3.555514685074129	61.26683160863468	64.74366354328231
12	36	3.9003646997873815	64.28996800887398	68.13679594142013
12	37	11.06702205671862	68.77026964002289	79.56524296852876
12	38	4.676693310323337	53.81545817115693	58.53123926441185
12	39	3.349192573280192	63.285931014223024	66.47770716401283
12	40	3.5819466121990686	69.11959154106444	72.78035260195611
12	41	2.0033551719730696	43.71885883217328	45.78303999122
12	42	4.006232259183001	61.261013343551895	64.95891398392268
12	43	16.074793141542834	66.1094545701635	82.09261383448029
12	44	2.0173494480070038	47.27398944061133	49.24557416781317
12	45	1.9253658974884544	50.61108615781996	52.531055978673976
12	46	3.1982614555686126	77.01486193656456	80.02799913054332
12	47	11.246820392029576	90.43017845542636	101.79557006366667
12	48	8.232847869882917	81.27157891786192	89.0949016114755
12	49	7.469394127916175	79.64113869651919	86.74473070108797
12	50	18.91086614131325	79.26812633292866	98.54290391353425
12	51	4.479088161617611	60.88803557131905	65.33508569074911
12	52	8.797407042629096	45.153544297791086	53.782813161145896
12	53	19.62538235427416	110.66530646174216	130.4262216508796
12	54	11.028858317914016	48.35822302108864	59.46468223191914
12	55	5.87659646184914	64.825538962672	70.63355576866888
12	56	10.685441129464408	93.12243706244044	103.96959490154404
12	57	3.9509781121799454	64.69015533701167	68.62092263947125
12	58	1.9862250753380903	26.6377470579464	28.427602668845797
12	59	2.015317850400528	43.3617976930982	45.396400941797765
12	60	7.542187441748069	41.6861258225108	49.32503049878869
12	61	5.50725367345715	38.36061720753787	43.729261604195926
12	62	2.522535270932714	39.35475185175892	41.91862812242471
12	63	9.6788975603544	56.5344374430133	66.27091776757152
12	64	4.279680593475071	17.194564483943395	21.402251685765805
12	65	4.492210080922	64.90630054051871	69.31806056475034
12	66	12.764893179897228	81.10595784016186	93.73216034017968
12	67	3.953074345428803	66.92672364177997	70.89621250142227
12	68	11.575221454597596	86.47867017952376	98.11183804029132
12	69	3.637081809883924	61.20514600723982	64.79210988202249
12	70	4.31006471336336	59.89092607103521	64.14306776979356
12	71	1.981241876725228	46.74965375731699	48.81921271819738
12	72	3.0712536132421704	67.15724270429928	70.1645662454248
12	73	9.403454174497677	39.20580380473984	48.70388976944378
12	74	3.289325779263009	62.899723203649046	65.99228444331675
12	75	11.291023394187548	90.21802278762334	101.66807787801372
12	76	4.320706725216503	67.24844625769765	71.58405919006327
12	77	10.804577487690947	51.524002618331	62.45812541738269
12	78	2.4958509864237968	42.671543446485884	45.1649156275962
12	79	9.412148945267807	75.68769791722298	85.12479702581186
12	80	4.30459131991158	85.31080163296429	89.56732720887521
12	81	5.699721351349382	20.1339667562861	25.9444464664557
12	82	3.282873460370688	68.5850075937633	71.84507398674032
12	83	1.996390859396449	43.14321956466301	45.16178165125893
12	84	9.399032432603754	60.96911769572762	70.32064011049806
12	85	9.993565544703138	43.52606048382586	53.39185480508604
12	86	4.535968679814289	62.39826623923727	67.03447800310096
12	87	8.959779329674113	51.15993557780166	60.19937022071099
12	88	3.4873839317218582	61.21259006575565	64.74514635917149
12	89	4.36034936471939	66.03635612933431	70.22003232207499
12	90	4.382416225947885	53.74343206218328	58.06822020813706
12	91	8.423156654025185	45.69523330833181	54.27291955056717
12	92	5.770260267299328	49.33563620669884	54.91021444031503
12	93	9.290878652048724	46.65107071588864	56.04798159407801
12	94	11.777378743796923	89.4774588815635	101.5370804356062
12	95	5.959425599431221	60.601886699791066	66.50209637184162
12	96	3.558447401832062	63.51131672039628	67.06909933232237
12	97	2.388978480822807	60.66544945840724	63.1030304041924
12	98	4.996280613617479	84.58614744184888	89.51942049519857
12	99	9.358888771162157	107.00080722896382	116.47821217856836
12	100	4.474572436786247	66.71511912948336	71.19025973122916
12	101	11.00983121093718	87.3330903610622	98.35236322729908
12	102	7.490425974762225	85.37507697349065	92.7130945569952
12	103	7.254886632921462	41.22985438557225	48.56064929516288
12	104	3.94447837878284	55.91011200344656	59.90352654675371
12	105	4.941968539357461	48.21428380158613	52.93801859920495
12	106	9.057002377618083	58.18552408815594	67.33649738604436
12	107	1.867594201123076	44.101658241736	46.05276950195548
12	108	3.808078857061716	63.0633056977822	66.75636354912422
12	109	4.096780253265621	71.21608332704636	75.26501698716311
12	110	6.205100581959364	60.526037093572086	66.56618030683603
12	111	20.010531983750894	102.62967589840991	122.81094747886527
12	112	1.4525181240377734	48.190482646692544	49.78462039920851
12	113	3.336484531193186	60.37458693890949	63.57483566334122
12	114	4.18235350631781	82.21604960778495	86.35062222616398
12	115	11.64570122188782	104.39449198404328	115.84673094170284
12	116	2.256184251170552	60.09496199595742	62.24133912083926
12	117	5.695832079954741	72.5459201047197	78.01300917731714
12	118	21.523749211950765	104.88032057654344	127.33897594865994
12	119	3.0285946320894084	65.12704869970912	68.12647157645551
12	120	9.455283408951608	93.4935791870812	102.97118707257324
12	121	5.123898825455981	19.718303258123346	24.798693323042244
12	122	3.281691596537982	71.82286172788008	75.05769027181668
12	123	9.67533002254251	98.6087197221641	108.1598964908626
12	124	9.989976585606058	73.51358544791583	83.3206574934593
12	125	4.015333494992404	74.27395866706502	78.26919963373803
12	126	3.344566995811995	71.05059369644732	74.34585794107988
12	127	9.378055040151338	102.79077473358484	112.16462471178966
12	128	16.500899637947228	101.64692411443684	118.41546614398248
12	129	1.956422118200507	48.19278412449057	50.13785112282494
12	130	6.404105061544485	81.40952460945118	88.00136065171682
12	131	4.321535466205475	67.81145737634506	72.12735323928064
12	132	12.671725523862705	77.48616216200753	90.1357345781289
12	133	1.7206733748046403	51.71381458005635	53.43533382599708
12	134	4.514762842376392	64.85206822204054	69.36497335360036
12	135	3.3280533200489515	59.03958221356152	62.30771069711773
12	136	5.107824546245077	60.08232001060969	65.33913287869655
12	137	8.70703012208638	67.67981653483002	76.30207488453016
12	138	13.722288284371013	58.404420457052765	72.55818619742058
12	139	5.423103419049156	67.1019265234645	72.51176229966222
12	140	3.711755684359972	62.25518488520174	66.01980070924037
12	141	9.9536219008693	54.6263716587564	64.66404578601941
12	142	6.168117310426545	61.04335303892731	67.16441464421223
