Folder	Index	∆-ML_BH	R2S_BH 	CC_BH 	DFT_BH 
5	1	6.019668002234852	57.25789938567323	63.29245724892826	63.78204938027193
5	2	6.485975320894312	52.45147050669766	58.94287632938358	59.08809542888776
5	3	6.6093591726442185	59.53061103899381	66.14444717977312	66.6544620442146
5	4	7.329993663748155	98.71089334564748	106.05349543615011	110.58333188050892
5	5	5.738028191921586	64.80643761914689	70.52538631114294	71.50797436269931
5	6	4.320847474508412	74.9410482396197	79.27408757555531	81.29797673010034
5	7	7.1436788892585525	49.54237948131049	56.67698147811461	56.680740404786775
5	8	5.327180024575739	72.65699754172238	77.97278866163106	79.46018903856748
5	9	5.414820337498583	61.40949786649435	66.80122391789337	67.96196434021113
5	10	5.920004893280407	69.87486599522526	75.80791669499013	76.3727011968731
5	11	6.710685679430611	61.12333054619376	67.85421689716168	68.41170262420201
5	12	6.709167660765047	67.81454523091088	74.51998387870844	74.52857406396652
5	13	6.521048936390372	59.11213180495543	65.65184560100897	66.07135796334478
5	14	4.4530828965801845	47.88289175028331	52.363103443960426	53.28187045475352
5	15	4.393466391688492	74.68443346268032	79.10591826838208	80.97329540076316
5	16	5.871314244260645	61.27104252895515	67.11098253888485	67.65357092452177
5	17	7.332847503759325	61.79036938480567	69.13628763266024	69.4656295699242
5	18	5.805712940133844	66.97257562924642	72.7448849377397	73.36465123743983
5	19	5.984739556258631	62.47123553903657	68.45547221240122	68.27717455796665
5	20	7.107864242889264	61.9967229301692	69.07715026070946	69.41191381553654
5	21	6.239116364431339	60.86087444331497	67.08729899456375	67.96967129301629
5	22	6.718466701879038	65.58737654893775	72.31212639444857	72.54894800088368
5	23	6.685829963019387	102.74247367854696	109.3841766109399	114.01388981324271
5	24	6.648613880782108	62.23324935711571	68.8732342524745	69.14557886926923
5	25	6.063528116789115	56.93821074115112	63.03261163990828	64.09255286835833
5	26	5.130507235435431	62.33830789924832	67.47103698280989	68.51277624286013
5	27	7.028871997862893	57.790103448031005	64.88457717275014	64.30189741245704
5	28	5.454297844833462	73.53299119521398	78.97318895236822	80.63975407354883
5	29	6.474037094250264	62.91248279961292	69.41786813989165	69.92648090160219
5	30	5.877233961910036	59.71379068592796	65.6232362484443	66.19018847495317
5	31	7.631250686523344	71.90120652341284	79.5418315428542	80.06043428639532
5	32	5.298908743392587	64.19706486712676	69.49223723632167	70.48731507133925
5	33	6.105828971835308	61.182560161774745	67.29204519520863	67.81562217490864
5	34	6.265163490733784	68.8800671971112	75.15398567196098	74.90686045537586
5	35	6.824054522516974	107.22243631450692	114.0731932236813	118.75001753855032
5	36	6.157278943545435	68.0710746824916	74.19312098817318	74.93909267528215
5	37	6.343592068797307	99.92871410769294	106.28874659532448	111.54822299737134
5	38	6.243690687697608	59.24701731513778	65.45310215263453	65.6062841808598
5	39	5.86837648178161	72.09188557506423	77.93676984193735	79.27660351977102
5	40	6.000839988490071	61.03410792411887	67.01559573819395	67.62512991658878
5	41	5.344202481315705	64.72232759860344	70.07210817903979	70.88912588683888
5	42	5.832892891553968	69.83639810793102	75.6969407259021	76.86854513824801
5	43	6.8201935432308005	70.24462446584948	77.07921799019095	77.42891578387935
5	44	4.988616556654421	62.52724585297983	67.52234517916804	68.41030974587193
5	45	4.450729575971309	48.15655083840829	52.63860971017857	53.6244585730019
5	46	7.005541182037149	71.98593457610696	79.00568406653474	79.20109290879918
5	47	6.529458740632634	53.53322042821674	60.06025995363598	59.87178091186797
5	48	5.80260164413022	61.83931153282174	67.64115493599093	68.07086021613213
5	49	6.548409063457939	58.55798068403965	65.09138963004807	65.44977446476696
5	50	7.988840681541461	48.65015787247103	56.66189273123746	55.85902288559009
5	51	6.927808356520018	55.23859012583853	62.132138841057895	61.74808261243743
5	52	5.129791787850024	61.89820215321379	67.03591008504736	68.13553912239149
5	53	6.381273769449535	71.20798664508038	77.57448540904443	78.5133407698595
5	54	6.320996582006103	57.89123933104565	64.18041028513107	64.31186202733079
5	55	6.965647404013197	101.1095290434896	108.06064237724058	112.82762328069656
5	56	5.494826998291501	63.97178062895546	69.45386620479985	70.1793528944545
5	57	5.313411529222094	62.66038795909844	67.93683026533108	69.01094933506101
5	58	6.005651615092404	77.48943680984667	83.44750858610496	84.58601830078987
5	59	6.498772692691517	73.17814620866557	79.69444627294433	79.39231619768543
5	60	6.305502145905052	70.01767061848659	76.34508807523525	77.79736900751595
5	61	5.957597982786666	61.84915623109555	67.83711032156134	68.26863510670955
5	62	6.000008971016683	60.97765022874228	67.05341100200894	67.69134237265098
5	63	6.096393171337866	68.50475796789397	74.64182844993775	75.3970337214123
5	64	6.54642756397638	104.65247196625567	111.17606849930598	115.4881154980103
5	65	6.141721759381937	62.16868344927207	68.33161442459095	68.68178266065661
5	66	5.684178184776613	62.3950746106857	68.09274501021719	68.46754920575768
5	67	6.0602050104480725	68.037721702829	74.08461945370072	73.9690728142159
5	68	4.569184526925653	67.09266526601277	71.70868721193983	73.44242642875179
5	69	6.427100715886269	61.62141600702307	68.08539550137357	68.77998519717949
5	70	6.3643186688572655	65.90199871375808	72.26232868694933	72.22087902529165
5	71	6.906758327636084	65.48928470470128	72.4031938885455	72.20337810833007
5	72	6.897855225250538	48.89440278263646	55.79153746779775	56.15644853722188
5	73	6.635476390663996	59.6822802721872	66.3378797028854	67.03311971609946
5	74	8.057964656868108	56.995835318026366	65.04887916694861	65.11799268427421
5	75	5.658494634742652	63.47002617889666	69.13230962739908	69.95153195725288
5	76	6.539638842985852	58.27673225372564	64.81767058357946	65.04934499712544
5	77	6.930867667618628	56.52798500322388	63.46993393529556	63.48871012008749
5	78	6.321416546972387	66.21749488665955	72.55221803652239	72.88982269426924
5	79	7.819110311867092	57.02657088555861	64.83694027163438	64.0717404060706
5	80	5.506893210846727	62.13403675315203	67.64138093279325	68.49531452934025
5	81	6.218537994144015	60.68556548151537	66.93021275597857	67.67544418814941
5	82	6.785881977410014	58.37428908509901	65.15470102490508	65.12563967867754
5	83	6.1102274100366	68.00002635570127	74.1115407483303	74.26473430701299
5	84	5.941756586511872	60.10740796366008	66.07029716196121	66.71340570459142
5	85	6.713004956863927	59.862706447718665	66.59907898673555	66.49728356202831
5	86	6.674922181205034	60.47541611199267	67.17849332361948	67.3754218792019
5	87	6.178576789373608	61.69050646343385	67.90080222126562	68.74293786133057
5	88	6.65214094850441	59.9388604577689	66.61242432959261	66.39527828301652
5	89	6.849222512567593	102.7711868051556	109.63864211199687	114.46378260524943
5	90	7.924816053770115	49.746747483179206	57.6459981900116	57.43409849819727
5	91	9.867031615355016	81.45821308766608	91.35625346543384	94.80486577676491
5	92	6.312903005128362	69.38349817457492	75.71264058662928	76.70938111253781
5	93	6.851182556940955	61.15542209465639	68.0980190380651	68.59650114635588
5	94	6.021862182478856	73.99304461979773	79.98929371600389	80.83004800818162
5	95	6.137796379336834	61.57883405513712	67.71781859191833	68.21453884744551
5	96	6.3360259835429815	68.68823971267557	75.03434341665707	75.38370682729874
5	97	6.142513702468506	71.6553634929005	77.79478157454287	79.4439034309762
5	98	7.296974799590799	63.361722968140384	70.64769671257818	70.535094950028
5	99	7.166505338745566	57.811930589872645	65.00792300855392	65.02826272236416
5	100	4.124988708704166	47.82850261765998	52.01568867935566	53.31484754176927
5	101	5.747017843857805	61.43964538103319	67.2094087661535	68.11641471798066
5	102	6.411023929116027	59.11935909101157	65.525250484352	65.6904749145906
5	103	6.032679774717423	60.06083186395699	66.12811775653972	66.80474531729124
5	104	6.576797669708867	61.731119014380965	68.3339735546615	68.60869805637049
5	105	5.07973412057558	61.66920280404156	66.74705386377173	68.16052560746903
5	106	7.76212113186628	97.52214546033063	105.28137730059098	110.7302574866044
5	107	7.1325989809749615	58.07695567703922	65.20667337521445	65.28994167293422
5	108	7.301169810667318	68.157287857146	75.47344831965165	76.44747847117833
5	109	6.089309064709823	56.24957536967122	62.372562560107326	62.98340429147356
5	110	6.831013561929041	56.63041690879618	63.46094249043381	63.005579652905
5	111	6.984536783839872	65.36219839088153	72.34152673583594	72.6682789340266
5	112	8.870524518956472	51.86234291869914	60.6924952819827	62.15854126546765
5	113	5.938514509537555	63.38969122769777	69.3458604796615	69.83175364267663
5	114	6.275739786973446	64.40012992816628	70.67709936006577	71.38415577841806
5	115	7.512152396072594	58.795828500558855	66.29588811012218	65.9723667440121
5	116	6.209607679568876	59.41703610646073	65.60745567455888	66.04240269731963
5	117	6.104125375906875	60.98969954895438	67.10023385338718	67.70359001663746
5	118	7.474313367023171	72.62029381332104	80.09020590831642	80.8011342517566
5	119	7.776147624324636	49.270567571307765	57.035463168576825	57.141513329406735
5	120	4.751510000006505	59.89908962967456	64.65982564134174	66.01980070921127
5	121	6.816016664427281	57.00448546165717	63.82483426807448	63.44736653857399
5	122	5.596736137937825	60.01584466022905	65.61554313218221	66.41382847097702
5	123	4.996984897719869	57.85794400362647	62.84560849572881	64.09825813499629
5	124	6.873155793769627	68.08246907321154	74.92314145079581	76.02434093537158
5	125	7.0111983235585456	60.840262610901846	67.85228208766785	68.346078221075
5	126	5.805913079455735	64.07300414339988	69.88272053777473	70.73052685317816
5	127	6.751794159285282	66.61065325248637	73.37620474828873	73.70781357205124
5	128	6.394627900171997	103.67893993016332	110.07860488048756	114.76752924956963
5	129	6.807420765861707	66.89119140707771	73.69556823413586	73.48852516789339
5	130	5.5455674628982194	59.56686738596181	65.11745075311046	65.54315957927611
5	131	6.747395766526154	51.43930685086525	58.19609981685062	58.411428664578125
5	132	7.144738556381782	101.82308171736076	108.97545213761624	114.98749564425088
5	133	6.99943818654225	54.363841760961805	61.350275169214	61.239818070374895
5	134	5.353610591780523	62.00755463485257	67.36832142804633	68.0905611430062
5	135	6.98930201768394	65.92873552118544	72.97272893582704	73.08665670006303
5	136	5.703076720554208	60.82081535388716	66.56434004704352	67.41670550237177
5	137	6.488162216940992	61.06019441422541	67.4790483394172	68.09450225078035
5	138	8.672814682912929	53.57000486983452	62.20858803068404	64.09978015438537
5	139	6.567185291281135	62.738144701696	69.31024983790121	69.45571568902233
5	140	5.640968156393512	62.05304917841568	67.68972810960258	68.63483066821937
5	141	6.370610456707283	103.95563613873674	110.3371982826502	115.23218101763632
5	142	7.755653155122559	104.72683183831396	112.44963898707648	117.47462985187305
5	143	7.005484507768244	63.06964975135634	70.04985902269254	69.86876408109674
5	144	7.017722142231008	65.49594699873705	72.51556273596361	72.36759708329919
5	145	6.979883160530562	49.124965660856105	56.07161671045469	55.06770885689184
5	146	6.966780517240835	66.03714711818611	73.00098545660148	74.20971330572502
5	147	9.645424915549796	53.43118517007679	63.05504528339952	63.74254375247983
5	148	5.438913596298903	50.22498673346127	55.66498616687022	56.4589683416998
5	149	6.140065716008905	67.90698484855238	74.02657978059142	74.58863848407054
5	150	7.191658400152221	70.00561668604496	77.18572706292616	78.52190789414453
5	151	4.546161032376517	47.77863572750357	52.32095503702294	53.23501762418891
5	152	6.435070969298891	61.88291738869157	68.3283536132949	69.18052766320761
5	153	6.738986477542596	65.73658287807484	72.48113281230326	72.97913525384502
5	154	5.763236223308553	71.93806937205954	77.67662674732856	79.05651490238961
5	155	6.277178084434269	60.52194608992431	66.80278283474036	67.54752537590684
5	156	7.314935674945076	61.8483029777708	69.1824716970732	69.33446147679933
5	157	6.107707620351192	62.86833040046622	68.99194254126633	69.57943049925962
5	158	6.674236647927842	63.34042622699053	70.03868601666181	69.79239791075815
5	159	6.383766433784956	59.88084845771664	66.2822106903186	67.04416819330072
5	160	5.168063408113	73.50025163553073	78.71760038551292	80.29627811070532
5	161	5.745424645021018	64.17503940153983	69.94405791957979	70.37744371939334
5	162	6.420069708531685	61.531575352855725	67.94812088197796	68.3457830415573
5	163	5.096519361867621	76.54593006550567	81.60968860931462	83.94626511909883
5	164	6.497033964762181	62.21709519668366	68.76451594548416	68.55120262049604
5	165	4.796984773489697	61.53230177119258	66.32491717100493	67.5109507884772
5	166	5.5886739796863765	63.07897557935212	68.68425478914287	69.79696858109673
5	167	4.214574574206324	47.99493313295534	52.23903118976159	53.55948679335416
5	168	5.99142999350434	67.86275634841877	73.8751642172574	74.67671267336118
5	169	7.259718975476716	58.35584267118247	65.59630572944297	66.6144421583449
5	170	6.409008182591151	61.565336510393536	67.9543357945222	68.62284130635089
5	171	4.951916941965919	60.64099337396328	65.61061271184008	66.74012867550482
5	172	6.016265748228733	100.3891757101519	106.39998315257252	111.68586428515846
5	173	7.685277457259701	60.36429485923145	68.0326344682835	68.32494982451317
5	174	5.964552943104422	68.44527698852471	74.41234251574497	75.16834338827175
5	175	5.865770997597764	61.63041667634389	67.48939345913823	68.00675783239421
5	176	6.048249765478602	67.11004626634531	73.14566031884169	73.69933638520888
5	177	5.463488614051158	64.44706808403134	69.92109848753898	70.86645010390203
5	178	5.876140095219483	63.76860718167154	69.68077854256262	69.83732285001315
5	179	6.1580192161030425	63.40012859101989	69.56023921823362	70.31363190303091
5	180	6.118003618476223	60.31750890534022	66.41821004200028	67.27388704256737
5	181	5.582803981419403	62.48212258989224	68.09129909181502	68.68518414336722
5	182	9.70500167826259	85.42826002102811	95.13041188989882	98.08893626049394
5	183	7.193342808056798	53.830450062203454	61.03278422844596	60.311953534488566
5	184	5.706726816936339	61.02735799865332	66.73521900991909	67.25316451780964
5	185	6.8147307862416255	65.28764941953705	72.14320530189434	71.71875790701597
5	186	5.596388978655739	66.63865379727213	72.2711195020529	74.05209897249006
5	187	4.927185533032287	62.66788736372837	67.59893734633806	68.90396520777722
5	188	5.980143899433358	60.93815613139304	66.93275406718021	67.54148572616396
5	189	5.540126102010618	62.83475142397219	68.36930054740515	69.2902652619523
5	190	5.494814675680459	63.003886982856784	68.46890057448763	69.70856000881759
5	191	5.974872264229106	66.34638686897233	72.32090567905107	72.43275565622025
5	192	4.452474545067133	68.37034981834586	72.80381937377388	74.71123484065174
5	193	5.849403105591023	59.991893609490944	65.88034452867578	66.5880512643489
6	0	4.924526171714206	78.0955948724295	83.02877337604878	84.07769380038371
6	1	4.0490080896679785	72.5458647585474	76.56371001942898	77.41388007710339
6	2	5.8661029117300245	59.9793761530309	65.81008027249482	65.68945331670693
6	3	4.805654290731525	81.46896869142074	86.27986446669092	87.0298395260761
6	4	4.826287017480865	74.67443656254909	79.51981299553881	80.10633008959121
6	5	3.872097826572599	66.77267221760121	70.61040493118344	71.41500895653735
6	6	3.0451232702943685	45.62043297308264	48.67560096344096	49.1880718136963
6	7	-2.9025217219785877	85.32844783368637	82.42607675457839	87.02112019978813
6	8	3.1910660356813594	69.53197577921674	72.73520397194079	74.14409120866912
6	9	6.616015828944285	57.54786944828811	64.17225133872125	64.02493139126454
6	10	3.600744558938345	61.378598566545406	64.9584389293741	66.13083433057182
6	11	4.151950009357961	72.54375699226512	76.67628872100613	77.59981088939821
7	0	7.474561743537549	52.23338126929593	59.762938076019054	67.26511928840773
7	1	6.436039110001588	51.97936084360117	58.44463405443821	60.66218403499806
7	2	4.889071607752555	50.86621120059863	55.80225848019472	59.2157328982139
7	3	5.996704793153469	34.193242765031755	40.21144353190903	42.944778214092366
7	4	7.550870396489159	59.3429391286918	66.91982843269943	70.29333831096301
7	5	7.219432344828618	51.66011727444129	58.90760698894155	63.43816523946589
7	6	5.929753714422901	41.17159563390305	47.08217579266056	48.069212291855365
7	7	6.67610860745404	55.48083334992407	62.18257302933489	65.51306971698068
7	8	6.498545378817084	60.49185161539936	67.00759360592929	68.79934021056397
7	9	6.263251242865465	55.07184598234016	61.35088397696381	63.48443462923751
7	10	5.196088376465951	50.82160680784728	56.03319033278967	65.01615113770822
7	11	6.548789743301711	39.54508498989162	46.07559287469485	49.264943017740734
7	12	4.742754484615375	59.5793548632937	64.36847192465211	67.13931285453145
7	13	5.451427453696056	49.59865960775642	55.0649300183868	58.72919633609126
7	14	5.70511025146979	66.9156175123353	72.60700151056517	76.3532885312452
7	15	5.618690874320237	55.74894629156916	61.404424468491925	64.26829537504818
7	16	7.184599170789511	50.34019898987026	57.54118409342482	62.3001029061852
7	17	8.224312253916281	49.6834199456498	57.93067347005126	62.288208094018046
7	18	6.4838951068359165	44.43531948555028	50.912549773056526	52.207209453888936
7	19	7.591327560718668	55.64115272671916	63.24688660443644	64.45888910142821
7	20	6.141457545228008	56.89176147634862	63.03820160208852	65.66442532200017
7	21	2.8142010097025434	55.85926963717793	58.6801089043438	70.36764975514961
7	22	5.565258397195748	66.81235772039508	72.37516567064449	76.4227156767738
7	23	6.532399508025748	54.009531787305605	60.55094055947848	62.2704396705376
7	24	5.52914262326081	55.1305890129006	60.70769933331758	63.52501489498536
7	25	6.496882091549168	45.20503928748076	51.68226726891589	53.42541533289477
7	26	5.0491719194654365	67.49606958974618	72.56330571722356	74.74402513433597
7	27	6.010898669141596	34.270953385857865	40.26377332620905	42.91269127780106
7	28	3.9915113188689872	51.169637298444286	55.140664320089854	58.718823543254985
7	29	7.5928883822114415	51.16270980407717	58.77865274218493	59.86367269940092
7	30	7.612635628918838	49.03094406545279	56.62153154407861	57.50885962988832
7	31	5.209741650524222	47.35788499479531	52.593119778844994	55.62995896584471
7	32	7.23209738774824	30.475779563188556	37.70272662802017	39.43792790587759
7	33	4.81501996199006	59.78004234554828	64.6268324117118	67.3950743781752
7	34	5.641483444887939	62.38244646185194	68.0598347998166	70.40148009546101
7	35	6.656086882318277	34.32990396453533	40.97786331907264	43.46253692868049
7	36	6.88282891403415	46.212007322581485	53.0794856903085	56.425472384435125
7	37	7.219036541130492	48.78527168559958	55.9998604140128	58.96404623557464
7	38	8.344036571483144	62.296759075718	70.61407392038382	74.62828708946472
7	39	6.698376918446627	37.91345482613542	44.57355343841482	44.545769666088745
7	40	8.17141688507516	47.64592255410389	55.850810899049975	60.10324085902539
7	41	6.526359040558219	52.8102865802357	59.23781832214445	65.36694432413788
7	42	4.102839960952707	59.479284393863054	63.59652674588142	73.18075209038216
7	43	7.408463069356429	56.11684835975757	63.55936410554568	65.17387616325868
7	44	7.122349060095701	51.07922242782661	58.22461000754265	59.34072297622333
7	45	5.458617211592468	58.39163088187343	63.89526225667214	66.44915776982089
7	46	5.346516247136691	46.60161430973676	51.97212894531549	54.64726022197283
7	47	7.943408517050557	39.40923322804156	47.36267474372289	52.714320950908586
7	48	9.195835390454135	41.90543036931194	51.16021230860497	55.6771046697686
7	49	4.88703929205218	59.764462401508354	64.69297337898752	67.48589281455497
7	50	5.982131024172844	52.56672657874879	58.595081059931545	61.2765333292482
7	51	5.823438965888784	48.014733221702045	53.836462038889294	57.63265976545517
7	52	6.593476037368362	34.408168046938954	40.99253927584505	43.54949497041525
7	53	7.221362716186405	41.35448701962014	48.60511532257078	51.31677275869879
7	54	6.145913520193261	52.66326873053913	58.80562246477348	61.85020550203626
7	55	8.242820525533773	50.193766887066886	58.46192281119875	60.76013059559045
7	56	7.826757769387996	42.88822596898535	50.70057859242661	52.36315187183209
7	57	4.519685744315382	56.52803112499532	61.05557762199896	65.4717860938108
7	58	4.771246936023204	66.41760584639269	71.19561677830643	73.18804625302437
8	0	8.057051168708227	27.074850274831988	35.121591579780215	41.0605412577861
8	1	8.15285933413162	27.47702314646449	35.608656236494426	41.29102111671818
8	2	8.729433774800725	25.12691680662101	33.82889899372822	39.118006346252514
8	3	5.454565019576222	22.580017970554763	28.07571870178799	34.49651204876136
9	0	5.036412720808897	58.24859334353823	63.314812485390576	68.83110890639364
9	1	6.598170966441273	55.04487625975162	61.65797214570921	65.7247849215928
9	2	7.478959805376036	41.42751166553353	48.96113641507691	52.412232385308016
10	0	0.3017440392930268	102.96466545006842	103.2450975245156	106.1480243713595
10	1	2.381966124859474	86.7620909466059	89.16971347710933	89.42009489279008
10	2	2.1120036736589896	88.80295292352093	90.91527140515971	92.44951769436013
10	3	-0.480054511934469	108.06981139112033	107.56334790529218	110.6675941029971
10	4	1.5100048418653955	103.58316801243927	105.04991735340444	104.61933345298166
10	5	-2.610089838870408	94.38183662717348	91.8049978246272	94.64593005395729
10	6	2.3080327521054755	92.38886752736288	94.69124933466082	95.66684993353556
10	7	-1.894589119885694	92.51087583097978	90.6289518829726	94.6758723265375
10	8	2.07959623706978	77.03712262329645	79.11826738037053	80.37709272868233
10	9	2.573141010452133	98.89221659020404	101.4089033412165	100.18540498559014
10	10	0.4459534339512743	98.21470810298342	98.65878954823712	99.5279479509627
10	11	1.718205309761743	90.00770276738331	91.7154246768332	93.26314083774923
10	12	2.5069127273267497	92.19854822577328	94.7118173513736	95.86697011764043
10	13	3.037895081120894	72.06594898086041	75.11827125609852	74.56060565405642
10	14	0.7415888348087947	91.05687686163584	91.85196595964952	96.31237295240862
10	15	2.65197130325825	82.3963996823586	85.05028956398019	85.4913292764686
10	16	2.715855235163815	95.53754054894672	98.23834783158964	99.73010210646316
10	17	1.863732815625468	89.69695483383839	91.55889420592575	93.4581691751082
11	0	1.25505015372255	88.0956866509805	89.37465338935726	94.69408351925084
11	1	4.382479556031058	72.7202466721792	77.15987118182238	81.32939028806868
11	2	1.8299567034025583	84.3688745603431	86.18778229301097	90.69492681181872
11	3	2.5672229971688694	78.89674206887139	81.45306128260563	85.37694490642752
11	4	1.4175641629017832	86.45618580203154	87.88512679745327	93.48510200020974
11	5	5.5052222729006814	75.22934408098808	80.78748681113939	85.84012077676016
11	6	1.5505473626784294	86.1146169755666	87.68732192768948	92.95918203311156
11	7	3.436795391666891	76.86305895014084	80.28394514136016	84.06767845150898
11	8	2.126478553899716	82.11644496853114	84.24240397254471	88.98410321131814
11	9	1.4207917823500225	85.38661895392579	86.80779995649937	92.19501990804564
12	0	2.560051401436908	41.61624437721912	44.17156274791341	43.08027253198088
12	1	4.884088465407018	45.6469276410935	50.58116464008344	53.92585761772352
12	2	1.8148732668383616	43.48990329870139	45.34379441669444	46.67147500021383
12	3	4.4465121546616615	83.54990590034868	87.96631500197691	101.83256666554372
12	4	8.02110226000815	81.89587899047183	89.89002760691801	94.20549453704734
12	5	3.65100697653969	67.50046499725431	71.14870860162773	71.57133418545709
12	6	5.819537709379489	58.27923666744027	64.08667003270239	63.79086095019011
12	7	5.104100936131204	54.75360786839156	59.84204849350499	61.61982019274728
12	8	4.213647912609957	75.42719507252332	79.60340875803377	80.81214352545794
12	9	4.032794033162048	75.83178242042777	79.83800729369977	80.37239061115542
12	10	4.818243847138888	62.05931482496089	66.87310013099341	66.44454328369466
12	11	4.962152290318642	83.18228056299267	88.12412074065651	101.89974306721706
12	12	4.78231523607343	72.82423057637061	77.63973853166681	78.46507891829242
12	13	5.227497838353969	66.45673096933751	71.69022696148022	71.78431082132738
12	14	6.560201157244279	59.573785655986285	66.16504517570138	65.48899644348421
12	15	5.011055161364084	94.99447941486142	99.94528797653038	104.38456426659832
12	16	4.2134148971954914	65.3687684413162	69.56756566619151	69.41168551260489
12	17	3.5264995883178187	47.72352017648518	51.25655613662093	50.35169715460506
12	18	-0.1371122391087169	52.91906023334013	52.77117990597617	64.48720788655919
12	19	3.4440905879654338	36.941539359104354	40.37242706268444	46.81920543170418
12	20	8.777256484543187	44.51661377027631	53.26112486911006	55.56916812737472
12	21	7.038803790735756	59.48202864092309	66.51979100040626	65.83899402883253
12	22	2.9949575043361563	46.13883969900781	49.13980073778657	48.23190002309275
12	23	3.2332914285804293	51.17518344492419	54.44185678567737	53.414947990415385
12	24	3.3641878440716653	70.34991822915617	73.77272769945557	74.164620021882
12	25	6.304745113700932	65.32091246164055	71.60293914889917	72.57153384634876
12	26	3.065740074095089	74.7933431751444	77.8358368948393	78.89203072700184
12	27	3.953726169379365	76.09826265033917	80.04144824741525	81.58637173331226
12	28	2.799283003437097	75.8398145318497	78.63947697458207	81.9254430642759
12	29	0.6602249416054633	53.79598554718541	54.44833459251095	56.1617594625277
12	30	7.451166450505127	64.99383971697534	72.4253069855622	76.04808905019308
