Folder	Index	∆-ML_RE	PM6_RE	CC_RE	DFT_RE
5	6	0.5180630765389651	29.261892990760003	28.310224993911103	33.813777961651795
5	7	-3.965600976312999	9.74576925509	4.811041059001582	9.514701343199704
5	8	-2.5606730084109586	27.31281339584001	23.487046983267646	28.78355919077876
5	9	-0.7310242099920288	11.177240031239997	9.733837545412824	14.100864035804989
5	10	6.187114092288539	11.662787280740003	17.893798645032803	20.889531777822413
5	11	2.8153151615697425	10.994168770499993	13.684112063172506	16.47226711679832
5	12	8.904720932448981	11.09515706378	19.82288905180758	22.221672339364886
5	13	-0.2267556745209731	11.063508284620012	11.164545005798573	15.18526826694142
5	14	4.340589533996536	17.270031279200005	21.057848674769048	23.12734075894696
5	15	0.922075898211915	29.301705328519997	29.339735058747465	34.6763455591572
5	16	1.457613088132348	5.5963338866699965	6.786184083059197	10.799811505290563
5	17	1.5843680679390673	8.430917450239999	10.326622592052445	12.40137717378093
5	18	12.71468385591288	25.17061259996	37.72886615814059	38.8197481961397
5	19	-4.785008972045034	19.288473449139996	13.801485125906764	17.16595743750804
5	20	3.1488954908563755	9.749325245870008	13.611128926859235	16.192310096870642
5	21	1.0064341555698777	14.900694454859998	16.50636265744106	19.56863340496784
5	22	7.453624681860674	21.57156711966	29.294339677057	31.123629426932894
5	23	-0.9626920913287904	11.003646800399997	9.735795415850587	14.6013731972198
5	24	1.1645182900247164	11.285340306080004	12.378034930792635	16.736558867356507
5	25	1.2680856146034785	10.711963312839996	11.970569582597818	15.14298610680271
5	26	-0.8320759924245067	20.095856312949994	18.40859634010121	23.69262107022223
5	27	-2.5370769088040106	8.706991014589999	6.118488008796703	9.683887636027066
5	28	-3.63396230887156	12.466900108930004	9.384577908786014	13.15817364733084
5	29	8.282639708166244	13.976312114899985	21.4353832807974	22.428846852795687
5	30	-4.74354975510505	20.186946867949995	14.456317830103217	19.007524810527684
5	31	1.1508317858388182	6.834773399369993	8.397555246192496	12.595054142380832
5	32	9.83175996443606	9.984783953140004	19.013027141307248	21.821761742059607
5	33	10.5029079754313	26.5637123446	36.5122307263955	37.25471099326387
5	34	6.300829292915296	11.747948878349996	16.80985793794389	19.90191645003506
5	35	5.329170822544256	18.773934036160004	23.57722893881146	24.81472756678704
5	36	-0.0646248367411317	11.383282254470007	10.952280951736611	14.796286230106489
5	37	7.368105992383789	10.80989603687	17.24753998342203	19.662138436193345
5	38	1.272556669660844	6.429286676400002	7.124035492422991	11.182050534989685
5	39	-5.155860092694638	19.86367225348	14.056335744011449	18.496273881872185
5	40	-5.152199874806684	19.106509111600005	13.532832559169035	17.76112928733346
5	41	8.674356881092535	11.409142747729994	20.0705469752138	22.00701687001856
5	42	0.7157673037436325	14.281025010959986	13.39461013674736	17.501804854662623
5	43	2.639615918364143	18.57138323319	21.05531889401027	23.31024367516511
5	44	5.184505708544748	11.97123373651	18.04595446321764	20.069956616178388
5	45	0.0271531610342208	8.070860700270007	8.16843828643323	12.78824913824792
5	46	-4.364111445087474	19.11612089472	14.938288334058598	19.45619306876324
5	47	-0.6225309630972333	12.416837201119998	11.387931331933942	15.461962169531034
5	48	0.2349621871544513	9.946788814299996	8.99314219225198	12.295407726080157
5	49	3.116932977020042	3.03803604773001	5.768245977873448	9.930267985531827
5	50	-6.825485398992896	21.83944022797	14.358348208654206	19.09356272238074
5	51	1.0824803123250604	11.30295191541	12.489472117827972	14.972471506131114
5	52	0.5174707630358171	10.686723157790002	11.06752318731742	15.0255115761247
5	53	6.3848355901718605	18.095394726740007	24.51030062590144	25.08059898900683
5	54	-4.45480776912882	18.83562424975001	13.561644847650314	18.00455784163205
5	55	0.9694782333972398	11.007027528340004	12.038866744056577	16.333419743954437
5	56	11.114124254701892	-0.41083685177	10.717057465662949	11.982130011776462
5	57	10.629990257235477	8.30359591525	17.58992285959539	19.82227101974422
5	58	7.0600912659137975	9.82293102649001	15.61161126793013	18.369072263565613
5	59	3.259862376988167	7.383482147879988	10.110878648265498	14.483633466181344
5	60	1.0938534209562931	6.295685658340009	7.161345722532133	11.229163953685202
5	61	6.902423837105744	12.77360546675	20.00856619424303	23.237415046838574
5	62	5.134228116396116	21.65356937397	26.053183222102238	26.912360867339885
5	63	5.434773208195111	0.4417361516799989	5.055735656700563	8.662896267720498
5	64	1.712107521801954	12.01480038879	13.89350042300066	17.940337847336195
5	65	6.830406247725477	15.03938962573	21.3076443435275	24.42191050227848
5	66	-8.13909372559283	18.89304589075001	10.6374673814571	15.61449157432071
5	67	6.9662839945813175	18.331589076720007	26.462712520878995	28.00458274356788
5	68	1.837830292846775	5.349040325519997	8.045484485919587	10.73208394809626
5	69	-2.2524893182271626	14.5433796459	10.98131462483434	14.440756334835896
5	70	0.8611086457094643	8.546600149000007	8.385547435551416	11.961306019045878
5	71	2.2771904072142206	6.660460668449998	9.140033206960652	13.405356516159372
5	72	4.708992486848729	12.187263635529996	16.513220969121903	18.74022822469124
5	73	3.888994886918226	15.24271988712	18.41682677526842	21.118863203941142
5	74	2.6040022707893518	4.763212752370002	7.420243528555147	10.493166105792625
5	75	1.4969629177358	2.615119896540003	4.5111571153393015	7.873443253629375
5	76	-1.7900316789455246	8.612699606669999	6.942562352080131	11.242631519271526
5	77	2.788165083911736	14.58494230597	16.475373420020333	19.47433046658989
5	78	2.491681646381039	3.834179028879987	5.655445891636191	9.743197964737192
5	79	8.927745981520275	13.916840359890005	22.431127575808205	25.951477734866785
5	80	1.6180935041047633	6.478378720320002	6.707700922124786	10.699807912431424
5	81	4.555202061746968	10.219643077009998	14.824660361453423	18.282252587290717
5	82	7.077637202106416	6.925916994440001	13.668313040572684	17.354364990489557
5	83	2.092438167834189	9.07638742906	9.674969985964708	13.915535112930227
5	84	3.748725749901496	5.39766192708	8.799455999251222	12.18021853058599
5	85	3.4323929698730358	22.89308813678999	26.21845838634181	27.63640625073458
5	86	-2.246534496225649	5.200668801010004	2.111905691534048	6.3135624680435285
5	87	-6.257790193049004	18.59864352308	12.315090204239825	16.599392634117976
5	88	3.139255996618885	10.204784939139998	13.33469100028742	16.107416005717823
5	89	4.045783733774442	11.235420375849998	15.022451394674135	17.516946641611867
5	90	3.135823387099663	10.34302811637	13.21928503230447	16.725429676967906
5	91	-0.7815223691577557	5.044255940670001	5.15069121849956	7.848841885512229
5	92	-4.461992001131875	24.87088777657001	19.753489579365123	24.68956222594716
5	93	4.3682290337455925	6.092973429070003	10.01819458504906	12.819178417295916
5	94	1.6125787654018495	14.554550345860005	16.072250439261552	18.604390299355146
5	95	5.033347329765093	18.18901736856	23.27508733308059	24.82112235436216
5	96	0.2847504246747121	9.70709612579	10.481188274367014	14.898842664581023
5	97	3.3964565480710007	7.117845946869991	8.755965447955532	12.489509015285876
5	98	-0.292532952647889	9.61622695543	8.516323493386153	12.737561280024238
5	99	3.5297822787542827	4.197083799999998	7.352296892815502	11.016106604685774
5	100	2.225961872114567	7.080415800080001	9.461979513580443	14.30803393703536
5	101	-0.6494751349964645	23.25854344345	22.046529416023983	24.42731597722741
5	102	0.129359880083939	16.35209907297	16.443987535109045	19.31325238617137
5	103	-2.96957122546155	20.33731777249	17.652127331268275	20.622744837863134
5	104	-8.152873580314917	13.17141982829	4.642122272576671	8.689988213038305
5	105	0.756287774478551	2.7604727492400016	4.37523617077386	7.816298343415838
5	106	4.172911061294144	2.529257247569987	6.171608791977633	9.28902045750874
5	107	-6.257975450716913	11.48655357685	4.293595972645562	8.371786996576702
5	108	1.7254859878157731	5.655577338769994	7.777106343884952	11.121746281482046
5	109	-3.725237368867965	23.91340382074999	19.9879520557588	23.111299596959725
5	110	4.506962521554669	8.885793702740001	12.097561346687144	15.763006076362217
5	111	2.5536406298633665	7.441521821	10.09040748726693	14.173664991016269
5	112	15.330809977429452	33.62115026391999	49.24333956663031	50.02838103051181
5	113	-0.3430944925930816	10.017053070509998	8.357996578357415	11.256760932679754
5	114	3.625139249052154	3.821306434500002	6.429538040159969	10.42434776807204
5	115	1.3607283611490857	3.677085871990002	5.400011832767632	8.682557991007343
5	116	1.6385971425042951	12.303329145229991	13.666272150934674	17.716384223051136
5	117	5.166945523757022	5.449622746959998	10.27732300007483	13.83164186484646
5	118	-1.835432434483664	19.16172151838	17.1682266301068	20.140707457379904
5	119	0.3343559455242939	12.215513238030002	12.364030046213884	15.923230903485091
5	120	-7.656421781692188	17.887482264519996	9.947955695854034	13.87281018352951
5	121	-2.193278311984613	7.979080624360005	5.180866406153655	8.076026341848774
5	122	2.200523972598603	25.296472073889998	28.13004095791257	29.878898900700733
5	123	0.2996069571818225	7.353710525979999	8.146000030741561	10.377840850997018
5	124	1.5757469899544958	8.904726701640003	10.768204235762823	14.527677479054546
5	125	0.0898135263414587	7.036756904199995	6.97172747226432	10.85393774372642
5	126	1.0755123357230332	23.869512009780003	25.5656181438826	26.567777981283143
5	127	4.544189498061314	7.71194777094	12.137553559528897	14.913945248001257
5	128	1.9940142238338008	6.690368349660003	8.673490445158677	12.86617191939149
5	129	8.804593417182332	10.911283283720003	18.623060403973795	21.121459861285985
5	130	2.909834373393096	10.79798508202	13.293824779393615	16.173935171740595
5	131	-5.721027658262756	10.821384977250004	4.856533296435373	8.972366627422161
5	132	4.945218860142632	7.00705677109	11.67003762771492	15.183584821235854
5	133	0.5854194109269883	10.821486445210002	10.893840018950868	15.28708675262169
5	134	2.478271995612886	24.64298151405	28.57182553745224	30.492194311867934
5	135	1.042654929769924	25.83512165782	26.767026463348884	27.33841791312443
5	136	2.668766057526227	5.17127768396	8.39933554767049	11.19432585206232
5	137	1.922414737782674	5.833466815279998	9.06893414616934	11.764525053295074
5	138	-1.507247253000969	5.5377246093200085	5.126465743058361	9.68487925469526
5	139	-3.157116387388669	16.820256097779996	12.727241527318256	16.938909040472936
5	140	-0.3834325066127348	7.706187158120009	7.051919445977546	11.291543688159436
5	141	-3.3801052904163957	9.852898666039998	7.41596342556295	11.942234654794447
5	142	15.204387295932976	23.24043371868	39.47486916158232	40.84607949995552
5	143	2.4220069019065704	10.848615287969992	13.405937650823034	16.075472046999494
5	144	3.4605502683261875	17.377804089260003	21.23290857876418	23.210452242550677
5	145	4.078738082520431	3.5750552260299955	5.997858746995917	9.795716858410742
5	146	5.015293763601221	3.509811327750008	6.299721315852366	9.443749872181796
5	147	7.209675201011123	10.741561977990004	17.31089980620891	19.921783415426034
5	148	2.70668254228076	14.04962040991	16.38040863382048	19.395482943422397
5	149	4.9648026439826936	8.949568621689998	13.935106898745287	16.21815905967378
5	150	1.4367704749747645	6.673300977569999	8.43223653367022	12.173816824739331
5	151	0.0124062362301629	6.273494154269999	7.252842149377102	10.996131253079511
5	152	1.9277370101190168	5.225157170719999	8.104215986008057	11.867120691254968
5	153	-4.103711590723833	29.66068052228	25.13587135411217	30.63635491600144
5	154	4.3149409086909145	3.6749066169400018	9.310877578536749	12.64956319174962
5	155	-5.294412836286938	58.90851328231001	54.84783470581169	60.11646859132452
5	156	-0.0670125176548026	14.083545299899995	13.129529703466687	16.48222020122921
5	157	-11.46733293691068	24.29217679716	12.904773559857858	17.71621818462154
5	158	-1.2565309907658957	11.754147648269996	11.143926255143016	15.751408749783876
5	159	5.684101685881615	17.87351888957	23.41102672641864	25.055259672080865
5	160	5.537190616159933	11.902890453269997	16.294193153065862	19.441934514266904
5	161	1.4052559360861778	12.66244270439	13.84967548865825	16.585191731952364
5	162	4.983115193608683	8.65716332796	13.547566168213962	16.036600594001357
5	163	-10.192570608633105	22.174715734800003	14.189131936669584	18.944568553502904
5	164	-8.95714038843289	39.70392155083	31.00041042608791	33.15624251990812
5	165	3.526814265555004	9.432452337239994	12.42084749165224	16.1569646554708
5	166	5.663858857791638	13.527844486510004	19.943852696655085	23.135252953798044
5	167	2.225847522553522	7.894509385789988	10.089994697191289	14.478474742849356
5	168	1.210972691391362	2.726510961809998	3.7824834093044046	6.5075991867051926
5	169	2.125238323147641	25.78687133675	26.988293492759112	31.207107578840805
5	170	2.8488958006491885	14.53494166259	15.34935810090974	18.84965219523292
5	171	2.0143057485402096	5.21455146281	7.352144690841669	10.856084713508608
5	172	3.0731962981808465	12.627971271070004	15.61038212190033	18.460010616661748
5	173	-1.2011906740954146	13.37677253061002	12.670467897638446	17.013345013489015
5	174	1.7061858056404162	21.285383656750007	23.77225958229974	24.7656078497821
5	175	3.0757579753699247	4.842832815710004	6.8277721101476345	10.217987304378768
5	176	0.5115917625662405	11.174959308230004	11.65650779765565	15.756495984329376
5	177	6.561939012259245	15.99285176059	22.734440675238147	26.181261154648386
5	178	-1.3747881690214854	16.82029530131	14.690312170248944	19.38358582512592
5	179	1.2050115950696636	6.073553845179994	7.285929928708356	11.336424811772304
5	180	4.942492569447495	1.287729880359997	6.501289724459639	10.007694957312196
5	181	1.4889040869602468	9.019546922739998	10.880095722503029	14.94542337648454
5	182	6.23205235338537	15.00213704787	20.52960647494183	23.834035121195484
5	183	2.210047094064066	24.437250612970008	25.61217348880018	30.58178590834723
5	184	0.7189605876919813	12.842765105849985	13.052946760639315	17.477355688432
6	0	16.98103311698651	37.33151762679	54.52914921042975	56.09814596985234
6	1	8.678976406139554	27.34491647473	35.76080052429461	38.300615051877685
6	2	2.3984314983536024	26.13482803249	26.96859256594325	29.10093713310198
6	3	16.101843920740066	44.21576126884	60.42845258914167	61.86356929357862
6	4	13.028729416371789	34.09517859387	46.536508776887786	47.7024194530095
6	5	-4.420486462273402	17.227760649500013	12.684350559400627	15.690497994597536
6	6	-5.297954504174413	20.37672885059	15.220350814110134	17.77542243312928
6	7	3.207558817055542	15.153748628830016	18.45450597978197	19.44945697984076
6	8	3.717075419961475	25.61119801273	25.519858399988152	27.293202406464843
6	9	-0.0776859349571168	11.23229792998999	9.43922301751445	11.366134169278666
6	10	5.303075574600371	29.80230212136	34.15410841774428	36.65736680661212
7	0	-9.18420437653549	19.749278659029983	11.839851177006494	14.655794615129707
7	1	-7.442738573474344	10.913344928180004	4.219724991620751	6.416794586868491
7	2	7.1974767592328135	24.2424482724	31.614524499105755	33.1567337171291
7	3	-6.411509036668576	-9.804858199160002	-16.942684109817492	-14.614421054400736
7	4	-12.115264059888432	20.16119476092	8.637944373913342	11.610598157945788
7	5	-0.9402452560025268	-11.74978683208	-13.743302475224482	-13.200910107203526
7	6	-10.52926716694492	14.458529370440004	3.1445151412917767	6.540903738467023
7	7	-4.567500198900234	20.07326354922	14.392787356715417	17.465483937121462
7	8	-11.57610444011516	18.92066593068	7.01199641590938	10.452078500267817
7	9	-13.771910424809905	16.41921090415	2.45876007626066	6.2459225422062445
7	10	-12.152357741142623	15.76326897064	3.1663791805913206	6.713348536519334
7	11	10.698337212292245	28.45555017354001	38.85885487031192	40.61659817793407
7	12	-2.3878570729284547	26.79205907031	24.27256350169773	27.369847613736056
7	13	-12.015976546303136	18.348428145900005	6.682656784716528	10.107025171862915
7	14	-13.030841688654618	15.160800652049986	1.806480213679606	5.6202157546940725
7	15	7.449893258308293	24.94862837656001	31.4661852598947	33.57196367034339
7	16	-10.2833733567968	14.3116867836	4.415652704105014	6.96412429359043
7	17	-6.943050096888328	4.192363233769999	-2.4673087519186083	-0.8585503887152299
7	18	-8.547479831322562	18.70521486025001	10.782488157215994	12.98539446623181
7	19	-1.4260466495761648	24.89852857131	24.28804428386502	27.076681310252752
7	20	-9.406211476627504	16.01997368507999	6.558192495227559	9.311894564219983
7	21	-9.222628924413584	-6.65538265827	-15.58895162754925	-12.579785520531004
7	22	6.48583010485163	21.29977135226	27.810239314916544	29.67103486636188
7	23	-9.804276832874166	18.65190267163	9.14687076379778	12.59832417801954
7	24	10.468261160858674	14.32061827017	25.200856970302997	25.925209063629158
7	25	-7.006099225080106	-6.330136336850003	-13.608968120533971	-11.2018529298075
7	26	-12.056785816821504	16.199744931030004	3.952384590083966	7.445675089111319
7	27	-6.128839769022306	-15.107179447370008	-20.94089762645308	-19.709214957460063
7	28	9.546774979040492	27.64340984606	36.01143330370542	37.39791457008687
7	29	-12.961203524144366	15.270093175420016	2.3401278883684427	6.2642951612360775
7	30	-10.55350118977367	15.2262820776	4.243025724979816	7.494677195500117
7	31	-1.2050871695100795	-6.283903844529995	-9.164782164851204	-9.252487379708327
7	32	12.56827665126184	16.631592568790005	28.71683017050964	29.654924521659268
7	33	-5.641182536346605	14.77903437082	7.057387185312109	9.253488222777378
7	34	-10.12557303768699	14.881424766819997	5.300644720817218	7.809820536640473
7	35	-9.95522096642526	18.53139102041	9.485806035459971	12.925890426005935
7	36	-9.714667058957277	13.83130978788	4.6240333025634754	8.186467298102798
7	37	14.5149497835082	8.98600484369	23.608248155389447	23.205487230821745
7	38	-13.406080261338502	16.443798435730002	2.3199888044327963	5.007003362785326
7	39	-13.668523502972675	12.437029325159996	-1.9394216900109316	0.7608090701396577
7	40	-12.0417468144733	16.13759580552999	4.104531183926156	7.574419481592486
7	41	-9.524045868514804	15.566875427969984	5.137629524775548	7.233899926126469
7	42	10.807145957718603	28.59520467785001	39.27781377107021	40.79942960530752
7	43	-5.635554719250649	-14.799593163169996	-20.38881737436168	-18.8463060586364
7	44	-7.0164297950977925	3.372681991990006	-4.467809541616589	-3.476746609347174
7	45	-11.285799464210868	11.92477063519	-0.3601097900245804	2.2675413995457347
7	46	-10.54143625314464	17.90581106783999	7.49802563819685	10.967556491901632
7	47	4.256797202862799	-6.326435062399998	-2.7691205867449757	-2.7876961416914128
7	48	17.05445243421127	35.89104618137	53.04472830181476	54.35658218964818
8	0	18.337234382983297	-23.004730565869977	-2.9659384499827866	-6.596263735031243
8	1	21.18943310566829	-24.764904492350013	-3.300236174662132	-7.694306182442233
8	2	19.31250144785736	-24.75685393216	-3.5318229568365496	-8.12626681861002
8	3	13.89188993582502	-3.4210522297399564	14.692147817870136	19.97317463104264
9	0	-2.986434547812678	42.04465824699001	41.27218266751152	45.11195857683197
9	1	-0.6972917313687503	38.985051033400005	39.30628706430434	41.433569763961714
9	2	-6.824225018033758	27.1682307772	21.798659332445823	23.429655321408063
10	0	5.851538347604219	64.39064728609	69.6193396927847	70.4195321679872
10	1	-1.1099967415211722	55.84608802674	56.759986881545046	55.21165038246545
10	2	2.68772859298042	61.92197102282	64.98865562659921	64.62292589523713
10	3	3.307887200906407	61.36543079267	64.13331531517906	64.05352229508571
10	4	3.7412005030491855	67.1612506887	70.88526549216476	71.49558604724007
10	5	3.8613372723048087	69.68787668758	72.17433982301736	73.85194189098547
10	6	-8.354517619707622	70.28537538222	61.57727744444856	62.907480890426086
10	7	-0.2496796761406585	63.16473906645	63.43248995201429	63.420625118975295
10	8	1.7149274593684822	62.75563178218	64.77885678279563	64.36556163904606
10	9	6.571144112269394	65.98996221071	72.89147616075934	74.38109499629354
10	10	6.729808732372476	64.89715689369	72.31689769466175	73.01580208484665
10	11	-1.6601481947000138	59.80465755022001	57.31116084026871	57.49635139774182
10	12	3.5327749723219317	70.29573664459	72.66706131849787	75.3722386417503
10	13	6.198020372481551	61.86036844065002	66.79890399138094	67.16305405108142
10	14	0.0236522373452316	54.515218120750006	55.671468585846014	54.04893825319596
10	15	-1.1375817160587758	55.20487739615001	56.2255482179753	54.85992784178234
11	0	18.85826765067759	-8.118972655939984	11.362354487733684	11.262426995817805
11	1	4.0106896387878805	18.477250945479994	21.18600962648634	22.413352234085323
11	2	18.113447486088265	-12.262974876320015	8.025882720889058	6.665485638572136
11	3	20.03129415999865	-16.10023484144	5.3347241187875625	3.582354000885971
11	4	3.61605090869125	11.408473981629996	15.794069108669646	17.02558343313285
11	5	17.668821895262226	-17.858762219660008	1.82605430559488	-0.5635991716408171
11	6	1.699620167230023	7.541403191080001	9.859341881528962	10.33649726951262
11	7	1.1001294580928516	21.957673462270023	21.10644260319532	23.175542652170407
11	8	7.227487460360862	-14.045084330880016	-5.272775623103371	-7.428536228224402
11	9	3.870795345574152	16.077653608160006	18.870619165478274	20.0585898985446
11	10	22.33466403451166	-8.959754621219986	13.190440458623923	10.310562981350811
11	11	2.8008575418498367	7.875601753880005	10.434031039912952	11.131376513338182
11	12	0.7860831600264646	14.759483339800012	14.572427155566402	15.193491783866191
11	13	2.663047609908972	18.348179088180004	18.257681198301725	19.47284765072982
12	0	8.463756580633344	-14.783503573239996	-5.812100891431328	-8.172699940769235
12	1	3.265792959020473	15.65253744711	18.860310943215158	21.30160008164239
12	2	3.729730145132635	8.765731739069999	13.58273404071224	16.242873426206643
12	3	-5.31700850778725	66.7282822912	60.69035753651406	60.77746547412244
12	4	7.94295207108371	9.35671111728	18.17262798693264	18.905021416110685
12	5	8.469185045076301	0.8375119296600033	9.602851633448154	11.208102433680324
12	6	0.4568743334966711	-13.175261774229998	-12.784257296472788	-15.236747114016907
12	7	12.431187791749837	45.87754817156	54.63636164064519	56.79583274453762
12	8	1.2059004683687815	24.758465889070003	26.29910235365969	28.234961134614423
12	9	7.640827980590984	1.7264266054200004	8.865119605878135	9.980921252368717
12	10	-4.388566850568168	66.11891415133	61.22121253624209	61.28546250972431
12	11	-5.830440582911251	45.14208533658	38.797600507736206	37.97875176445814
12	12	12.911399245698703	7.55750431146	21.53422229818534	21.49322232411941
12	13	1.1836279717390426	2.17852401947	3.403763473004801	4.092022951779654
12	14	20.60845864014118	39.01179245304	59.93863907313789	60.13276111715823
12	15	3.339371635549469	7.722087648669998	11.456987196957924	13.461242301214952
12	16	11.191849970578916	-6.374484753639999	5.100233969336841	2.640140973031521
12	17	-11.21921910738456	25.72536099818	15.461720030056313	15.296027463540668
12	18	2.479962073004572	-18.584470293940004	-16.06852149174665	-12.605011839041254
12	19	4.058127418917138	-20.189276018849995	-16.078015664272243	-18.348437370266765
12	20	8.82378484250512	-2.3524354907299987	7.343061002378818	8.365664327604463
12	21	15.641510110726813	-5.182220081010001	11.386374721158065	9.931252685986692
12	22	10.96919491805602	-1.2842615209999977	8.674306801025523	6.792650359449908
12	23	-2.8117746947682463	18.2688680409	14.033740674174624	13.817530900152631
12	24	5.006763110897737	2.0210296029199952	8.433071338309674	7.120652458397672
12	25	-5.195962025201879	21.7232294346	15.27149297206779	17.458987681631697
12	26	0.3981181858107447	23.98217603673001	24.72557182132732	26.795492838311475
12	27	-4.67480454951874	56.69225240608	53.31558549057809	57.22610071062809
12	28	-6.016419641906396	14.720212933190004	8.112225036602467	10.885461994010257
12	29	4.094298363896087	8.597841468799999	12.981983759178547	13.695478780806296
12	30	-2.892205238196766	18.912765266340003	16.938920570886694	19.25892551796278
12	31	2.1738206043082755	8.030160517859997	11.82582784371334	14.24636217218358
12	32	5.684870391152799	16.290685590179997	22.52903493284248	23.01443228649441
12	33	6.958047013205942	3.67971481459	11.132026830717225	12.774401067814324
12	34	-2.666427511314396	19.67463975009001	17.970575299405027	20.41074137200485
12	35	0.8678925114218146	4.676031019920011	6.207639142143307	7.647829244611785
12	36	1.6600759876018856	10.399649544140011	11.87202805079869	13.942361857916694
12	37	7.177826625964372	3.276049902720004	9.661679989338154	10.917797987960512
12	38	-1.1217011530534364	14.23375708423	12.723106707941042	15.172534037992593
12	39	17.462229497992666	20.81063582672	39.32964775600704	40.667228383914335
12	40	17.09840392699698	22.49919182216	40.22228446105146	42.369102049124194
12	41	-0.2298406994668766	9.404523281250004	9.596897309063934	10.878578315343477
12	42	-9.417616063030437	20.432660757450005	10.964530901808756	13.53507638478186
12	43	-3.583448911609594	22.441110639420003	17.534858042636188	17.057518167450326
12	44	10.147334522160236	10.762962493190004	20.655502846319	20.041338039241964
12	45	3.1709659297484905	42.48329501371	47.19870252037072	46.48404753548675
12	46	4.640745575656183	38.55921537227	43.40994193404913	41.545597310119774
12	47	9.030457324377494	1.1985879714099994	9.221594998089133	10.28446957297274
12	48	2.351134458935121	-16.094033765429998	-14.323604656674432	-15.695926530432189
12	49	11.302929013123505	73.80640814391	83.5542459617136	82.32099976367317
12	50	14.107042804476803	-11.66028747918	1.153344791702693	2.954507161804941
12	51	11.709517474315362	7.299081559970002	19.97327840514481	19.94318393059075
12	52	10.150591098092264	28.97234033036	38.28926678292919	39.71978745004162
12	53	8.635509829386137	17.54752539499	25.995039774948964	28.036794208717765
12	54	-4.532595508848317	10.902227268289998	6.809108923742315	7.865627914638026
12	55	-1.5071189703885466	16.956647484739996	15.06753084200318	17.173694369470468
12	56	-6.334080395317869	22.6775355984	15.581249286915408	17.162904174329014
12	57	-7.199665624066256	26.37493120502	20.53891616029432	22.699081397266127
12	58	-2.159693214896833	11.472375735529994	9.128119946020888	10.73705587812583
