Folder	Index	∆-ML_RE	PM6_RE	DFT_RE
5	88	5.542314264195738	10.204784939139998	16.107416005717823
5	89	6.4906985191919375	11.235420375849998	17.516946641611867
5	90	6.395478224818362	10.34302811637	16.725429676967906
5	91	2.776529456663411	5.044255940670001	7.848841885512229
5	92	-0.5105522056110203	24.87088777657001	24.68956222594716
5	93	7.060241285827942	6.092973429070003	12.819178417295916
5	94	4.565760410798248	14.554550345860005	18.604390299355146
5	95	5.919984795735218	18.18901736856	24.82112235436216
5	96	5.3868281007162295	9.70709612579	14.898842664581023
5	97	6.113913595705526	7.117845946869991	12.489509015285876
5	98	3.884645879850723	9.61622695543	12.737561280024238
5	99	6.311695115087787	4.197083799999998	11.016106604685774
5	100	6.250859543069964	7.080415800080001	14.30803393703536
5	101	1.1980706622707658	23.25854344345	24.42731597722741
5	102	3.404257602058351	16.35209907297	19.31325238617137
5	103	0.8537720176391304	20.33731777249	20.622744837863134
5	104	-4.590459918807028	13.17141982829	8.689988213038305
5	105	3.681549328408437	2.7604727492400016	7.816298343415838
5	106	7.305680947436485	2.529257247569987	9.28902045750874
5	107	-2.929597841401119	11.48655357685	8.371786996576702
5	108	6.100196481915191	5.655577338769994	11.121746281482046
5	109	-0.4116435326868668	23.91340382074999	23.111299596959725
5	110	6.909962719248142	8.885793702740001	15.763006076362217
5	111	6.559600930690067	7.441521821	14.173664991016269
5	112	17.358200712886173	33.62115026391999	50.02838103051181
5	113	1.4204791924858	10.017053070509998	11.256760932679754
5	114	5.922520701569738	3.821306434500002	10.42434776807204
5	115	2.611601191951195	3.677085871990002	8.682557991007343
5	116	5.803743976401165	12.303329145229991	17.716384223051136
5	117	9.148378848913126	5.449622746959998	13.83164186484646
5	118	2.1519287902337965	19.16172151838	20.140707457379904
5	119	3.298198445671005	12.215513238030002	15.923230903485091
5	120	-3.782861204497749	17.887482264519996	13.87281018352951
5	121	1.7726975967525505	7.979080624360005	8.076026341848774
5	122	4.058315153553849	25.296472073889998	29.878898900700733
5	123	2.904917715030024	7.353710525979999	10.377840850997018
5	124	6.333295646996703	8.904726701640003	14.527677479054546
5	125	3.337246572569711	7.036756904199995	10.85393774372642
5	126	2.787795783078764	23.869512009780003	26.567777981283143
5	127	6.742523435765179	7.71194777094	14.913945248001257
5	128	5.447433211433236	6.690368349660003	12.86617191939149
5	129	10.740478342399	10.911283283720003	21.121459861285985
5	130	5.455651412194129	10.79798508202	16.173935171740595
5	131	-1.8930019491526764	10.821384977250004	8.972366627422161
5	132	9.379158753494266	7.00705677109	15.183584821235854
5	133	4.177693626872497	10.821486445210002	15.28708675262169
5	134	5.144969498942373	24.64298151405	30.492194311867934
5	135	2.323534973547794	25.83512165782	27.33841791312443
5	136	6.353921303758398	5.17127768396	11.19432585206232
5	137	6.449329801369458	5.833466815279998	11.764525053295074
5	138	3.7166946119396016	5.5377246093200085	9.68487925469526
5	139	-0.1887703431420959	16.820256097779996	16.938909040472936
5	140	4.857887283404125	7.706187158120009	11.291543688159436
5	141	1.2285219838377088	9.852898666039998	11.942234654794447
5	142	17.446653111983323	23.24043371868	40.84607949995552
5	143	6.038083271036157	10.848615287969992	16.075472046999494
5	144	5.149777566461125	17.377804089260003	23.210452242550677
5	145	5.92204376126756	3.5750552260299955	9.795716858410742
5	146	7.520823983097216	3.509811327750008	9.443749872181796
5	147	8.779473117581801	10.741561977990004	19.921783415426034
5	148	5.401553416770184	14.04962040991	19.395482943422397
5	149	6.92902302130824	8.949568621689998	16.21815905967378
5	150	5.013958575174911	6.673300977569999	12.173816824739331
5	151	4.572880456165876	6.273494154269999	10.996131253079511
5	152	6.660945502313552	5.225157170719999	11.867120691254968
5	153	0.1937612234323751	29.66068052228	30.63635491600144
5	154	9.7763566597132	3.6749066169400018	12.64956319174962
5	155	-0.0242299465753603	58.90851328231001	60.11646859132452
5	156	3.083511925418861	14.083545299899995	16.48222020122921
5	157	-5.904495166381821	24.29217679716	17.71621818462154
5	158	3.97447511649807	11.754147648269996	15.751408749783876
5	159	6.412269675463904	17.87351888957	25.055259672080865
5	160	7.503394536935957	11.902890453269997	19.441934514266904
5	161	3.7386120655573913	12.66244270439	16.585191731952364
5	162	7.556824355357094	8.65716332796	16.036600594001357
5	163	-4.27216964631225	22.174715734800003	18.944568553502904
5	164	-6.467743063898524	39.70392155083	33.15624251990812
5	165	7.211776245880173	9.432452337239994	16.1569646554708
5	166	10.326859222957864	13.527844486510004	23.135252953798044
5	167	6.82829278006102	7.894509385789988	14.478474742849356
5	168	4.807462972326903	2.726510961809998	6.5075991867051926
5	169	5.327519742480945	25.78687133675	31.207107578840805
5	170	4.383316462044604	14.53494166259	18.84965219523292
5	171	5.123509132652544	5.21455146281	10.856084713508608
5	172	5.819758876808919	12.627971271070004	18.460010616661748
5	173	3.7496935010130974	13.37677253061002	17.013345013489015
5	174	3.314016160176834	21.285383656750007	24.7656078497821
5	175	5.80608446378028	4.842832815710004	10.217987304378768
5	176	4.733884756918997	11.174959308230004	15.756495984329376
5	177	10.509443693619689	15.99285176059	26.181261154648386
5	178	2.75772462747409	16.82029530131	19.38358582512592
5	179	5.468150786822662	6.073553845179994	11.336424811772304
5	180	8.654286385222804	1.287729880359997	10.007694957312196
5	181	6.5997506668791175	9.019546922739998	14.94542337648454
5	182	8.813291300379205	15.00213704787	23.834035121195484
5	183	6.667812388157472	24.437250612970008	30.58178590834723
5	184	4.375362067046808	12.842765105849985	17.477355688432
6	0	18.378649053687692	37.33151762679	56.09814596985234
6	1	11.146998391399393	27.34491647473	38.300615051877685
6	2	2.067681459593586	26.13482803249	29.10093713310198
6	3	16.71737915452104	44.21576126884	61.86356929357862
6	4	14.029880889225751	34.09517859387	47.7024194530095
6	5	-1.9724017221597023	17.227760649500013	15.690497994597536
6	6	-3.067049044679152	20.37672885059	17.77542243312928
6	7	3.262737717013806	15.153748628830016	19.44945697984076
6	8	1.5655115041299723	25.61119801273	27.293202406464843
6	9	0.1977126272977329	11.23229792998999	11.366134169278666
6	10	6.509971930587199	29.80230212136	36.65736680661212
7	0	-5.061601272667758	19.749278659029983	14.655794615129707
7	1	-4.591513914667303	10.913344928180004	6.416794586868491
7	2	8.851469175569946	24.2424482724	33.1567337171291
7	3	-5.050404000212438	-9.804858199160002	-14.614421054400736
7	4	-8.501078749715816	20.16119476092	11.610598157945788
7	5	-1.0502772066975012	-11.74978683208	-13.200910107203526
7	6	-7.7602675023372285	14.458529370440004	6.540903738467023
7	7	-2.4753823072533123	20.07326354922	17.465483937121462
7	8	-8.462909255467821	18.92066593068	10.452078500267817
7	9	-11.080949251394486	16.41921090415	6.2459225422062445
7	10	-8.764589605067158	15.76326897064	6.713348536519334
7	11	12.675718095357295	28.45555017354001	40.61659817793407
7	12	0.8101437370933127	26.79205907031	27.369847613736056
7	13	-8.631079318496631	18.348428145900005	10.107025171862915
7	14	-9.803585959947668	15.160800652049986	5.6202157546940725
7	15	9.348193909594556	24.94862837656001	33.57196367034339
7	16	-6.267971142602619	14.3116867836	6.96412429359043
7	17	-4.4366117916069925	4.192363233769999	-0.8585503887152299
7	18	-4.646509097830858	18.70521486025001	12.98539446623181
7	19	2.4707870901329443	24.89852857131	27.076681310252752
7	20	-6.554704880749341	16.01997368507999	9.311894564219983
7	21	-6.805743215896655	-6.65538265827	-12.579785520531004
7	22	8.427142144239042	21.29977135226	29.67103486636188
7	23	-5.913208087964449	18.65190267163	12.59832417801954
7	24	11.205051652301336	14.32061827017	25.925209063629158
7	25	-5.357319283037214	-6.330136336850003	-11.2018529298075
7	26	-8.823750784358708	16.199744931030004	7.445675089111319
7	27	-6.155704289005371	-15.107179447370008	-19.709214957460063
7	28	11.188139584497549	27.64340984606	37.39791457008687
7	29	-9.712203687347936	15.270093175420016	6.2642951612360775
7	30	-7.5797176539490465	15.2262820776	7.494677195500117
7	31	-2.44879336253507	-6.283903844529995	-9.252487379708327
7	32	13.501164000073912	16.631592568790005	29.654924521659268
7	33	-5.297210838092724	14.77903437082	9.253488222777378
7	34	-5.685950841841986	14.881424766819997	7.809820536640473
7	35	-6.074806651042309	18.53139102041	12.925890426005935
7	36	-6.838363497809041	13.83130978788	8.186467298102798
7	37	14.427082769427216	8.98600484369	23.205487230821745
7	38	-11.261922470730497	16.443798435730002	5.007003362785326
7	39	-11.142663166043349	12.437029325159996	0.7608090701396577
7	40	-9.130792266572826	16.13759580552999	7.574419481592486
7	41	-7.641289426857838	15.566875427969984	7.233899926126469
7	42	13.083735205524135	28.59520467785001	40.79942960530752
7	43	-4.941600153862964	-14.799593163169996	-18.8463060586364
7	44	-7.09820434145513	3.372681991990006	-3.476746609347174
7	45	-9.953340525360543	11.92477063519	2.2675413995457347
7	46	-7.218425670929719	17.90581106783999	10.967556491901632
7	47	2.9838711288466584	-6.326435062399998	-2.7876961416914128
7	48	18.970627724775117	35.89104618137	54.35658218964818
8	0	16.897121246234747	-23.004730565869977	-6.596263735031243
8	1	18.04738209734205	-24.764904492350013	-7.694306182442233
8	2	17.029329949757084	-24.75685393216	-8.12626681861002
8	3	21.798523999896133	-3.4210522297399564	19.97317463104264
9	0	1.992799533123616	42.04465824699001	45.11195857683197
9	1	2.4948126315139234	38.985051033400005	41.433569763961714
9	2	-4.2335851815587375	27.1682307772	23.429655321408063
10	0	4.894105349929305	64.39064728609	70.4195321679872
10	1	-0.283766763866879	55.84608802674	55.21165038246545
10	2	2.5704592505353503	61.92197102282	64.62292589523713
10	3	2.801885275053792	61.36543079267	64.05352229508571
10	4	3.465489073190838	67.1612506887	71.49558604724007
10	5	4.344950828410219	69.68787668758	73.85194189098547
10	6	-8.428448712569661	70.28537538222	62.907480890426086
10	7	-0.5915805781260133	63.16473906645	63.420625118975295
10	8	1.3123352786060425	62.75563178218	64.36556163904606
10	9	8.621630682377145	65.98996221071	74.38109499629354
10	10	7.302132429409539	64.89715689369	73.01580208484665
10	11	-1.5596739610773511	59.80465755022001	57.49635139774182
10	12	5.229113100998802	70.29573664459	75.3722386417503
10	13	4.664346669305814	61.86036844065002	67.16305405108142
10	14	-0.0181211931048892	54.515218120750006	54.04893825319596
10	15	-0.2675068903481588	55.20487739615001	54.85992784178234
11	0	17.908635207335465	-8.118972655939984	11.262426995817805
11	1	4.079977629706264	18.477250945479994	22.413352234085323
11	2	17.90581643069163	-12.262974876320015	6.665485638572136
11	3	18.57072646910092	-16.10023484144	3.582354000885971
11	4	5.748958262469387	11.408473981629996	17.02558343313285
11	5	15.228990201518172	-17.858762219660008	-0.5635991716408171
11	6	3.4702384658157825	7.541403191080001	10.33649726951262
11	7	1.6991050165088382	21.957673462270023	23.175542652170407
11	8	7.592606412566965	-14.045084330880016	-7.428536228224402
11	9	4.507998454675544	16.077653608160006	20.0585898985446
11	10	18.2246387572377	-8.959754621219986	10.310562981350811
11	11	2.6656113937788177	7.875601753880005	11.131376513338182
11	12	0.8461028568563052	14.759483339800012	15.193491783866191
11	13	1.4993410275492352	18.348179088180004	19.47284765072982
12	0	6.904561289818957	-14.783503573239996	-8.172699940769235
12	1	5.748010202340083	15.65253744711	21.30160008164239
12	2	7.746736462402623	8.765731739069999	16.242873426206643
12	3	-4.640295128308935	66.7282822912	60.77746547412244
12	4	9.761466034979094	9.35671111728	18.905021416110685
12	5	10.662590879946949	0.8375119296600033	11.208102433680324
12	6	-3.027264837641269	-13.175261774229998	-15.236747114016907
12	7	13.051239541120594	45.87754817156	56.79583274453762
12	8	3.3802327201119624	24.758465889070003	28.234961134614423
12	9	8.545141544134822	1.7264266054200004	9.980921252368717
12	10	-3.2836075983941555	66.11891415133	61.28546250972431
12	11	-7.618395083583891	45.14208533658	37.97875176445814
12	12	13.395156633661829	7.55750431146	21.49322232411941
12	13	2.5649376411165576	2.17852401947	4.092022951779654
12	14	22.655040626093975	39.01179245304	60.13276111715823
12	15	5.595711814792594	7.722087648669998	13.461242301214952
12	16	8.822824757662602	-6.374484753639999	2.640140973031521
12	17	-10.041109306155704	25.72536099818	15.296027463540668
12	18	6.4918788725626655	-18.584470293940004	-12.605011839041254
12	19	1.1492930302920286	-20.189276018849995	-18.348437370266765
12	20	10.952582800236996	-2.3524354907299987	8.365664327604463
12	21	14.982168024464045	-5.182220081010001	9.931252685986692
12	22	8.226579428446712	-1.2842615209999977	6.792650359449908
12	23	-4.16950282920152	18.2688680409	13.817530900152631
12	24	4.908427816466428	2.0210296029199952	7.120652458397672
12	25	-3.533443021937273	21.7232294346	17.458987681631697
12	26	3.835949991393136	23.98217603673001	26.795492838311475
12	27	-1.123316193727078	56.69225240608	57.22610071062809
12	28	-4.327705560310278	14.720212933190004	10.885461994010257
12	29	5.208845509769162	8.597841468799999	13.695478780806296
12	30	-0.2451940666069276	18.912765266340003	19.25892551796278
12	31	6.54726311439299	8.030160517859997	14.24636217218358
12	32	7.050907862576423	16.290685590179997	23.01443228649441
12	33	8.640317993005738	3.67971481459	12.774401067814324
12	34	0.6642367480671965	19.67463975009001	20.41074137200485
12	35	3.854550379997818	4.676031019920011	7.647829244611785
12	36	4.984723967150785	10.399649544140011	13.942361857916694
12	37	8.941982953314437	3.276049902720004	10.917797987960512
12	38	0.7969330847263336	14.23375708423	15.172534037992593
12	39	19.381356196448905	20.81063582672	40.667228383914335
12	40	19.34428966077394	22.49919182216	42.369102049124194
12	41	1.1768771764473058	9.404523281250004	10.878578315343477
12	42	-7.453577094624052	20.432660757450005	13.53507638478186
12	43	-4.99344780863612	22.441110639420003	17.057518167450326
12	44	10.426840556698153	10.762962493190004	20.041338039241964
12	45	4.080897609004751	42.48329501371	46.48404753548675
12	46	3.4558790620358195	38.55921537227	41.545597310119774
12	47	10.97170790846576	1.1985879714099994	10.28446957297274
12	48	0.2727382562006823	-16.094033765429998	-15.695926530432189
12	49	9.103036976448491	73.80640814391	82.32099976367317
12	50	15.309774203080451	-11.66028747918	2.954507161804941
12	51	12.746427476784447	7.299081559970002	19.94318393059075
12	52	10.56431942016934	28.97234033036	39.71978745004162
12	53	10.390053539769724	17.54752539499	28.036794208717765
12	54	-3.247756728931563	10.902227268289998	7.865627914638026
12	55	-0.1001213912677485	16.956647484739996	17.173694369470468
12	56	-4.847536805435084	22.6775355984	17.162904174329014
12	57	-3.70948307227809	26.37493120502	22.699081397266127
12	58	-0.8223337471135892	11.472375735529994	10.73705587812583
12	59	-2.8227234983060043	-11.194648704649996	-13.192474429990398
12	60	8.757718524720985	1.49394275425	10.22250493473257
12	61	4.452690280711977	11.88737969193	16.10121723578777
12	62	12.106258739018813	-2.837401605550003	9.104946047591511
12	63	9.455527765967418	10.31697621764	19.958374145411653
12	64	3.519132378831273	9.19473827395	13.618033360311529
12	65	4.178417730727233	9.04465793675	12.370560893119546
12	66	2.405044658546103	13.413254874409995	15.307239673129516
12	67	9.0712321352039	21.47293565036	30.489034968573836
12	68	2.1239574593200814	-14.808114165720006	-13.488765485381007
12	69	8.493245339865098	14.259905838739996	22.25903791564633
12	70	12.163209937134525	12.674432066299996	24.425224353617523
12	71	13.869548534305068	-2.925674118570001	11.825959290843455
12	72	-7.646476035035448	18.1522260087	9.553263780166162
12	73	-0.2988950506260153	14.677372699259998	14.975960620300611
12	74	12.252179192582844	19.40897356991	31.305699844640912
12	75	4.193733942403924	29.06753111338	34.375592219643295
12	76	9.722338014427804	-25.21872224954	-15.77589942558552
12	77	7.1352133807668	21.47445766976	28.59618245999445
12	78	1.2622364574344829	17.909872092329994	18.77254346388509
12	79	-0.297453196166316	-17.90145025165	-17.875024766341085
12	80	6.192381095665041	5.290949918419999	11.914005807047944
12	81	7.88321807369357	-6.155521508140005	1.261871693219291
12	82	6.247699014085811	9.911471045949996	16.037693680642406
12	83	13.011345295846697	10.819994404979994	23.67360043991357
12	84	4.129961292404914	0.1953442717199998	4.621051528229145
12	85	-1.568067642801907	6.621600745859997	4.565677695180057
12	86	0.2170180925459135	6.336535736599998	6.354163488605991
12	87	-1.0426933209237177	3.504214447319999	2.654265774326632
12	88	8.664818930614274	19.852471574350005	28.801613569434267
12	89	7.293877786985831	5.312929262210005	11.622958800377091
12	90	5.786109317152295	11.007876169460005	16.64139345131116
12	91	-6.612038727063919	25.2688428096	18.817196284566307
12	92	4.591368686291389	30.61162440686	35.12303057999816
12	93	2.501311383850407	16.785134347079996	19.031969364528777
12	94	-0.4063432955008466	12.57708970131	11.57854350694106
12	95	8.849395725832437	11.63082717943	20.597956676458125
12	96	0.9644910065399016	17.282892343130005	19.24269986868603
12	97	4.434363449749071	0.6312690766000024	6.133931893506087
12	98	2.6215618858987	11.733067679580005	14.926944677339634
12	99	-4.3009483930363785	9.006595921300004	3.683768920775037
12	100	-0.224850883038016	14.66200260941	14.988148305943469
12	101	16.44573120865971	24.64865449545	41.68992395274108
12	102	-3.43065698526334	18.56234336038999	14.160988414281746
12	103	9.167683876818046	0.4572054034000032	9.192095494800014
12	104	-1.4026499994215555	69.15788877769	67.23635081562679
12	105	-0.8326087703753728	19.422113670730003	19.252922765677795
12	106	5.190655902260914	-9.18279964602	-3.5615530690702144
12	107	6.354541517939651	27.74317129946	33.802538078976795
12	108	5.050037164794048	40.22408090514001	44.7875193868822
12	109	-7.111845073348377	25.442834994010003	18.493250597908627
12	110	0.1206620816956274	39.08770201757	37.98548093507998
12	111	-0.2585442826384678	74.04770356496999	73.10215362487361
12	112	13.190040035929997	14.55503001258	26.42458824097412
12	113	6.507742963673081	-24.328329370090003	-17.848852950934088
12	114	12.243355250539024	19.28130150924	30.374200910911892
12	115	0.1354246940754819	21.08011166758	22.15606407888117
12	116	-4.1356587626214605	22.376570098589998	17.07221949120867
12	117	6.987470281746937	22.10398564841	29.78128902928438
12	118	2.3490658855298534	15.90462306328	18.371770388883306
12	119	11.158068618678952	24.5724036296	35.47153843121487
12	120	-2.5960187836608384	15.83202043181	14.023736855742754
12	121	-6.689096265326953	48.18994993989	42.2583889742964
12	122	12.025465649843682	1.002196734830001	13.336505893123103
12	123	-1.2634660019830335	18.18695803019	18.228806645434812
12	124	10.625730372878024	0.5505190291599997	11.585194270504871
12	125	4.934265570191201	38.26434948051	42.1489258002548
12	126	10.691584689397132	19.3457428882	29.869679152907334
12	127	-0.9434817655710503	19.2192307908	19.042844884941587
12	128	14.16903727586032	11.661666521	25.45297025956097
12	129	6.815082566841738	9.837537800550002	15.9472188516811
12	130	8.545148227334721	28.08571560197001	36.56697730300948
12	131	3.894193172483938	4.329785442960002	8.576323343033437
12	132	4.680949937261175	23.001098474120003	27.835592468385585
12	133	4.431779717677273	9.58144650605	14.163213791121962
12	134	-1.169930639967788	22.59804237001001	22.231353305163797
12	135	5.592900381685467	12.223704469709991	18.06439857103396
12	136	8.732246342522558	-0.1090411595600073	9.067421351122904
12	137	-0.3857330944447312	21.04608761572	20.732768391811987
12	138	7.383270522666862	8.609849279430001	16.29689819662599
12	139	3.3822699203446973	31.652729492170007	35.98393087441218
12	140	-8.507069831597619	-11.490812925079998	-18.92657182717812
12	141	5.117649773979792	30.21125950978	34.96649088463164
12	142	-8.20864649291616	26.0715466168	18.277633488964057
12	143	-2.837542058667168	2.497956688000002	-1.0395069649384825
12	144	17.020647786994232	0.7008207509999878	17.453483044781024
12	145	-2.6736715961887967	23.99437294674	21.335054529219637
12	146	-1.0483012098702602	18.80563585539	17.514825038786512
12	147	2.8633191596600227	11.99722106472	15.430410246102838
12	148	9.89934513650951	18.324287995780004	28.659240184962982
12	149	3.7106979161908384	18.036773918940003	22.00478918707813
12	150	0.9007844078587368	20.41162921665	21.744609195011435
12	151	0.1288325282803271	18.8607952221	19.66873846578528
12	152	16.027979453385342	5.468011508620002	21.622679298423463
12	153	10.382524667860707	-10.720532743280003	0.0230931852711364
12	154	6.1299189769197255	3.820607689230002	8.632305983861443
12	155	3.2650456035044044	15.974313103080007	19.48611228039954
12	156	3.360650367714697	9.61351499359	11.074236215325072
12	157	-2.860805595497368	55.050583832520005	52.99639265539008
12	158	-0.5339921876438893	14.778683845139998	14.2771115762298
12	159	14.862929182127118	-13.80755936697	0.6758065927424468
12	160	10.74099869982456	13.6443273985	23.80515365005704
12	161	5.079355023510288	9.50033440248	14.147553133923791
12	162	17.067071317636874	16.660704648950002	34.05328846903285
12	163	13.802931888698367	-13.476563963179998	-0.0274332466360647
12	164	-6.632471765013179	19.27233312523001	13.341634637268726
12	165	3.0387695298413746	8.668211805150001	12.707012505823512
12	166	5.841102357604541	6.141634234159998	12.002619621431222
12	167	-5.824710179353133	30.34578065775	25.69114784692647
12	168	7.341431529872352	28.7182461098	36.95549120355281
12	169	-2.099157515418483	15.033428383079997	13.579360231000464
12	170	6.17645510652801	8.97473728795	15.572730590502031
