Folder	Index	∆-ML_BH	PM6_BH	CC_BH	DFT_BH
5	52	21.43691874132492	43.68030331346999	64.18041028513107	64.31186202733079
5	53	36.02576482456061	72.81607624213001	108.06064237724058	112.82762328069656
5	54	17.348102279938757	51.75267450269	69.45386620479985	70.1793528944545
5	55	24.430551055411343	44.23925110158	67.93683026533108	69.01094933506101
5	56	33.80881012859754	46.96867234897	83.44750858610496	84.58601830078987
5	57	28.747355375322517	47.95796881634	79.69444627294433	79.39231619768543
5	58	29.650250396254705	46.87662246053001	76.34508807523525	77.79736900751595
5	59	28.509730365505675	40.69538804889	67.83711032156134	68.26863510670955
5	60	25.88180638573249	42.34182100439001	67.05341100200894	67.69134237265098
5	61	29.039545921201352	46.27005160783	74.64182844993775	75.3970337214123
5	62	37.01221503849956	75.38092337667	111.17606849930598	115.4881154980103
5	63	28.177144311135635	41.55544892657	68.33161442459095	68.68178266065661
5	64	24.815983867971227	43.39572719529	68.09274501021719	68.46754920575768
5	65	25.71222062126617	47.65635299914999	74.08461945370072	73.9690728142159
5	66	17.211004541633883	53.98869857022	71.70868721193983	73.44242642875179
5	67	26.657003877451643	44.7412592215	72.26232868694933	72.22087902529165
5	68	26.276541336992523	45.26570559712	72.4031938885455	72.20337810833007
5	69	24.772143790702103	33.56567726897	55.79153746779775	56.15644853722188
5	70	22.50839493452804	42.22405129418001	65.04887916694861	65.11799268427421
5	71	30.454134676489048	40.32431049481	69.13230962739908	69.95153195725288
5	72	26.63631411016104	39.61928112956	64.81767058357946	65.04934499712544
5	73	25.049036965327105	40.987742608640005	63.46993393529556	63.48871012008749
5	74	25.940633348975098	46.49677484618	72.55221803652239	72.88982269426924
5	75	27.45960466182441	36.31466107783	64.83694027163438	64.0717404060706
5	76	25.89152785637998	43.14830679919	67.64138093279325	68.49531452934025
5	77	30.472432804846903	40.15570994882	66.93021275597857	67.67544418814941
5	78	28.444441860250663	38.53794399811001	65.15470102490508	65.12563967867754
5	79	26.246475621359423	46.83145999397	74.1115407483303	74.26473430701299
5	80	25.370052347221645	41.9293053191	66.07029716196121	66.71340570459142
5	81	24.401456921361387	42.54348396271	66.59907898673555	66.49728356202831
5	82	29.920756882725986	39.20886629226	67.17849332361948	67.3754218792019
5	83	29.03727831787546	39.81188346027	67.90080222126562	68.74293786133057
5	84	27.109318535687635	41.25558573778	66.61242432959261	66.39527828301652
5	85	36.113671637896914	75.15837185512999	109.63864211199687	114.46378260524943
5	86	23.26150555544882	35.30099615743	57.6459981900116	57.43409849819727
5	87	20.08548676178907	56.85779277064	75.71264058662928	76.70938111253781
5	88	30.571071816550106	39.39550738032	68.0980190380651	68.59650114635588
5	89	30.00888586003566	49.58465241708	79.98929371600389	80.83004800818162
5	90	25.06324944534572	43.32933717028	67.71781859191833	68.21453884744551
5	91	27.80115376299364	47.45403972345	75.03434341665707	75.38370682729874
5	92	22.36165608622832	56.60023019072001	77.79478157454287	79.4439034309762
5	93	28.184942636464257	44.2418523711	70.64769671257818	70.535094950028
5	94	26.28684433165472	40.05435729332	65.00792300855392	65.02826272236416
5	95	11.59009060342214	40.66211578237	52.01568867935566	53.31484754176927
5	96	23.262231584027177	44.10038758614	67.2094087661535	68.11641471798066
5	97	25.2235946826404	42.65200625202	65.525250484352	65.6904749145906
5	98	25.85199008701602	41.77315535302	66.12811775653972	66.80474531729124
5	99	28.63335864720284	40.79939962616	68.3339735546615	68.60869805637049
5	100	25.47994710088824	41.08922209909	66.74705386377173	68.16052560746903
5	101	31.264538276853276	74.86847558732	105.28137730059098	110.7302574866044
5	102	27.57374058366986	38.95819200317	65.20667337521445	65.28994167293422
5	103	23.967238517769147	50.82093112345	75.47344831965165	76.44747847117833
5	104	17.07815617468441	44.28725236493	62.372562560107326	62.98340429147356
5	105	27.47922473595827	34.30743111746999	63.46094249043381	63.005579652905
5	106	27.412650062004104	43.36991743600999	72.34152673583594	72.6682789340266
5	107	6.990768723131623	57.08642545151	60.6924952819827	62.15854126546765
5	108	24.17818879618426	45.86220575479	69.3458604796615	69.83175364267663
5	109	22.086292254563887	49.46282168238	70.67709936006577	71.38415577841806
5	110	26.089482607145328	37.5800887618	65.60745567455888	66.04240269731963
5	111	28.21465664583957	39.80971342958	67.10023385338718	67.70359001663746
5	112	28.418805013992824	52.24047249603	80.09020590831642	80.8011342517566
5	113	25.129728667699965	33.15468360308	57.035463168576825	57.141513329406735
5	114	26.76571979324217	37.27072448221	64.65982564134174	66.01980070921127
5	115	27.157654586801076	35.00283255697	63.82483426807448	63.44736653857399
5	116	24.903089140047086	42.24778096028	65.61554313218221	66.41382847097702
5	117	28.15304367119097	35.20261374585	62.84560849572881	64.09825813499629
5	118	22.91573064462864	50.735190697250005	74.92314145079581	76.02434093537158
5	119	20.98139554378577	46.85719134619	67.85228208766785	68.346078221075
5	120	16.09026597236516	53.15503550477	69.88272053777473	70.73052685317816
5	121	25.890395015274407	47.40973973455	73.37620474828873	73.70781357205124
5	122	34.36409174508299	76.61527188571	110.07860488048756	114.76752924956963
5	123	27.01838837718242	47.87587662452	73.69556823413586	73.48852516789339
5	124	24.119883722101804	40.36972201909	65.11745075311046	65.54315957927611
5	125	24.522481696883915	36.02178764783	58.19609981685062	58.411428664578125
5	126	32.84249591588741	76.9111685997	108.97545213761624	114.98749564425088
5	127	29.277837108442327	32.34165081877	61.350275169214	61.239818070374895
5	128	27.974448961089365	40.34393070853	67.36832142804633	68.0905611430062
5	129	28.29004485887708	46.58205636047	72.97272893582704	73.08665670006303
5	130	29.03590191458352	39.1439636953	67.4790483394172	68.09450225078035
5	131	5.605553112196503	60.014490985410006	62.20858803068404	64.09978015438537
5	132	28.054594334360445	41.97661706154	69.31024983790121	69.45571568902233
5	133	24.05844771538977	44.37746429964	67.68972810960258	68.63483066821937
5	134	30.82255785615416	77.16522131063999	110.3371982826502	115.23218101763632
5	135	34.177906553057255	78.15265445729	112.44963898707648	117.47462985187305
5	136	24.48289229042712	44.74188878407	70.04985902269254	69.86876408109674
5	137	25.83479792377329	45.08954338202	72.51556273596361	72.36759708329919
5	138	26.580275811400497	31.180742051870013	56.07161671045469	55.06770885689184
5	139	21.490724387724185	52.94983500439001	73.00098545660148	74.20971330572502
5	140	13.861037057708018	47.7546039636	63.05504528339952	63.74254375247983
5	141	24.072574016609	32.96658967832	55.66498616687022	56.4589683416998
5	142	29.670168240059866	42.96811123268	74.02657978059142	74.58863848407054
5	143	22.50051997540868	54.95598340853999	77.18572706292616	78.52190789414453
5	144	11.779736024705926	41.369677234440005	52.32095503702294	53.23501762418891
5	145	27.935024900303688	43.02523308198	68.3283536132949	69.18052766320761
5	146	30.6088132338773	42.99688201152001	72.48113281230326	72.97913525384502
5	147	31.537531393871177	47.89540690073001	77.67662674732856	79.05651490238961
5	148	29.135916320694378	39.99598554324	66.80278283474036	67.54752537590684
5	149	32.16220919159241	37.88277691084	69.1824716970732	69.33446147679933
5	150	27.501038738701027	40.26059092202	68.99194254126633	69.57943049925962
5	151	24.95713500893908	44.133348530510006	70.03868601666181	69.79239791075815
5	152	26.25949339268845	40.59000434807	66.2822106903186	67.04416819330072
5	153	24.17902660314576	53.854645558520005	78.71760038551292	80.29627811070532
5	154	26.523418346536342	42.37520396323	69.94405791957979	70.37744371939334
5	155	8.620599269546801	71.02291831038	81.60968860931462	83.94626511909883
5	156	21.18140605266672	46.86172973131001	68.76451594548416	68.55120262049604
5	157	14.143141014617868	51.58355278036	66.32491717100493	67.5109507884772
5	158	23.48390232954989	44.9386605255	68.68425478914287	69.79696858109673
5	159	11.316413776774423	40.35789177739	52.23903118976159	53.55948679335416
5	160	26.45721734329709	48.66070823422001	73.8751642172574	74.67671267336118
5	161	26.395486033550696	40.83140815536	65.59630572944297	66.6144421583449
5	162	31.65229238133179	38.58776707256	67.9543357945222	68.62284130635089
5	163	15.384635916532716	51.80851647204	65.61061271184008	66.74012867550482
5	164	22.01736716684536	84.1177459715	106.39998315257252	111.68586428515846
5	165	25.91446363597061	44.04738902576	68.0326344682835	68.32494982451317
5	166	27.367734452302106	47.34194760682	74.41234251574497	75.16834338827175
5	167	28.59542092931224	40.624076827820005	67.48939345913823	68.00675783239421
5	168	28.268274177477	46.0332692049	73.14566031884169	73.69933638520888
5	169	18.74901575347758	52.10078109428	69.92109848753898	70.86645010390203
5	170	21.64403679026873	47.58165182578	69.68077854256262	69.83732285001315
5	171	29.884066017897567	41.27807703355	69.56023921823362	70.31363190303091
5	172	28.915622264437843	39.50091875421999	66.41821004200028	67.27388704256737
5	173	21.1719152595324	46.88791077108	68.09129909181502	68.68518414336722
5	174	25.32748412870569	69.80310969879	95.13041188989882	98.08893626049394
5	175	25.746463667223	35.90624562056001	61.03278422844596	60.311953534488566
5	176	23.724323025991907	42.4981946612	66.73521900991909	67.25316451780964
5	177	24.34280114332796	49.08914516487	72.14320530189434	71.71875790701597
5	178	23.259064020385267	49.60238163700001	72.2711195020529	74.05209897249006
5	179	25.1876641997078	42.18246096103	66.93275406718021	67.54148572616396
5	180	28.372199281002395	40.26774210711	68.36930054740515	69.2902652619523
5	181	23.492409140249947	44.815630624	68.46890057448763	69.70856000881759
5	182	24.52565429729293	47.6283224752	72.32090567905107	72.43275565622025
5	183	24.49105377923115	49.50983132703	72.80381937377388	74.71123484065174
5	184	24.333764880459057	43.03553207991999	65.88034452867578	66.5880512643489
6	0	25.335392771288756	58.88646475582	83.02877337604878	84.07769380038371
6	1	23.483321617241018	52.67113019135	76.56371001942898	77.41388007710339
6	2	19.6500646721106	48.64750817506	65.81008027249482	65.68945331670693
6	3	23.15786039398517	62.02208069580999	86.27986446669092	87.0298395260761
6	4	22.318750162026845	59.81569910914001	79.51981299553881	80.10633008959121
6	5	22.10586245980812	47.78026613312001	70.61040493118344	71.41500895653735
6	6	5.424971739616012	44.56236659584	48.67560096344096	49.1880718136963
6	7	24.46651097355061	49.72905285461002	72.73520397194079	74.14409120866912
6	8	18.955927713861456	46.78550884463	64.17225133872125	64.02493139126454
6	9	26.876830499240896	37.35355692892	64.9584389293741	66.13083433057182
6	10	25.060742856847355	53.47135264571	76.67628872100613	77.59981088939821
7	0	-21.702630113140916	80.20601544201	59.762938076019054	67.26511928840773
7	1	5.122130994481267	52.05942828840001	58.44463405443821	60.66218403499806
7	2	5.121811235934729	48.60646669133	55.80225848019472	59.2157328982139
7	3	0.1951239307818468	39.51241000069	40.21144353190903	42.944778214092366
7	4	-3.754928217094857	71.56912495124001	66.91982843269943	70.29333831096301
7	5	4.408107515628217	44.06705997346	47.08217579266056	48.069212291855365
7	6	0.7113500609411858	60.11789144883	62.18257302933489	65.51306971698068
7	7	3.561630927521037	61.55766414898001	67.00759360592929	68.79934021056397
7	8	3.218823033326771	56.32115409719	61.35088397696381	63.48443462923751
7	9	-0.2812291413429193	47.08526595327999	46.07559287469485	49.264943017740734
7	10	-0.8364835470856633	65.35403252621998	64.36847192465211	67.13931285453145
7	11	9.500194932654267	47.558102034700006	55.0649300183868	58.72919633609126
7	12	5.689769446500577	66.70009264703998	72.60700151056517	76.3532885312452
7	13	4.046705222077435	56.32418429945001	60.785317710542586	62.760269329184666
7	14	3.500639104720904	54.386695112870015	57.54118409342482	62.3001029061852
7	15	9.527004780538846	46.84733972971	57.93067347005126	62.288208094018046
7	16	-2.2075670218328014	62.75691166213	63.24688660443644	64.45888910142821
7	17	6.138445012969896	57.66813434792	63.03820160208852	65.66442532200017
7	18	-20.830463809223147	79.34187509112	58.6801089043438	70.36764975514961
7	19	5.3939129601058085	66.38153629271	72.37516567064449	76.4227156767738
7	20	2.799196335865417	58.36744460996999	60.55094055947848	62.2704396705376
7	21	1.7018661402107682	37.90823383835	40.26377332620905	42.91269127780106
7	22	7.628402574686333	46.88714976138	55.140664320089854	58.718823543254985
7	23	-0.7004027291841339	59.58702491865	58.77865274218493	59.86367269940092
7	24	9.519870317773892	42.70722788316	52.593119778844994	55.62995896584471
7	25	4.081005513347918	31.89636559458	37.70272662802017	39.43792790587759
7	26	-0.3520587195234839	64.89236483867	64.6268324117118	67.3950743781752
7	27	0.6220184452831745	39.45052838163001	40.97786331907264	43.46253692868049
7	28	5.406585077842465	48.78368048347001	53.0794856903085	56.425472384435125
7	29	5.183434579143068	50.44588709457	55.9998604140128	58.96404623557464
7	30	67.2708984085184	8.93912664617	70.61407392038382	74.62828708946472
7	31	2.0962487652432173	43.70417365106	44.57355343841482	44.545769666088745
7	32	12.793956512672594	43.71227263914	55.850810899049975	60.10324085902539
7	33	2.496023370506009	60.799583183280006	61.21527666057227	62.933198406070005
7	34	1.274783035798464	60.23297456419	63.55936410554568	65.17387616325868
7	35	-0.937219487503171	59.522281441900006	58.22461000754265	59.34072297622333
7	36	-1.0968407959444448	63.62893422864	63.89526225667214	66.44915776982089
7	37	11.703100740618538	40.2126288622	51.97212894531549	54.64726022197283
7	38	-10.62398396153003	60.09704208914	47.36267474372289	52.714320950908586
7	39	4.004754294030136	47.16857576062	51.16021230860497	55.6771046697686
7	40	-0.0897785883862525	65.16910947521	64.69297337898752	67.48589281455497
7	41	-0.3015075773582794	59.794157922450005	58.595081059931545	61.2765333292482
7	42	7.30151283624582	47.896218644410006	53.836462038889294	57.63265976545517
7	43	1.214589647774119	39.64098143646	40.99253927584505	43.54949497041525
7	44	0.7520919060043525	46.51137700806001	48.60511532257078	51.31677275869879
7	45	3.040571285178885	57.72811574882	58.80562246477348	61.85020550203626
7	46	-2.1626330854487605	58.87694291020999	58.46192281119875	60.76013059559045
7	47	5.667179147072602	42.79999957777001	50.70057859242661	52.36315187183209
7	48	10.779903971386377	49.722545068630005	61.05557762199896	65.4717860938108
8	0	2.07577792959637	23.73399924311002	35.121591579780215	41.0605412577861
8	1	-0.2538020886131562	46.47080596669	35.608656236494426	41.29102111671818
8	2	-4.000654817034956	43.46780173215	33.82889899372822	39.118006346252514
8	3	-8.810108103149105	41.04531183940003	28.07571870178799	34.49651204876136
9	0	-10.911995112663137	70.55688980664002	63.314812485390576	68.83110890639364
9	1	-6.319034738029586	66.40405756765	61.65797214570921	65.7247849215928
9	2	-5.725891446723836	51.28881833572999	48.96113641507691	52.412232385308016
10	0	22.513481499336194	71.24521154984001	89.16971347710933	89.42009489279008
10	1	14.912703208858147	75.39999474097002	90.91527140515971	92.44951769436013
10	2	51.17689679842442	63.034645611280006	107.56334790529218	110.6675941029971
10	3	20.32664227928035	82.10454554412999	105.04991735340444	104.61933345298166
10	4	-2.2318129896302707	90.88049095581002	91.8049978246272	94.64593005395729
10	5	19.9745734318858	78.32024724195	94.69124933466082	95.66684993353556
10	6	-9.530760886642383	98.03815615870997	90.6289518829726	94.6758723265375
10	7	13.662250268796925	66.90776527590002	79.11826738037053	80.37709272868233
10	8	16.47959547827486	87.05102096271001	101.4089033412165	100.18540498559014
10	9	19.021073755284306	74.34982902805	91.7154246768332	93.26314083774923
10	10	28.67378021156765	74.96251793752	94.7118173513736	95.86697011764043
10	11	11.265583089640131	63.11457930286001	75.11827125609852	74.56060565405642
10	12	13.339711959066335	79.98773249306001	91.85196595964952	96.31237295240862
10	13	25.6307100969716	67.46890384951	85.05028956398019	85.4913292764686
10	14	18.10320775033324	77.23055284034001	98.23834783158964	99.73010210646316
10	15	16.09276895376388	77.91378273682	91.55889420592575	93.4581691751082
11	0	-34.30065199857927	110.83826321174	78.91925181337865	83.72095090174116
11	1	-12.208971270360053	102.88019106728	89.37465338935726	94.69408351925084
11	2	-36.13516823554528	109.43372987288	77.15987118182238	81.32939028806868
11	3	-31.23515485553071	106.58577790558002	75.7095043041918	80.03724885755219
11	4	-5.265501661837334	93.34395776177	86.18778229301097	90.69492681181872
11	5	-33.90042268575053	106.14325998939002	72.80559967525187	77.60688827960985
11	6	-4.368377025646623	87.88725301242002	81.45306128260563	85.37694490642752
11	7	-12.158256901806451	102.75778842226	87.88512679745327	93.48510200020974
11	8	-23.39324588491581	103.17379552781	80.78748681113939	85.84012077676016
11	9	-10.979513480357127	100.40463343145	87.68732192768948	92.95918203311156
11	10	-22.65100219723536	98.08290814125004	78.40559102065163	83.22184384302818
11	11	-9.656259893934475	90.14096940243	80.28394514136016	84.06767845150898
11	12	-13.014209919347197	97.60109906364	84.24240397254471	88.98410321131814
11	13	-13.282947508152574	102.78616947189	86.80779995649937	92.19501990804564
12	0	4.26266200732789	40.505945061480006	44.17156274791341	43.08027253198088
12	1	11.639304311422164	39.4920679808	50.58116464008344	53.92585761772352
12	2	6.798433308082167	40.52072479228999	45.34379441669444	46.67147500021383
12	3	-7.013267441798234	93.73186285458	87.96631500197691	101.83256666554372
12	4	11.08361998386681	79.3303031315	89.89002760691801	94.20549453704734
12	5	15.19859609019477	57.2756193812	71.14870860162773	71.57133418545709
12	6	-1.511528815201018	62.768901024040005	59.84204849350499	61.61982019274728
12	7	-8.56352672050707	88.60620654909	79.60340875803377	80.81214352545794
12	8	-0.7214920772821642	80.44053095847	79.83800729369977	80.37239061115542
12	9	10.181588441540953	57.33165967429	66.87310013099341	66.44454328369466
12	10	-4.825074644642882	93.15216256256	88.12412074065651	101.89974306721706
12	11	13.495118024322435	65.63995770705	77.63973853166681	78.46507891829242
12	12	12.411045236629434	59.410961865420006	71.69022696148022	71.78431082132738
12	13	16.227128347265534	49.42379110913	66.16504517570138	65.48899644348421
12	14	18.13321071988321	81.64380951694	99.94528797653038	104.38456426659832
12	15	8.26225070442888	59.387960923760005	69.56756566619151	69.41168551260489
12	16	5.015739527414553	46.32839337874001	51.25655613662093	50.35169715460506
12	17	-21.42341107694665	74.60338362355	52.77117990597617	64.48720788655919
12	18	-5.557926871319069	45.53688102631	40.37242706268444	46.81920543170418
12	19	11.306488382600946	43.318487016830005	53.26112486911006	55.56916812737472
12	20	17.48966183172888	49.445219297410006	66.51979100040626	65.83899402883253
12	21	10.668654695531586	38.31128994246	49.13980073778657	48.23190002309275
12	22	6.635245499579469	47.68216275843	54.44185678567737	53.414947990415385
12	23	1.9117005152802449	72.67776157611002	73.77272769945557	74.164620021882
12	24	-3.938580659509171	74.49274895580001	71.60293914889917	72.57153384634876
12	25	0.5919457280542701	79.89818240618001	77.8358368948393	78.89203072700184
12	26	1.568058745819144	80.71646615742	80.04144824741525	81.58637173331226
12	27	-12.1904046657437	88.43026341254	78.63947697458207	81.9254430642759
12	28	-1.9409783728187904	58.20209334478999	54.44833459251095	56.1617594625277
12	29	-6.342963110742858	78.81758552962	72.4253069855622	76.04808905019308
12	30	4.739184480538825	63.277689048560006	67.85018815789954	72.04915833953419
12	31	7.295780396845657	36.47368212596001	44.88303532858845	46.039087469980586
12	32	10.681611231178977	84.09085465601	94.76589977403636	98.92076137225376
12	33	12.99532160058152	56.17739244658999	68.65710749765276	68.13679594142013
12	34	-9.893332584033487	85.77072130433	75.64456250373041	79.56524296852876
12	35	11.872257026552688	48.6294192051	59.49953878231463	58.53123926441185
12	36	9.12831694583292	57.217669645590014	66.84054967068369	66.47770716401283
12	37	16.88320530980127	56.15724183217	72.49704022106016	72.78035260195611
12	38	2.693969664804172	41.64056209629	44.79399027547333	45.78303999122
12	39	11.750002183776814	53.33586063384999	65.0340556204319	64.95891398392268
12	40	21.34510924105416	25.55627847938	64.15216298872838	82.09261383448029
12	41	2.728577728761593	71.11555855786	72.65882165895891	73.300691831304
12	42	-3.6919972178002354	54.76326116115	51.15972572361352	52.531055978673976
12	43	2.838964362250408	77.76313971366002	79.74407332975534	80.02799913054332
12	44	12.452077691763408	85.77290055938	96.789108632016	101.79557006366667
12	45	4.130370523780584	78.50644094855	83.3934100207698	89.0949016114755
12	46	6.717415234190412	75.76899912014	82.49925360243651	86.74473070108797
12	47	15.784942174621392	52.59628834649	65.89562237489736	65.33508569074911
12	48	8.977794557751622	46.64209771971	52.55795190634672	53.782813161145896
12	49	-5.642942095146282	119.05273566676	110.74885149023612	130.4262216508796
12	50	9.32942318552523	46.21985033462	53.65406876857742	59.46468223191914
12	51	11.820239287248114	59.1461581629	70.4783605239063	70.63355576866888
12	52	12.619387817918325	88.08999752694999	100.0523689595866	103.96959490154404
12	53	14.981265226262622	55.30266022433	68.61683163582347	68.62092263947125
12	54	6.591561481356621	20.22073800472	28.852262224041624	28.427602668845797
12	55	1.034581210493343	43.32902815422	44.83678899973165	45.396400941797765
12	56	4.959582364244852	41.92400823037	46.74623613190488	49.32503049878869
12	57	33.6358917641337	0.2348752664999978	42.30830429232447	43.729261604195926
12	58	5.350829067290761	36.70122863844	41.55748289794428	41.91862812242471
12	59	3.703696416137973	18.50468188603	22.28904937094194	21.402251685765805
12	60	17.739266353542916	52.18695045322	68.99835116541362	69.31806056475034
12	61	16.93569951617974	76.69485274552	91.08695058134616	93.73216034017968
12	62	16.178619484766386	56.34253616366999	70.95867525515496	70.89621250142227
12	63	10.579596978699556	83.35065511216999	93.40116954856784	98.11183804029132
12	64	8.451238508074312	56.89332269927	65.31657931851805	64.79210988202249
12	65	11.667778375471244	55.74538568862	64.81072464046883	64.14306776979356
12	66	3.6237168088555336	42.26644184056	47.56553686887492	48.81921271819738
12	67	10.460447270248553	61.47096438934	70.6553598496248	70.1645662454248
12	68	-6.195421402371721	47.61780209262	42.47860442663659	48.70388976944378
12	69	8.589131941873347	57.87046837842999	66.88061567832483	65.99228444331675
12	70	13.099363673856717	82.18475596651	96.1965103786206	101.66807787801372
12	71	18.29218730638968	55.29409771216001	71.37637041858397	71.58405919006327
